target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,19,2.4836020469665527,0.8434890532761699
gross_actual_interchange_mw,19,1.8606195449829102,0.6319096976190842
total_gen,27,2.37504506111145,0.7206197265433254
metered_load_mw,30,2.3589704036712646,0.6935705691148223
total_losses,22,2.5467264652252197,0.8239053664430539
congestion_price_da,20,2.9092295169830322,0.9711246704738619
congestion_price_rt,19,2.515019178390503,0.8541590422439305
marginal_loss_price_da,23,2.8338797092437744,0.9038063903441146
total_lmp_da,29,2.7215723991394043,0.8082367978789485
da_as_total_mw_primary_reserve,18,1.7433185577392578,0.6031468280772919
da_as_total_mw_synchronized_reserve,15,1.660225749015808,0.6130705214918378
da_as_total_mw_thirty_minutes_reserve,24,2.766700029373169,0.8705642437372623
