target_idx,target_field,source_idx,source_field,source_type,gate_lambda,prior
49,congestion_price_da,5,gen_fuel_oil_mw,general,0.1449602246284485,0.25927895307540894
49,congestion_price_da,1,gen_fuel_gas_mw,general,0.10570624470710754,0.1848383992910385
49,congestion_price_da,38,system_energy_price_da,general,0.1023760735988617,0.30669382214546204
49,congestion_price_da,19,forecast_load_mw_latest_available,general,0.10202169418334961,0.2568720281124115
50,congestion_price_rt,21,rmccp,general,0.23869021236896515,0.4350309371948242
50,congestion_price_rt,27,total_pjm_rmccp_cr,general,0.22690889239311218,0.4203126132488251
50,congestion_price_rt,39,total_lmp_rt,general,0.16738522052764893,0.5538751482963562
50,congestion_price_rt,13,gen_fuel_multiple_fuels_pct,general,0.151777982711792,0.2438780814409256
50,congestion_price_rt,15,gen_fuel_oil_pct,general,0.14259320497512817,0.22760161757469177
50,congestion_price_rt,5,gen_fuel_oil_mw,general,0.14220993220806122,0.22508594393730164
50,congestion_price_rt,40,marginal_loss_price_rt,general,0.1264449656009674,0.4404246509075165
50,congestion_price_rt,3,gen_fuel_multiple_fuels_mw,general,0.11750371009111404,0.297759473323822
50,congestion_price_rt,38,system_energy_price_da,general,0.10056568682193756,0.2703866958618164
53,da_as_total_mw_primary_reserve,31,da_as_as_req_mw_primary_reserve,general,0.21949398517608643,0.7238537073135376
53,da_as_total_mw_primary_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.2177230715751648,0.7288646697998047
53,da_as_total_mw_primary_reserve,28,total_pjm_rmpcp_cr,general,0.19589951634407043,0.16960600018501282
53,da_as_total_mw_primary_reserve,4,gen_fuel_nuclear_mw,general,0.1925574541091919,0.36231714487075806
53,da_as_total_mw_primary_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.18609943985939026,0.6735678911209106
53,da_as_total_mw_primary_reserve,37,da_as_nsr_mw_primary_reserve,general,0.15810725092887878,0.6844903230667114
53,da_as_total_mw_primary_reserve,29,da_as_mcp_primary_reserve,general,0.15510091185569763,0.26057109236717224
53,da_as_total_mw_primary_reserve,25,total_pjm_self_sched_reg,general,0.14350377023220062,0.1220807209610939
54,da_as_total_mw_synchronized_reserve,31,da_as_as_req_mw_primary_reserve,general,0.21958127617835999,0.7248126268386841
54,da_as_total_mw_synchronized_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.21788474917411804,0.731845498085022
54,da_as_total_mw_synchronized_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.187093123793602,0.7006275653839111
54,da_as_total_mw_synchronized_reserve,37,da_as_nsr_mw_primary_reserve,general,0.16235898435115814,0.8345855474472046
54,da_as_total_mw_synchronized_reserve,16,gen_fuel_other_renewables_pct,general,0.1575174182653427,0.19649657607078552
54,da_as_total_mw_synchronized_reserve,29,da_as_mcp_primary_reserve,general,0.15659867227077484,0.27935561537742615
54,da_as_total_mw_synchronized_reserve,1,gen_fuel_gas_mw,general,0.10726134479045868,0.20402216911315918
55,da_as_total_mw_thirty_minutes_reserve,4,gen_fuel_nuclear_mw,general,0.20272186398506165,0.5439562201499939
55,da_as_total_mw_thirty_minutes_reserve,28,total_pjm_rmpcp_cr,general,0.20228981971740723,0.2188490331172943
55,da_as_total_mw_thirty_minutes_reserve,22,rmpcp,general,0.19396284222602844,0.18414880335330963
55,da_as_total_mw_thirty_minutes_reserve,31,da_as_as_req_mw_primary_reserve,general,0.1935890018939972,0.26927661895751953
55,da_as_total_mw_thirty_minutes_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.19249506294727325,0.27682358026504517
55,da_as_total_mw_thirty_minutes_reserve,30,da_as_mcp_synchronized_reserve,general,0.1856047809123993,0.452928364276886
55,da_as_total_mw_thirty_minutes_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.1659645289182663,0.2819935083389282
55,da_as_total_mw_thirty_minutes_reserve,29,da_as_mcp_primary_reserve,general,0.16410893201828003,0.39892128109931946
55,da_as_total_mw_thirty_minutes_reserve,13,gen_fuel_multiple_fuels_pct,general,0.15740932524204254,0.32072901725769043
55,da_as_total_mw_thirty_minutes_reserve,39,total_lmp_rt,general,0.1532866507768631,0.28682440519332886
55,da_as_total_mw_thirty_minutes_reserve,15,gen_fuel_oil_pct,general,0.1507345736026764,0.34286531805992126
55,da_as_total_mw_thirty_minutes_reserve,5,gen_fuel_oil_mw,general,0.14526692032814026,0.2633873224258423
55,da_as_total_mw_thirty_minutes_reserve,37,da_as_nsr_mw_primary_reserve,general,0.13525839149951935,0.21599268913269043
55,da_as_total_mw_thirty_minutes_reserve,3,gen_fuel_multiple_fuels_mw,general,0.1200055181980133,0.34639209508895874
55,da_as_total_mw_thirty_minutes_reserve,38,system_energy_price_da,general,0.10423409938812256,0.3481542766094208
45,gross_actual_interchange_mw,17,gen_fuel_solar_pct,general,0.1974937915802002,0.17799726128578186
45,gross_actual_interchange_mw,4,gen_fuel_nuclear_mw,general,0.1879841685295105,0.3013243079185486
45,gross_actual_interchange_mw,43,gross_inadv_interchange_mw,general,0.18532457947731018,0.6752041578292847
45,gross_actual_interchange_mw,7,gen_fuel_solar_mw,general,0.1814226508140564,0.1999775618314743
45,gross_actual_interchange_mw,26,total_pjm_assigned_reg,general,0.1766154170036316,0.17506441473960876
45,gross_actual_interchange_mw,34,da_as_ss_mw_primary_reserve,general,0.17425358295440674,0.17417246103286743
45,gross_actual_interchange_mw,24,total_pjm_reg_purchases,general,0.17163631319999695,0.18032178282737732
45,gross_actual_interchange_mw,10,gen_fuel_coal_pct,general,0.16325891017913818,0.14546671509742737
45,gross_actual_interchange_mw,42,gross_sched_interchange_mw,general,0.1342320591211319,0.27588316798210144
45,gross_actual_interchange_mw,0,gen_fuel_coal_mw,general,0.12380348891019821,0.128635436296463
51,marginal_loss_price_da,23,total_pjm_loc_credit,general,0.1837664693593979,0.19780829548835754
51,marginal_loss_price_da,30,da_as_mcp_synchronized_reserve,general,0.17873629927635193,0.339382141828537
51,marginal_loss_price_da,10,gen_fuel_coal_pct,general,0.17622032761573792,0.260514497756958
51,marginal_loss_price_da,2,gen_fuel_hydro_mw,general,0.17593827843666077,0.2800813913345337
51,marginal_loss_price_da,14,gen_fuel_nuclear_pct,general,0.1713198721408844,0.39775723218917847
51,marginal_loss_price_da,16,gen_fuel_other_renewables_pct,general,0.16165691614151,0.2404995858669281
51,marginal_loss_price_da,39,total_lmp_rt,general,0.16083085536956787,0.4107358455657959
51,marginal_loss_price_da,5,gen_fuel_oil_mw,general,0.15298934280872345,0.3868480920791626
51,marginal_loss_price_da,29,da_as_mcp_primary_reserve,general,0.15052193403244019,0.209608793258667
51,marginal_loss_price_da,20,forecast_load_mw_day_ahead,general,0.14950913190841675,0.4496937096118927
51,marginal_loss_price_da,15,gen_fuel_oil_pct,general,0.14926186203956604,0.3191094994544983
51,marginal_loss_price_da,0,gen_fuel_coal_mw,general,0.14260143041610718,0.36068859696388245
51,marginal_loss_price_da,40,marginal_loss_price_rt,general,0.12649136781692505,0.44219836592674255
51,marginal_loss_price_da,38,system_energy_price_da,general,0.11413173377513885,0.6635846495628357
51,marginal_loss_price_da,19,forecast_load_mw_latest_available,general,0.11080722510814667,0.4605555236339569
51,marginal_loss_price_da,1,gen_fuel_gas_mw,general,0.11005152761936188,0.2464980036020279
47,metered_load_mw,18,gen_fuel_wind_pct,general,0.20261436700820923,0.26290810108184814
47,metered_load_mw,4,gen_fuel_nuclear_mw,general,0.19922436773777008,0.47378048300743103
47,metered_load_mw,31,da_as_as_req_mw_primary_reserve,general,0.19263067841529846,0.25874432921409607
47,metered_load_mw,32,da_as_as_req_mw_synchronized_reserve,general,0.19105008244514465,0.260765016078949
47,metered_load_mw,10,gen_fuel_coal_pct,general,0.18692713975906372,0.40963244438171387
47,metered_load_mw,11,gen_fuel_gas_pct,general,0.18331901729106903,0.33100590109825134
47,metered_load_mw,14,gen_fuel_nuclear_pct,general,0.18197034299373627,0.6320432424545288
47,metered_load_mw,2,gen_fuel_hydro_mw,general,0.18031615018844604,0.33722221851348877
47,metered_load_mw,16,gen_fuel_other_renewables_pct,general,0.18019863963127136,0.548300564289093
47,metered_load_mw,43,gross_inadv_interchange_mw,general,0.1673017293214798,0.3085695505142212
47,metered_load_mw,20,forecast_load_mw_day_ahead,general,0.16513800621032715,0.9431329369544983
47,metered_load_mw,39,total_lmp_rt,general,0.16345801949501038,0.4627480208873749
47,metered_load_mw,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.16345342993736267,0.2510727643966675
47,metered_load_mw,5,gen_fuel_oil_mw,general,0.15810169279575348,0.49325960874557495
47,metered_load_mw,0,gen_fuel_coal_mw,general,0.15562112629413605,0.6881280541419983
47,metered_load_mw,15,gen_fuel_oil_pct,general,0.15338017046451569,0.38952508568763733
47,metered_load_mw,1,gen_fuel_gas_mw,general,0.12889117002487183,0.769234299659729
47,metered_load_mw,40,marginal_loss_price_rt,general,0.12611262500286102,0.43174079060554504
47,metered_load_mw,19,forecast_load_mw_latest_available,general,0.1230439692735672,0.9712814688682556
47,metered_load_mw,3,gen_fuel_multiple_fuels_mw,general,0.11935023963451385,0.33255094289779663
47,metered_load_mw,38,system_energy_price_da,general,0.1070566326379776,0.41988295316696167
44,net_actual_interchange_mw,31,da_as_as_req_mw_primary_reserve,general,0.19292443990707397,0.26206174492836
44,net_actual_interchange_mw,4,gen_fuel_nuclear_mw,general,0.1916891187429428,0.35094600915908813
44,net_actual_interchange_mw,32,da_as_as_req_mw_synchronized_reserve,general,0.19113300740718842,0.2618683874607086
44,net_actual_interchange_mw,28,total_pjm_rmpcp_cr,general,0.19006282091140747,0.13454335927963257
44,net_actual_interchange_mw,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.16633352637290955,0.2866836488246918
44,net_actual_interchange_mw,42,gross_sched_interchange_mw,general,0.1407473236322403,0.3910505175590515
44,net_actual_interchange_mw,13,gen_fuel_multiple_fuels_pct,general,0.13944105803966522,0.13004404306411743
46,total_gen,18,gen_fuel_wind_pct,general,0.20387516915798187,0.2759689688682556
46,total_gen,4,gen_fuel_nuclear_mw,general,0.20182743668556213,0.5245288610458374
46,total_gen,31,da_as_as_req_mw_primary_reserve,general,0.1966518610715866,0.30383703112602234
46,total_gen,32,da_as_as_req_mw_synchronized_reserve,general,0.1936769336462021,0.2898731529712677
46,total_gen,6,gen_fuel_other_renewables_mw,general,0.18466666340827942,0.2728803753852844
46,total_gen,10,gen_fuel_coal_pct,general,0.18441490828990936,0.36875027418136597
46,total_gen,11,gen_fuel_gas_pct,general,0.1838812232017517,0.33878815174102783
46,total_gen,14,gen_fuel_nuclear_pct,general,0.18256139755249023,0.6479600667953491
46,total_gen,2,gen_fuel_hydro_mw,general,0.17867600917816162,0.3143536448478699
46,total_gen,16,gen_fuel_other_renewables_pct,general,0.17801211774349213,0.4990246295928955
46,total_gen,43,gross_inadv_interchange_mw,general,0.16971202194690704,0.34383317828178406
46,total_gen,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.16636517643928528,0.28672701120376587
46,total_gen,20,forecast_load_mw_day_ahead,general,0.16430222988128662,0.9074958562850952
46,total_gen,39,total_lmp_rt,general,0.1599181592464447,0.392581969499588
46,total_gen,5,gen_fuel_oil_mw,general,0.15705932676792145,0.4693135917186737
46,total_gen,0,gen_fuel_coal_mw,general,0.15622305870056152,0.7081296443939209
46,total_gen,15,gen_fuel_oil_pct,general,0.15218070149421692,0.36737847328186035
46,total_gen,1,gen_fuel_gas_mw,general,0.13006791472434998,0.8218918442726135
46,total_gen,42,gross_sched_interchange_mw,general,0.12912437319755554,0.20789065957069397
46,total_gen,40,marginal_loss_price_rt,general,0.12283302843570709,0.35715633630752563
46,total_gen,19,forecast_load_mw_latest_available,general,0.12210725247859955,0.9190843105316162
46,total_gen,3,gen_fuel_multiple_fuels_mw,general,0.11634181439876556,0.27703818678855896
46,total_gen,38,system_energy_price_da,general,0.10361789911985397,0.33327335119247437
52,total_lmp_da,21,rmccp,general,0.23375941812992096,0.367450088262558
52,total_lmp_da,27,total_pjm_rmccp_cr,general,0.22087585926055908,0.33890601992607117
52,total_lmp_da,8,gen_fuel_storage_mw,general,0.218652606010437,0.30943211913108826
52,total_lmp_da,12,gen_fuel_hydro_pct,general,0.20709557831287384,0.338374525308609
52,total_lmp_da,30,da_as_mcp_synchronized_reserve,general,0.19380593299865723,0.6344416737556458
52,total_lmp_da,24,total_pjm_reg_purchases,general,0.1849733591079712,0.3208594024181366
52,total_lmp_da,2,gen_fuel_hydro_mw,general,0.18355777859687805,0.3879554271697998
52,total_lmp_da,23,total_pjm_loc_credit,general,0.18327271938323975,0.19398650527000427
52,total_lmp_da,10,gen_fuel_coal_pct,general,0.1827116161584854,0.34448015689849854
52,total_lmp_da,11,gen_fuel_gas_pct,general,0.17760685086250305,0.26073503494262695
52,total_lmp_da,14,gen_fuel_nuclear_pct,general,0.17711859941482544,0.5141621232032776
52,total_lmp_da,29,da_as_mcp_primary_reserve,general,0.1725851148366928,0.5848681330680847
52,total_lmp_da,16,gen_fuel_other_renewables_pct,general,0.17241396009922028,0.3920845091342926
52,total_lmp_da,39,total_lmp_rt,general,0.17215488851070404,0.6869159936904907
52,total_lmp_da,43,gross_inadv_interchange_mw,general,0.16794952750205994,0.31878533959388733
52,total_lmp_da,15,gen_fuel_oil_pct,general,0.15985020995140076,0.5318850874900818
52,total_lmp_da,5,gen_fuel_oil_mw,general,0.15936431288719177,0.5253376960754395
52,total_lmp_da,13,gen_fuel_multiple_fuels_pct,general,0.15501704812049866,0.28640884160995483
52,total_lmp_da,20,forecast_load_mw_day_ahead,general,0.15129059553146362,0.4914831817150116
52,total_lmp_da,0,gen_fuel_coal_mw,general,0.14647503197193146,0.4400843679904938
52,total_lmp_da,40,marginal_loss_price_rt,general,0.12828266620635986,0.4899061918258667
52,total_lmp_da,3,gen_fuel_multiple_fuels_mw,general,0.12101619690656662,0.368535578250885
