confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9660252295434475,0.014706285670399666,True
da_as_total_mw_primary_reserve,0.954594187438488,0.06287253648042679,True
total_gen,0.9412842318415642,0.026866041123867035,True
da_as_total_mw_synchronized_reserve,0.915219746530056,0.07124876976013184,True
total_lmp_da,0.7502532303333282,0.10858099162578583,True
total_losses,0.6911635100841522,0.27127140760421753,True
marginal_loss_price_da,0.4962126612663269,0.27626538276672363,True
congestion_price_rt,0.47103190422058105,0.8654762506484985,True
da_as_total_mw_thirty_minutes_reserve,0.37485742568969727,0.4491640329360962,True
congestion_price_da,0.3010016679763794,1.1865113973617554,True
gross_actual_interchange_mw,-0.5551137924194336,0.9090884923934937,False
net_actual_interchange_mw,-1.9484992027282715,2.277147054672241,False
