order,trial,S,seed,r2_inject,v_set,v_maxsub,syn_true,recovered,impurity,pure,mono_violation,corr_max,kurtosis,single_field_r2
5,0,"(np.int64(16), np.int64(24), np.int64(25), np.int64(30), np.int64(41))",0,0.35,0.09179684492271123,0.0033403836446521673,0.08845646127805906,0.25273274650874017,0.01,True,False,0.288,14.6,0.0359
5,1,"(np.int64(3), np.int64(11), np.int64(17), np.int64(25), np.int64(36))",0,0.35,0.15242430491658454,0.07533003644116842,0.07709426847541612,0.22026933850118893,0.215,True,False,0.458,4.0,0.0402
5,2,"(np.int64(12), np.int64(17), np.int64(20), np.int64(25), np.int64(32))",0,0.35,0.23673864634328812,0.10089494089229811,0.13584370545099,0.3881248727171143,0.288,True,False,0.335,2.0,0.0335
6,0,"(np.int64(6), np.int64(11), np.int64(20), np.int64(30), np.int64(34), np.int64(37))",0,0.35,0.04972225034888478,0.03344568025008787,0.016276570098796905,0.04650448599656259,0.096,True,False,0.403,5.8,0.0234
6,1,"(np.int64(3), np.int64(26), np.int64(28), np.int64(37), np.int64(40), np.int64(42))",0,0.35,0.0,0.011979907378043997,-0.011979907378043997,-0.03422830679441142,0.034,True,True,0.329,17.0,0.0322
6,2,"(np.int64(11), np.int64(16), np.int64(30), np.int64(33), np.int64(37), np.int64(42))",0,0.35,0.05664868425888847,0.03856782621465138,0.01808085804423709,0.05165959441210598,0.11,True,False,0.343,6.5,0.027
