S,group,artifact,syn_struct,conf_struct,v_struct,syn_true_audit,conf_true_audit,v_true_audit,maxsub_true_audit,syn_true_full,conf_true_full,v_true_full,syn_at_struct_conf
"(11, 23, 30, 32, 39, 40)",strong,False,0.1065356582403183,5,0.831865131855011,0.04087871313095093,5,0.8411781787872314,0.8531299829483032,0.0282323956489563,5,0.8596158027648926,0.04087871313095093
"(1, 5, 7, 18, 34, 42)",strong,False,0.10080885887145996,7,0.9476041793823242,0.030809402465820312,7,0.9509347081184387,0.9462795853614807,0.050868213176727295,5,0.9502294063568115,0.030809402465820312
"(1, 15, 20, 22, 31, 42)",strong,False,0.09537029266357422,7,0.9851973652839661,0.0077745914459228516,7,0.9842501282691956,0.9844164848327637,0.0071457624435424805,0,0.9836693406105042,0.0077745914459228516
"(13, 19, 25, 26, 32, 39)",control,False,0.012593328952789307,9,0.9913787245750427,0.016086816787719727,4,0.9844070672988892,0.9888627529144287,0.017777442932128906,11,0.9859582185745239,0.010023355484008789
"(11, 21, 27, 34, 41, 43)",control,False,0.03441572189331055,5,0.635299026966095,0.007074534893035889,9,0.647332489490509,0.651414155960083,0.000819087028503418,9,0.6654040217399597,-0.007028639316558838
"(1, 13, 14, 17, 20, 30)",control,False,0.02932906150817871,10,0.9872565865516663,0.044835448265075684,10,0.9851773381233215,0.9871405959129333,0.045002520084381104,10,0.9855917096138,0.044835448265075684
"(6, 7, 11, 14, 21, 23)",control,False,0.04156136512756348,5,0.9079862236976624,0.026674747467041016,5,0.91888427734375,0.918813943862915,0.024735093116760254,6,0.919937252998352,0.026674747467041016
