S,group,artifact,syn_struct,conf_struct,v_struct,syn_true_audit,conf_true_audit,v_true_audit,maxsub_true_audit,syn_true_full,conf_true_full,v_true_full,syn_at_struct_conf
"(2, 3, 17, 18, 22, 36)",strong,False,0.12483608722686768,7,0.5941805243492126,0.04529166221618652,11,0.6355186700820923,0.6246683597564697,0.04115438461303711,11,0.627278208732605,-0.006271004676818848
"(7, 23, 31, 36, 37, 40)",strong,False,0.11343981325626373,5,0.9237762689590454,0.021035850048065186,2,0.9320988059043884,0.9332530498504639,0.02549421787261963,2,0.9473136067390442,-0.02343529462814331
"(16, 26, 28, 34, 38, 43)",strong,False,0.09961259365081787,5,0.9818835854530334,0.02523571252822876,11,0.9816288352012634,0.9822121858596802,0.029247820377349854,11,0.9838029146194458,0.0008465051651000977
"(9, 10, 15, 25, 28, 36)",control,False,0.037569403648376465,7,0.679072380065918,0.039358317852020264,0,0.7309656739234924,0.7211978435516357,0.03410893678665161,0,0.7297606468200684,0.01184767484664917
"(6, 8, 16, 22, 35, 42)",control,False,0.04060778021812439,7,0.8899272084236145,0.03833448886871338,0,0.9007242918014526,0.9046038389205933,0.02888280153274536,0,0.9045360088348389,0.00455474853515625
