order,trial,S,r2_inject,syn_inject,rand_median,rand_p99,percentile,rank,n_rand
5,1,"(np.int64(3), np.int64(11), np.int64(17), np.int64(25), np.int64(36))",0.05,-0.005115743829684938,-0.0010588657275786284,0.0028014234719581973,4.75,382,400
5,1,"(np.int64(3), np.int64(11), np.int64(17), np.int64(25), np.int64(36))",0.1,0.016235285122548015,0.0,0.002949918877713627,100.0,1,400
5,1,"(np.int64(3), np.int64(11), np.int64(17), np.int64(25), np.int64(36))",0.2,0.005537492366529673,0.0,0.0029772139089634256,99.75,2,400
5,1,"(np.int64(3), np.int64(11), np.int64(17), np.int64(25), np.int64(36))",0.35,0.007920664042014636,-0.001296799430419715,0.009443663212426155,98.75,6,400
6,2,"(np.int64(2), np.int64(6), np.int64(13), np.int64(26), np.int64(33), np.int64(35))",0.05,0.0,0.0,0.0017002450704825234,37.25,252,400
6,2,"(np.int64(2), np.int64(6), np.int64(13), np.int64(26), np.int64(33), np.int64(35))",0.1,-0.0065449958879313375,-0.000961315229095927,0.002484503727829124,11.0,357,400
6,2,"(np.int64(2), np.int64(6), np.int64(13), np.int64(26), np.int64(33), np.int64(35))",0.2,-0.02695246596802625,-0.0009028969125858821,0.0016755493523961025,0.0,401,400
6,2,"(np.int64(2), np.int64(6), np.int64(13), np.int64(26), np.int64(33), np.int64(35))",0.35,-0.06183933223372584,-0.004271398261050885,0.012422866660217786,0.0,401,400
8,0,"(np.int64(2), np.int64(3), np.int64(9), np.int64(17), np.int64(28), np.int64(31), np.int64(36), np.int64(39))",0.05,0.0,0.0,0.0,10.25,360,400
8,0,"(np.int64(2), np.int64(3), np.int64(9), np.int64(17), np.int64(28), np.int64(31), np.int64(36), np.int64(39))",0.1,-0.0007230633640168405,-0.0001752695789620229,0.0006443709365359272,29.25,284,400
8,0,"(np.int64(2), np.int64(3), np.int64(9), np.int64(17), np.int64(28), np.int64(31), np.int64(36), np.int64(39))",0.2,-0.0015940077281318965,0.0,0.0002853389015202055,9.75,362,400
8,0,"(np.int64(2), np.int64(3), np.int64(9), np.int64(17), np.int64(28), np.int64(31), np.int64(36), np.int64(39))",0.35,-0.018629496732080586,-0.002293993503612979,0.001016522130261758,2.5,391,400
