order,trial,S,r2_inject,syn_inject,rand_median,rand_p99,percentile,rank,n_rand
5,0,"(np.int64(16), np.int64(24), np.int64(25), np.int64(30), np.int64(41))",0.2,-0.051285845984430534,0.0,0.00320461439203833,0.0,401,400
5,0,"(np.int64(16), np.int64(24), np.int64(25), np.int64(30), np.int64(41))",0.35,-0.02032390184171018,0.0,0.010386586820919447,2.25,392,400
5,1,"(np.int64(3), np.int64(11), np.int64(17), np.int64(25), np.int64(36))",0.2,0.10882709770978949,-0.003146666652238783,0.004420018616508351,100.0,1,400
5,1,"(np.int64(3), np.int64(11), np.int64(17), np.int64(25), np.int64(36))",0.35,0.13955674614745672,-0.002301095237483841,0.009943068939801928,100.0,1,400
5,2,"(np.int64(12), np.int64(17), np.int64(20), np.int64(25), np.int64(32))",0.2,0.11214507804505669,-0.0010828226549838837,0.006555759799002078,100.0,1,400
5,2,"(np.int64(12), np.int64(17), np.int64(20), np.int64(25), np.int64(32))",0.35,0.22162415516962297,-0.003120575376812873,0.018146527664914633,100.0,1,400
5,3,"(np.int64(11), np.int64(17), np.int64(27), np.int64(35), np.int64(42))",0.2,-0.07687162284178561,0.0,0.007461600629845039,0.0,401,400
5,3,"(np.int64(11), np.int64(17), np.int64(27), np.int64(35), np.int64(42))",0.35,-0.1007402998975454,-0.0017412637404770615,0.009337305564058547,0.0,401,400
5,4,"(np.int64(12), np.int64(21), np.int64(28), np.int64(34), np.int64(43))",0.2,0.07211386806993092,0.0,0.00041797971847585825,100.0,1,400
5,4,"(np.int64(12), np.int64(21), np.int64(28), np.int64(34), np.int64(43))",0.35,0.16247553735629594,-0.00024284299056848146,0.005876348794315872,100.0,1,400
5,5,"(np.int64(12), np.int64(15), np.int64(22), np.int64(32), np.int64(41))",0.2,0.06230984145309171,0.0,0.0013419624301311108,100.0,1,400
5,5,"(np.int64(12), np.int64(15), np.int64(22), np.int64(32), np.int64(41))",0.35,0.1250296012034523,0.0,0.004172870355324242,100.0,1,400
6,0,"(np.int64(6), np.int64(11), np.int64(20), np.int64(30), np.int64(34), np.int64(37))",0.2,-0.06047655471079538,0.0,0.003840621937802627,0.0,401,400
