order,trial,S,seed,r2_inject,v_set,v_maxsub,syn_true,recovered,impurity,pure,mono_violation,corr_max,kurtosis,single_field_r2
5,0,"(np.int64(16), np.int64(24), np.int64(25), np.int64(30), np.int64(41))",0,0.35,0.2764058941207378,0.14183311954345434,0.13457277457728345,0.3844936416493813,0.405,False,False,0.264,13.9,0.0123
5,1,"(np.int64(3), np.int64(11), np.int64(17), np.int64(25), np.int64(36))",0,0.35,0.2505606008764999,0.1299703875403806,0.1205902133361193,0.3445434666746266,0.371,False,False,0.432,3.8,0.0359
5,2,"(np.int64(12), np.int64(17), np.int64(20), np.int64(25), np.int64(32))",0,0.35,0.30401992555445945,0.13425344817308982,0.16976647738136963,0.48504707823248466,0.384,False,False,0.327,1.7,0.0332
6,0,"(np.int64(6), np.int64(11), np.int64(20), np.int64(30), np.int64(34), np.int64(37))",0,0.35,0.20059660298846416,0.13618873784915353,0.06440786513931063,0.1840224718266018,0.389,False,False,0.401,9.7,0.0145
6,1,"(np.int64(11), np.int64(16), np.int64(30), np.int64(33), np.int64(37), np.int64(42))",0,0.35,0.2056726868361869,0.1103404928878341,0.0953321939483528,0.27237769699529374,0.315,False,False,0.35,9.3,0.016
6,2,"(np.int64(2), np.int64(6), np.int64(13), np.int64(26), np.int64(33), np.int64(35))",0,0.35,0.24914572257405976,0.12489219121050876,0.124253531363551,0.35501008961014574,0.357,False,False,0.314,6.6,0.0459
