order,trial,S,r2_inject,syn_inject,rand_median,rand_p99,percentile,rank,n_rand
5,0,"(np.int64(16), np.int64(24), np.int64(25), np.int64(30), np.int64(41))",0.05,0.0,0.0,0.0,3.5000000000000004,387,400
5,0,"(np.int64(16), np.int64(24), np.int64(25), np.int64(30), np.int64(41))",0.1,-0.0029161007887917867,0.0,0.0,0.5,399,400
5,0,"(np.int64(16), np.int64(24), np.int64(25), np.int64(30), np.int64(41))",0.2,0.008824229264187466,0.0,0.0027168946000357503,99.5,3,400
5,0,"(np.int64(16), np.int64(24), np.int64(25), np.int64(30), np.int64(41))",0.35,0.010691701349353933,0.0,0.0002612078559307337,100.0,1,400
6,1,"(np.int64(11), np.int64(16), np.int64(30), np.int64(33), np.int64(37), np.int64(42))",0.05,-0.0007035703652562564,0.0,2.1042705509269634e-07,35.0,261,400
6,1,"(np.int64(11), np.int64(16), np.int64(30), np.int64(33), np.int64(37), np.int64(42))",0.1,-0.001672318094343428,-0.001484315980949169,0.0003082031372606813,43.75,226,400
6,1,"(np.int64(11), np.int64(16), np.int64(30), np.int64(33), np.int64(37), np.int64(42))",0.2,-0.005234002868624299,-0.0013867083476565845,0.0010885197692667864,8.75,366,400
6,1,"(np.int64(11), np.int64(16), np.int64(30), np.int64(33), np.int64(37), np.int64(42))",0.35,-0.028042918022520347,-0.002788239900361811,0.006332868724093365,0.25,400,400
7,2,"(np.int64(3), np.int64(11), np.int64(16), np.int64(22), np.int64(33), np.int64(37), np.int64(42))",0.05,-0.00623183852170095,-0.0007206082617001175,0.0011673240640487578,0.5,399,400
7,2,"(np.int64(3), np.int64(11), np.int64(16), np.int64(22), np.int64(33), np.int64(37), np.int64(42))",0.1,-0.0048467577451397625,0.0,0.0,0.25,400,400
7,2,"(np.int64(3), np.int64(11), np.int64(16), np.int64(22), np.int64(33), np.int64(37), np.int64(42))",0.2,-0.010686354055401859,-0.00019929199064955272,0.0012967724017852505,1.0,397,400
7,2,"(np.int64(3), np.int64(11), np.int64(16), np.int64(22), np.int64(33), np.int64(37), np.int64(42))",0.35,-0.01232999782811095,-0.0012387373072679786,0.0030314027593730045,2.25,392,400
