S,group,artifact,syn_struct,conf_struct,v_struct,syn_true_audit,conf_true_audit,v_true_audit,maxsub_true_audit,syn_true_full,conf_true_full,v_true_full,syn_at_struct_conf
"(13, 21, 23, 24, 31, 39)",strong,False,0.14746499061584473,6,0.5599031448364258,0.013513386249542236,2,0.6167581081390381,0.6830858588218689,0.014891386032104492,2,0.640477180480957,-0.047530174255371094
"(3, 7, 14, 23, 33, 40)",strong,False,0.1176745742559433,5,0.8940768241882324,0.010052800178527832,1,0.9091745615005493,0.9097809791564941,0.014361798763275146,1,0.9114869236946106,-0.004077136516571045
"(1, 15, 19, 35, 36, 43)",strong,False,0.11116659641265869,7,0.9895948171615601,0.03529733419418335,5,0.9889534115791321,0.9897881150245667,0.023613333702087402,5,0.9892309904098511,-0.004961729049682617
"(4, 15, 21, 24, 39, 43)",control,False,0.00024050474166870117,4,0.8400002717971802,0.00839930772781372,7,0.8688728213310242,0.86393141746521,0.009121417999267578,7,0.8630853891372681,-0.002617478370666504
"(5, 13, 14, 29, 32, 33)",control,False,0.024734973907470703,5,0.9172946214675903,0.010714292526245117,4,0.9198522567749023,0.918988049030304,0.007411658763885498,1,0.9188597798347473,-0.02523648738861084
