order,trial,S,seed,r2_inject,v_set,v_maxsub,syn_true,recovered,impurity,pure,mono_violation,corr_max,kurtosis,single_field_r2
5,0,"(np.int64(16), np.int64(24), np.int64(25), np.int64(30), np.int64(41))",0,0.35,0.31384223788564214,0.17403438602338017,0.13980785186226197,0.3994510053207485,0.497,False,False,0.248,14.7,0.0167
5,1,"(np.int64(3), np.int64(11), np.int64(17), np.int64(25), np.int64(36))",0,0.35,0.24727863294691166,0.15080525268041,0.09647338026650165,0.27563822933286186,0.431,False,False,0.432,3.9,0.0361
5,2,"(np.int64(12), np.int64(17), np.int64(20), np.int64(25), np.int64(32))",0,0.35,0.3006588666860115,0.13723414536585377,0.16342472132015773,0.4669277752004507,0.392,False,False,0.323,1.8,0.037
6,0,"(np.int64(6), np.int64(11), np.int64(20), np.int64(30), np.int64(34), np.int64(37))",0,0.35,0.22228265682420734,0.14749786746144167,0.07478478936276567,0.21367082675075907,0.421,False,False,0.411,10.1,0.0168
6,1,"(np.int64(11), np.int64(16), np.int64(30), np.int64(33), np.int64(37), np.int64(42))",0,0.35,0.19927323942294328,0.14656148957584025,0.05271174984710303,0.15060499956315151,0.419,False,False,0.355,9.7,0.0174
6,2,"(np.int64(2), np.int64(6), np.int64(13), np.int64(26), np.int64(33), np.int64(35))",0,0.35,0.21606300104184806,0.13688029620354314,0.07918270483830492,0.22623629953801408,0.391,False,False,0.298,6.6,0.0386
