epoch,train_loss,test_loss
1,0.9019141851959469,0.9053218364715576
2,0.7542005071818738,0.8759586215019226
3,0.7443107008466432,0.8785538077354431
4,0.7356493920250172,0.8781256079673767
5,0.7305548798806737,0.8774499297142029
6,0.7252724401881737,0.8752625584602356
7,0.7195658864837816,0.8758934140205383
8,0.7153643029763253,0.8698141574859619
9,0.7075939005458762,0.8705865740776062
10,0.6994943012986523,0.8716042637825012
11,0.6922112661759873,0.8649495840072632
12,0.6834866367515902,0.8764362335205078
13,0.679110017703961,0.8758850693702698
14,0.6713522238574482,0.8776301741600037
15,0.6645459873298591,0.8692789673805237
16,0.6561789319883585,0.8653537631034851
17,0.65115525586643,0.8661630153656006
18,0.6451034458225448,0.8637305498123169
19,0.6388252533632937,0.8609535098075867
20,0.6370497395540795,0.8613207340240479
21,0.6296481966167058,0.8595860600471497
22,0.6230374511406817,0.8583183288574219
23,0.6249021494095038,0.849007248878479
24,0.620110729715356,0.8395317792892456
25,0.6136910813544201,0.8460767865180969
26,0.6104499875758826,0.8538240194320679
27,0.6032028777403466,0.850903332233429
28,0.5994380226735846,0.831272304058075
29,0.6030631771038809,0.8363836407661438
30,0.5991967186399939,0.8405083417892456
31,0.5980242388028677,0.8321032524108887
32,0.595932073532353,0.8249736428260803
33,0.5921734473393045,0.8390598297119141
34,0.5864161708095698,0.8190714716911316
35,0.5852283814759212,0.8255687355995178
36,0.5842683160972637,0.8113105893135071
37,0.5793251050962916,0.8156430721282959
38,0.5717619420604577,0.8094260096549988
39,0.5816422328758821,0.8051817417144775
40,0.5747122760690825,0.7969496250152588
41,0.5701176100864107,0.7912865877151489
42,0.5736619904945816,0.7896611094474792
43,0.5678718308655362,0.7913713455200195
44,0.5672524588044159,0.788849413394928
45,0.5645120063620888,0.8029340505599976
46,0.5659654977716998,0.7919127345085144
47,0.5640094146330545,0.797106921672821
48,0.5590818041185066,0.7791250348091125
49,0.5587886692028623,0.7792876362800598
50,0.5504220973162071,0.7777706980705261
51,0.5693719738785492,0.7766580581665039
52,0.5544937106227272,0.7865321636199951
53,0.5546459808513785,0.7717772722244263
54,0.5514697211711956,0.7645984888076782
55,0.5486909743357027,0.7756476402282715
56,0.5444649436825058,0.7751397490501404
57,0.5443536182534697,0.7664133310317993
58,0.5401550279148889,0.7710778713226318
59,0.5372604533695504,0.7779619693756104
60,0.5403401298210184,0.7646448016166687
61,0.536058670244697,0.7642744183540344
62,0.5369612165306824,0.7844143509864807
63,0.5382821694857468,0.7793347835540771
64,0.5389930357286732,0.7853912711143494
65,0.5271561171759653,0.7591903805732727
66,0.5306965916225349,0.7656880617141724
67,0.5244760174822979,0.7652980089187622
68,0.5303870437191472,0.7606285810470581
69,0.5354150696293308,0.748397946357727
70,0.532934287114454,0.7605131268501282
71,0.524620706633977,0.7614647150039673
72,0.5296489019998151,0.7591244578361511
73,0.5252314186688471,0.7416028380393982
74,0.5227424693954461,0.7629133462905884
75,0.5177488720840451,0.7521822452545166
76,0.5239836986118424,0.7524151802062988
77,0.5193107814330581,0.7422058582305908
78,0.5190302788380003,0.7546926736831665
79,0.5130864531938275,0.7432826161384583
80,0.511264621743867,0.76673823595047
81,0.5148573813030054,0.7478370070457458
82,0.5160217660331705,0.7572104334831238
83,0.5144695716892408,0.7598744630813599
84,0.5147761756699961,0.7587049007415771
85,0.509684444201177,0.7548840641975403
86,0.5099465056919381,0.7629591822624207
87,0.5077099806084615,0.7464917302131653
88,0.5048726101824598,0.7409931421279907
89,0.5100511803453487,0.7398642301559448
90,0.512055593232855,0.7551550269126892
91,0.49971297125484876,0.7541285157203674
92,0.5107011854661578,0.7505146861076355
93,0.5045308525797639,0.7393818497657776
94,0.5073949226524659,0.7328274846076965
95,0.4985328497749498,0.7505580186843872
96,0.5065307139921719,0.7425329685211182
97,0.5010852132469098,0.7404705882072449
98,0.5002839486955895,0.7370255589485168
99,0.5005164662719838,0.7313786745071411
100,0.4957855821149389,0.7385417222976685
101,0.49230665710139154,0.7520819306373596
102,0.49147345055212094,0.7312293648719788
103,0.4916188362949319,0.7488872408866882
104,0.48771590734780235,0.7314050197601318
105,0.48341917860453415,0.7269330620765686
106,0.4849899894571897,0.7380809187889099
107,0.4907814786308964,0.7265766263008118
108,0.4810561654380163,0.7446631789207458
109,0.48488679284700303,0.7402052283287048
110,0.4845337376897957,0.7228022217750549
111,0.48479897534569305,0.7217721343040466
112,0.4825754432889677,0.7189173102378845
113,0.48642490814261563,0.7202379107475281
114,0.47885025807470244,0.7224557399749756
115,0.47762565258594086,0.7229552865028381
116,0.4817049804142187,0.7359954714775085
117,0.48049766196095883,0.7325577139854431
118,0.4725933780881101,0.7582698464393616
119,0.4793869093836562,0.7280175089836121
120,0.4762942649214635,0.7190611362457275
121,0.47063552724766977,0.7155352830886841
122,0.4745800868180043,0.7306275963783264
123,0.4720845510819868,0.7313838601112366
124,0.480277008611825,0.7095480561256409
125,0.47668124979216175,0.7129371166229248
126,0.4737548199217417,0.7150360345840454
127,0.4633763914574307,0.7335294485092163
128,0.4682931008162803,0.7187137603759766
129,0.4697160137767339,0.7200821042060852
130,0.4648017255757,0.7069821953773499
131,0.4660003438030201,0.7183352708816528
132,0.46179482266128286,0.7154688835144043
133,0.4593883394467646,0.7110388875007629
134,0.46168305228207984,0.7189763784408569
135,0.4594692426534176,0.7197679281234741
136,0.4616128228203771,0.7108940482139587
137,0.4619539693358366,0.7110832333564758
138,0.4544069039247529,0.7082938551902771
139,0.4557343767759041,0.7006298303604126
140,0.45729060427221396,0.7029856443405151
