confidential_field,test_r2,test_mse,used_in_loss
da_as_total_mw_primary_reserve,0.9781781639903784,0.030172521248459816,True
metered_load_mw,0.9450593963265419,0.023756790906190872,True
da_as_total_mw_synchronized_reserve,0.9350898936390877,0.05466916039586067,True
total_gen,0.9231857806444168,0.03513737767934799,True
total_lmp_da,0.9140448346734047,0.037331175059080124,True
marginal_loss_price_da,0.4466913938522339,0.3030441999435425,True
congestion_price_rt,0.43359386920928955,0.9256812334060669,True
da_as_total_mw_thirty_minutes_reserve,0.3747066855430603,0.4487305283546448,True
total_losses,0.3399694561958313,0.5794473886489868,True
congestion_price_da,0.18816769123077393,1.3759742975234985,True
gross_actual_interchange_mw,-0.005129218101501465,0.5868542194366455,False
net_actual_interchange_mw,-4.484714984893799,4.264853477478027,False
