unit,K,roc_auc,average_precision,weighted_spearman,mae,bias,strong_true_mean,strong_est_mean,base_rate,threshold_precision,threshold_recall,threshold_f1
triple_max,0,0.866460589296933,0.5900241289169277,0.6970569678879461,0.025364531642303238,-0.023979834376940016,0.12565485012285135,0.07140273205561268,0.07844441088627134,0.9950117224522372,0.19199786957795828,0.3218847298262852
triple_max,1,0.8415427101282343,0.5317471199108965,0.6646854864894757,0.023262786391996585,-0.020359347880300624,0.12565485012285135,0.07308482320359712,0.07844441088627134,0.7995993253635346,0.19571594800572392,0.31446184776911906
triple_max,5,0.8865530695698209,0.6157187834573533,0.7665452089382914,0.021609520200286014,-0.020078073397637283,0.12565485012285135,0.07826434352664338,0.07844441088627134,0.8817723019384667,0.2561859242416788,0.39702274994944814
triple_max,10,0.901476762483516,0.6307017719781433,0.7880172762111533,0.02010273135221658,-0.0184088551881975,0.12565485012285135,0.08265622865522931,0.07844441088627134,0.8111383348850885,0.26554716125540895,0.40010844947068436
triple_max,25,0.9094389020563968,0.6712555728010422,0.8333615514141608,0.017326990147960217,-0.01567434525146714,0.12565485012285135,0.08831926015759405,0.07844441088627134,0.838062571603842,0.3199777332395035,0.4631295834058939
triple_max,50,0.9345418391963768,0.7349581197435532,0.8633289096267966,0.014917735839645424,-0.012939689236179323,0.12565485012285135,0.09531772205371909,0.07844441088627134,0.8714105492782223,0.4255170444458229,0.5718130190491999
