indices,0,1,5,10,25,50
"(0, 1, 2)",0.0458857417106629,0.0315510630607605,0.03683197498321533,0.042215704917907715,0.0507582426071167,0.04969543218612671
"(0, 1, 3)",0.045080482959747314,0.04200094938278204,0.05158013105392459,0.05045348405838018,0.05657732486724859,0.06674271821975708
"(0, 1, 4)",0.09030681848526001,0.07106757164001459,0.05132913589477539,0.042045354843139704,0.0409735441207886,0.059494137763977106
"(0, 1, 5)",0.0745366215705871,0.0743855237960816,0.06548553705215449,0.08212906122207639,0.09632974863052371,0.0945922136306763
"(0, 1, 6)",0.04810118675231928,0.02308088541030881,0.04008877277374273,0.06165134906768799,0.07392364740371699,0.08294808864593511
"(0, 1, 7)",0.03372764587402341,0.0425339937210083,0.04448401927947998,0.04796856641769409,0.034451425075531006,0.03899061679840091
"(0, 1, 8)",0.0546692609786987,0.05412626266479492,0.04573369026184082,0.047455728054046714,0.04132658243179321,0.0421870946884155
"(0, 1, 9)",0.05689030885696411,0.044148147106170654,0.051439881324768066,0.05317085981369024,0.0637794137001037,0.06051003932952881
"(0, 1, 10)",0.009078741073608398,0.002580881118774414,0.010567545890808216,0.0066367387771607556,0.011380136013031006,0.017933964729309082
"(0, 1, 11)",0.01687240600585932,0.02194368839263916,0.026136517524719183,0.03413760662078863,0.05187427997589111,0.08183902502059937
"(0, 1, 12)",0.05620574951171875,0.0484775900840759,0.04859256744384771,0.05565071105957031,0.05817288160324091,0.05546331405639643
"(0, 1, 13)",0.045742750167846735,0.03977179527282709,0.04899567365646362,0.04812347888946539,0.05914199352264399,0.0662035346031189
"(0, 1, 14)",0.07924187183380127,0.029063701629638672,0.06846791505813599,0.09598708152770996,0.09432554244995117,0.10619622468948364
"(0, 1, 15)",0.06875288486480718,0.07890886068344122,0.05478435754775998,0.06410789489746099,0.09056907892227181,0.09254616498947152
"(0, 1, 16)",0.025662720203399714,0.018199980258941595,0.03601282835006714,0.04072040319442749,0.0443992018699646,0.03810793161392212
"(0, 1, 17)",0.030657410621643122,0.031758248805999756,0.033622026443481445,0.0384443998336792,0.035865068435668945,0.041884779930114746
"(0, 1, 18)",0.040979623794555664,0.04561275243759155,0.05372726917266846,0.04475271701812744,0.052311360836029,0.056380212306976374
"(0, 1, 19)",0.042623758316040095,0.03814882040023804,0.04453152418136597,0.05470705032348633,0.07967633008956912,0.09998333454132088
"(0, 1, 20)",0.03728652000427246,0.03410977125167847,0.054188728332519503,0.052936911582946805,0.06585764884948728,0.07823002338409421
"(0, 1, 21)",0.0470742583274841,0.037531316280365046,0.03884023427963257,0.04752397537231445,0.0561528205871582,0.06262594461441037
