first_k,first_retention,first_family,first_s2,first_parameter,n_rescued_stage1,final_k,final_retention,protect_fraction,n_protected,avg_updates_continuation,n_keep,budget,all_recall,all_precision,all_raw_hit,all_raw_strong,all_raw_recall,all_b10_12_recall,all_b10_12_raw_hit,all_b10_12_raw_n,all_b12_15_recall,all_b12_15_raw_hit,all_b12_15_raw_n,all_b15_20_recall,all_b15_20_raw_hit,all_b15_20_raw_n,all_b_gt20_recall,all_b_gt20_raw_hit,all_b_gt20_raw_n,tune_recall,tune_precision,tune_raw_hit,tune_raw_strong,tune_raw_recall,tune_b10_12_recall,tune_b10_12_raw_hit,tune_b10_12_raw_n,tune_b12_15_recall,tune_b12_15_raw_hit,tune_b12_15_raw_n,tune_b15_20_recall,tune_b15_20_raw_hit,tune_b15_20_raw_n,tune_b_gt20_recall,tune_b_gt20_raw_hit,tune_b_gt20_raw_n,test_recall,test_precision,test_raw_hit,test_raw_strong,test_raw_recall,test_b10_12_recall,test_b10_12_raw_hit,test_b10_12_raw_n,test_b12_15_recall,test_b12_15_raw_hit,test_b12_15_raw_n,test_b15_20_recall,test_b15_20_raw_hit,test_b15_20_raw_n,test_b_gt20_recall,test_b_gt20_raw_hit,test_b_gt20_raw_n
5,0.4,rank_fusion,aligned,0.2,327,25,0.2,0.0,0,13.0,2649,0.20001510117789187,0.8102293412161801,0.34370416377254304,271,327,0.8287461773700305,0.8013793631939921,72,89,0.9005563367579772,120,127,0.7156801297767619,74,96,0.2365495308434305,5,15,0.795631666208584,0.3265103630751139,161,197,0.817258883248731,0.7765386126214143,46,58,0.9417718740485311,68,71,0.7134488592344301,44,58,0.18590560126691227,3,10,0.8324139473592022,0.3721723477751686,110,130,0.8461538461538461,0.8497806924638983,26,31,0.8602178108725258,52,56,0.7187990364002034,30,38,0.4,2,5
5,0.4,rank_fusion,aligned,0.2,327,25,0.2,0.005,66,13.0,2649,0.20001510117789187,0.8102293412161801,0.3396067192851985,271,327,0.8287461773700305,0.8013793631939921,72,89,0.9005563367579772,120,127,0.7156801297767619,74,96,0.2365495308434305,5,15,0.795631666208584,0.3147407326349578,161,197,0.817258883248731,0.7765386126214143,46,58,0.9417718740485311,68,71,0.7134488592344301,44,58,0.18590560126691227,3,10,0.8324139473592022,0.3836327077581507,110,130,0.8461538461538461,0.8497806924638983,26,31,0.8602178108725258,52,56,0.7187990364002034,30,38,0.4,2,5
5,0.4,rank_fusion,aligned,0.2,327,25,0.2,0.01,132,13.0,2649,0.20001510117789187,0.8033594787738522,0.3439373061048068,270,327,0.8256880733944955,0.7890733361431476,71,89,0.9005563367579772,120,127,0.7156801297767619,74,96,0.2365495308434305,5,15,0.7842413710556879,0.3163357413632787,160,197,0.8121827411167513,0.7579168303398655,45,58,0.9417718740485311,68,71,0.7134488592344301,44,58,0.18590560126691227,3,10,0.8324139473592022,0.3930393932627019,110,130,0.8461538461538461,0.8497806924638983,26,31,0.8602178108725258,52,56,0.7187990364002034,30,38,0.4,2,5
5,0.4,rank_fusion,aligned,0.2,327,25,0.2,0.02,265,13.0,2649,0.20001510117789187,0.7886572138100971,0.3376429166827877,267,327,0.8165137614678899,0.7767673090923026,70,89,0.8780594581626705,119,127,0.7156801297767619,74,96,0.18923962467474442,4,15,0.7614607807498958,0.30979408477996295,158,197,0.8020304568527918,0.7392950480583166,44,58,0.8962890057990923,67,71,0.7134488592344301,44,58,0.18590560126691227,3,10,0.8299886008715082,0.38602604105630667,109,130,0.8384615384615385,0.8497806924638983,26,31,0.8602178108725258,52,56,0.7187990364002034,30,38,0.2,1,5
5,0.4,rank_fusion,aligned,0.2,327,25,0.2,0.03,327,13.0,2649,0.20001510117789187,0.7886572138100971,0.33778211206634945,267,327,0.8165137614678899,0.7767673090923026,70,89,0.8780594581626705,119,127,0.7156801297767619,74,96,0.18923962467474442,4,15,0.7614607807498958,0.3081659432362153,158,197,0.8020304568527918,0.7392950480583166,44,58,0.8962890057990923,67,71,0.7134488592344301,44,58,0.18590560126691227,3,10,0.8299886008715082,0.390046249392122,109,130,0.8384615384615385,0.8497806924638983,26,31,0.8602178108725258,52,56,0.7187990364002034,30,38,0.2,1,5
5,0.4,rank_fusion,aligned,0.2,327,25,0.2,0.05,327,13.0,2649,0.20001510117789187,0.7886572138100971,0.33778211206634945,267,327,0.8165137614678899,0.7767673090923026,70,89,0.8780594581626705,119,127,0.7156801297767619,74,96,0.18923962467474442,4,15,0.7614607807498958,0.3081659432362153,158,197,0.8020304568527918,0.7392950480583166,44,58,0.8962890057990923,67,71,0.7134488592344301,44,58,0.18590560126691227,3,10,0.8299886008715082,0.390046249392122,109,130,0.8384615384615385,0.8497806924638983,26,31,0.8602178108725258,52,56,0.7187990364002034,30,38,0.2,1,5
5,0.4,rank_fusion,aligned,0.2,327,25,0.2,0.075,327,13.0,2649,0.20001510117789187,0.7886572138100971,0.33778211206634945,267,327,0.8165137614678899,0.7767673090923026,70,89,0.8780594581626705,119,127,0.7156801297767619,74,96,0.18923962467474442,4,15,0.7614607807498958,0.3081659432362153,158,197,0.8020304568527918,0.7392950480583166,44,58,0.8962890057990923,67,71,0.7134488592344301,44,58,0.18590560126691227,3,10,0.8299886008715082,0.390046249392122,109,130,0.8384615384615385,0.8497806924638983,26,31,0.8602178108725258,52,56,0.7187990364002034,30,38,0.2,1,5
5,0.4,rank_fusion,aligned,0.2,327,25,0.2,0.1,327,13.0,2649,0.20001510117789187,0.7886572138100971,0.33778211206634945,267,327,0.8165137614678899,0.7767673090923026,70,89,0.8780594581626705,119,127,0.7156801297767619,74,96,0.18923962467474442,4,15,0.7614607807498958,0.3081659432362153,158,197,0.8020304568527918,0.7392950480583166,44,58,0.8962890057990923,67,71,0.7134488592344301,44,58,0.18590560126691227,3,10,0.8299886008715082,0.390046249392122,109,130,0.8384615384615385,0.8497806924638983,26,31,0.8602178108725258,52,56,0.7187990364002034,30,38,0.2,1,5
5,0.4,rank_fusion,aligned,0.2,327,25,0.3,0.0,0,13.0,3973,0.2999848988221081,0.8612059985497729,0.24365137263243636,281,327,0.8593272171253823,0.8769397294915517,79,89,0.9262052649735492,122,127,0.7239755193835604,75,96,0.2365495308434305,5,15,0.8541790422824922,0.23389958647197945,167,197,0.8477157360406091,0.8696475240291583,51,58,0.9481445028995461,69,71,0.7134488592344301,44,58,0.18590560126691227,3,10,0.8718851140317075,0.2597768603966346,114,130,0.8769230769230769,0.8911483354939291,28,31,0.9047328646322406,53,56,0.738689857891131,31,38,0.4,2,5
5,0.4,rank_fusion,aligned,0.2,327,25,0.3,0.005,66,13.0,3973,0.2999848988221081,0.8612059985497729,0.2412412788768657,281,327,0.8593272171253823,0.8769397294915517,79,89,0.9262052649735492,122,127,0.7239755193835604,75,96,0.2365495308434305,5,15,0.8541790422824922,0.23040707593805113,167,197,0.8477157360406091,0.8696475240291583,51,58,0.9481445028995461,69,71,0.7134488592344301,44,58,0.18590560126691227,3,10,0.8718851140317075,0.2594019579820782,114,130,0.8769230769230769,0.8911483354939291,28,31,0.9047328646322406,53,56,0.738689857891131,31,38,0.4,2,5
