target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,16,2.5025219917297363,0.9025940167960156
gross_actual_interchange_mw,17,2.371269702911377,0.8369541629775433
total_gen,28,3.077343225479126,0.9235157134209996
metered_load_mw,27,3.048877716064453,0.9250693647834354
total_losses,19,2.77510404586792,0.9424899159070166
congestion_price_da,8,1.9929702281951904,0.9584160882855157
congestion_price_rt,11,2.209700107574463,0.9215165201921925
marginal_loss_price_da,21,2.8853697776794434,0.9477249180127614
total_lmp_da,32,3.2690958976745605,0.9432616879531085
da_as_total_mw_primary_reserve,11,2.0958378314971924,0.8740322629066807
da_as_total_mw_synchronized_reserve,8,1.8078761100769043,0.8694046328498599
da_as_total_mw_thirty_minutes_reserve,18,2.748786449432373,0.9510148450361111
