target,source,gate
da_as_total_mw_thirty_minutes_reserve,da_as_as_req_mw_thirty_minutes_reserve,0.3358483910560608
total_lmp_da,forecast_load_mw_latest_available,0.3356342911720276
congestion_price_da,marginal_loss_price_rt,0.3353656530380249
congestion_price_rt,gen_fuel_coal_mw,0.3342925012111664
congestion_price_rt,gen_fuel_gas_pct,0.33402833342552185
congestion_price_rt,da_as_mcp_primary_reserve,0.33387458324432373
net_actual_interchange_mw,da_as_as_req_mw_thirty_minutes_reserve,0.3333222270011902
metered_load_mw,da_as_mcp_primary_reserve,0.33261868357658386
marginal_loss_price_da,gen_fuel_hydro_mw,0.3324888348579407
congestion_price_da,gen_fuel_other_renewables_pct,0.3321840465068817
total_lmp_da,gen_fuel_gas_pct,0.3318052887916565
marginal_loss_price_da,gen_fuel_nuclear_pct,0.33173614740371704
total_gen,gen_fuel_hydro_mw,0.3308081030845642
metered_load_mw,gen_fuel_hydro_mw,0.33041900396347046
metered_load_mw,gen_fuel_wind_pct,0.33007413148880005
metered_load_mw,rmccp,0.3298552632331848
total_lmp_da,marginal_loss_price_rt,0.32981574535369873
da_as_total_mw_thirty_minutes_reserve,gen_fuel_hydro_mw,0.3295034170150757
congestion_price_da,gen_fuel_oil_pct,0.3294159770011902
congestion_price_rt,gen_fuel_other_renewables_pct,0.32929348945617676
total_lmp_da,gen_fuel_solar_pct,0.32890185713768005
congestion_price_da,da_as_mcp_primary_reserve,0.3287525773048401
gross_actual_interchange_mw,forecast_load_mw_latest_available,0.3277871608734131
da_as_total_mw_thirty_minutes_reserve,total_pjm_rmpcp_cr,0.32772260904312134
metered_load_mw,da_as_as_req_mw_synchronized_reserve,0.32743024826049805
net_actual_interchange_mw,marginal_loss_price_rt,0.32733166217803955
total_gen,da_as_mcp_primary_reserve,0.3259694576263428
gross_actual_interchange_mw,marginal_loss_price_rt,0.3258923888206482
total_gen,gen_fuel_wind_pct,0.3258320391178131
congestion_price_rt,marginal_loss_price_rt,0.3257899582386017
congestion_price_da,gen_fuel_coal_mw,0.3257713317871094
metered_load_mw,da_as_as_req_mw_primary_reserve,0.3255908489227295
metered_load_mw,marginal_loss_price_rt,0.3254472613334656
total_gen,marginal_loss_price_rt,0.3250988721847534
da_as_total_mw_primary_reserve,total_pjm_self_sched_reg,0.3250928521156311
da_as_total_mw_thirty_minutes_reserve,marginal_loss_price_rt,0.32461974024772644
marginal_loss_price_da,marginal_loss_price_rt,0.3233928680419922
total_losses,da_as_as_req_mw_synchronized_reserve,0.32332831621170044
da_as_total_mw_primary_reserve,gen_fuel_gas_pct,0.32317039370536804
total_lmp_da,gen_fuel_other_renewables_pct,0.3230706751346588
congestion_price_da,system_energy_price_da,0.32287687063217163
metered_load_mw,gross_inadv_interchange_mw,0.3228660821914673
marginal_loss_price_da,forecast_load_mw_latest_available,0.3221557140350342
total_gen,da_as_as_req_mw_synchronized_reserve,0.3220139741897583
congestion_price_da,da_as_mcp_synchronized_reserve,0.3217769265174866
marginal_loss_price_da,gen_fuel_multiple_fuels_mw,0.32114896178245544
net_actual_interchange_mw,gen_fuel_multiple_fuels_mw,0.3206850290298462
net_actual_interchange_mw,system_energy_price_da,0.32051610946655273
total_losses,gen_fuel_nuclear_pct,0.3203193247318268
total_gen,gross_inadv_interchange_mw,0.3201669156551361
total_lmp_da,gen_fuel_multiple_fuels_mw,0.3199947476387024
total_lmp_da,rmccp,0.3199084997177124
total_losses,marginal_loss_price_rt,0.31963932514190674
total_losses,da_as_as_req_mw_primary_reserve,0.31961190700531006
total_losses,gen_fuel_oil_pct,0.31957173347473145
total_lmp_da,total_pjm_rmccp_cr,0.31947261095046997
total_lmp_da,gen_fuel_coal_pct,0.3193286657333374
da_as_total_mw_synchronized_reserve,gen_fuel_coal_mw,0.31928715109825134
da_as_total_mw_primary_reserve,gen_fuel_coal_mw,0.31905609369277954
total_gen,da_as_as_req_mw_primary_reserve,0.3186592757701874
total_lmp_da,gen_fuel_coal_mw,0.31863969564437866
metered_load_mw,da_as_mcp_synchronized_reserve,0.31859028339385986
congestion_price_rt,gen_fuel_oil_pct,0.3185747265815735
gross_actual_interchange_mw,gen_fuel_multiple_fuels_mw,0.3183706998825073
congestion_price_rt,system_energy_price_da,0.3177587389945984
net_actual_interchange_mw,total_pjm_rmccp_cr,0.31760770082473755
metered_load_mw,total_pjm_rmccp_cr,0.31734639406204224
marginal_loss_price_da,rmccp,0.31703728437423706
gross_actual_interchange_mw,system_energy_price_da,0.3169737458229065
da_as_total_mw_thirty_minutes_reserve,rmpcp,0.3168163299560547
congestion_price_rt,gen_fuel_multiple_fuels_mw,0.3167019486427307
congestion_price_da,total_lmp_rt,0.3164820671081543
net_actual_interchange_mw,forecast_load_mw_day_ahead,0.3162779211997986
marginal_loss_price_da,total_pjm_rmccp_cr,0.3158873915672302
congestion_price_rt,forecast_load_mw_day_ahead,0.3158581256866455
congestion_price_da,forecast_load_mw_day_ahead,0.31551361083984375
net_actual_interchange_mw,gen_fuel_gas_pct,0.3154774010181427
congestion_price_da,gen_fuel_oil_mw,0.3151431381702423
da_as_total_mw_thirty_minutes_reserve,rmccp,0.315046489238739
total_lmp_da,system_energy_price_da,0.3146313428878784
da_as_total_mw_primary_reserve,da_as_mcp_synchronized_reserve,0.314319908618927
congestion_price_rt,gen_fuel_gas_mw,0.31424543261528015
da_as_total_mw_thirty_minutes_reserve,da_as_as_req_mw_synchronized_reserve,0.3139735162258148
da_as_total_mw_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,0.31346508860588074
net_actual_interchange_mw,da_as_as_req_mw_synchronized_reserve,0.3134514093399048
metered_load_mw,gen_fuel_nuclear_pct,0.3134494423866272
da_as_total_mw_synchronized_reserve,forecast_load_mw_day_ahead,0.31332793831825256
da_as_total_mw_thirty_minutes_reserve,da_as_as_req_mw_primary_reserve,0.3127653896808624
marginal_loss_price_da,da_as_mcp_primary_reserve,0.3126014471054077
metered_load_mw,system_energy_price_da,0.3125772178173065
net_actual_interchange_mw,da_as_as_req_mw_primary_reserve,0.31254294514656067
total_gen,system_energy_price_da,0.3124907314777374
marginal_loss_price_da,total_pjm_loc_credit,0.3124407231807709
total_lmp_da,gen_fuel_oil_pct,0.31236520409584045
total_gen,da_as_mcp_synchronized_reserve,0.31198135018348694
metered_load_mw,gen_fuel_multiple_fuels_mw,0.311603844165802
total_gen,gen_fuel_multiple_fuels_mw,0.31151634454727173
congestion_price_da,gen_fuel_gas_mw,0.3110587000846863
total_losses,total_pjm_rmccp_cr,0.31091126799583435
total_losses,gross_inadv_interchange_mw,0.31065940856933594
marginal_loss_price_da,gen_fuel_other_renewables_pct,0.31065016984939575
total_gen,gen_fuel_nuclear_pct,0.3104367256164551
da_as_total_mw_synchronized_reserve,gen_fuel_gas_pct,0.3103066682815552
congestion_price_rt,gen_fuel_oil_mw,0.310226172208786
marginal_loss_price_da,system_energy_price_da,0.31007349491119385
da_as_total_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,0.30974411964416504
da_as_total_mw_thirty_minutes_reserve,total_pjm_rmccp_cr,0.30972132086753845
total_losses,system_energy_price_da,0.3097107410430908
total_lmp_da,da_as_mcp_primary_reserve,0.3094194829463959
da_as_total_mw_primary_reserve,forecast_load_mw_day_ahead,0.3087429702281952
da_as_total_mw_synchronized_reserve,da_as_mcp_synchronized_reserve,0.3083791434764862
total_lmp_da,gen_fuel_gas_mw,0.3080204129219055
marginal_loss_price_da,gen_fuel_oil_pct,0.30779027938842773
gross_actual_interchange_mw,total_lmp_rt,0.30757153034210205
da_as_total_mw_thirty_minutes_reserve,system_energy_price_da,0.30748987197875977
total_losses,forecast_load_mw_latest_available,0.30701810121536255
total_lmp_da,forecast_load_mw_day_ahead,0.30637991428375244
da_as_total_mw_synchronized_reserve,gen_fuel_other_renewables_pct,0.3063313364982605
da_as_total_mw_primary_reserve,da_as_mcp_primary_reserve,0.30594974756240845
metered_load_mw,forecast_load_mw_latest_available,0.3050522208213806
marginal_loss_price_da,gen_fuel_coal_pct,0.30500301718711853
total_lmp_da,gen_fuel_oil_mw,0.3041207194328308
total_gen,forecast_load_mw_latest_available,0.30395907163619995
total_losses,gen_fuel_solar_mw,0.303774893283844
metered_load_mw,gen_fuel_gas_pct,0.30347317457199097
metered_load_mw,gen_fuel_oil_pct,0.3033547103404999
total_gen,gen_fuel_oil_pct,0.30239337682724
da_as_total_mw_synchronized_reserve,da_as_mcp_primary_reserve,0.30212074518203735
gross_actual_interchange_mw,gen_fuel_coal_mw,0.30210262537002563
total_lmp_da,da_as_mcp_synchronized_reserve,0.3014448285102844
total_losses,gen_fuel_other_renewables_pct,0.30134251713752747
marginal_loss_price_da,gen_fuel_coal_mw,0.30129414796829224
gross_actual_interchange_mw,forecast_load_mw_day_ahead,0.30120134353637695
da_as_total_mw_primary_reserve,gen_fuel_gas_mw,0.30059629678726196
da_as_total_mw_thirty_minutes_reserve,gen_fuel_multiple_fuels_mw,0.30002591013908386
total_lmp_da,total_lmp_rt,0.29944559931755066
total_gen,gen_fuel_gas_pct,0.29918181896209717
total_losses,gen_fuel_oil_mw,0.2990058958530426
marginal_loss_price_da,gen_fuel_gas_mw,0.2984892725944519
gross_actual_interchange_mw,gen_fuel_gas_mw,0.29798391461372375
net_actual_interchange_mw,gen_fuel_gas_mw,0.29707422852516174
marginal_loss_price_da,da_as_mcp_synchronized_reserve,0.2966131567955017
marginal_loss_price_da,gen_fuel_oil_mw,0.2963406443595886
total_gen,total_lmp_rt,0.2963223457336426
da_as_total_mw_thirty_minutes_reserve,gen_fuel_oil_pct,0.29627978801727295
gross_actual_interchange_mw,gross_inadv_interchange_mw,0.2960706353187561
da_as_total_mw_synchronized_reserve,gen_fuel_gas_mw,0.2960497736930847
congestion_price_rt,rmccp,0.2958758473396301
congestion_price_rt,total_pjm_rmccp_cr,0.29577022790908813
metered_load_mw,total_lmp_rt,0.2956927418708801
gross_actual_interchange_mw,gen_fuel_coal_pct,0.29546108841896057
congestion_price_rt,total_lmp_rt,0.29523566365242004
total_losses,total_lmp_rt,0.2946741580963135
marginal_loss_price_da,total_lmp_rt,0.29450321197509766
da_as_total_mw_thirty_minutes_reserve,total_lmp_rt,0.2933447062969208
total_losses,gen_fuel_solar_pct,0.29328471422195435
da_as_total_mw_thirty_minutes_reserve,gen_fuel_oil_mw,0.2931761145591736
metered_load_mw,gen_fuel_other_renewables_pct,0.2931087017059326
marginal_loss_price_da,forecast_load_mw_day_ahead,0.2925874590873718
metered_load_mw,gen_fuel_oil_mw,0.2903937101364136
total_gen,gen_fuel_other_renewables_pct,0.29007869958877563
gross_actual_interchange_mw,gen_fuel_solar_mw,0.28982362151145935
da_as_total_mw_thirty_minutes_reserve,da_as_mcp_primary_reserve,0.28980642557144165
total_gen,gen_fuel_oil_mw,0.28936144709587097
gross_actual_interchange_mw,gen_fuel_solar_pct,0.2884601950645447
da_as_total_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,0.2876764237880707
metered_load_mw,gen_fuel_coal_pct,0.2874320447444916
da_as_total_mw_primary_reserve,da_as_as_req_mw_primary_reserve,0.28589928150177
metered_load_mw,gen_fuel_coal_mw,0.2850012183189392
da_as_total_mw_synchronized_reserve,da_as_as_req_mw_synchronized_reserve,0.2847520112991333
total_gen,gen_fuel_coal_pct,0.2845797538757324
da_as_total_mw_synchronized_reserve,da_as_as_req_mw_primary_reserve,0.2829914689064026
total_gen,gen_fuel_coal_mw,0.2823452353477478
total_losses,gen_fuel_gas_mw,0.28036725521087646
total_losses,gen_fuel_coal_mw,0.2784293293952942
da_as_total_mw_thirty_minutes_reserve,da_as_mcp_synchronized_reserve,0.27825063467025757
total_losses,forecast_load_mw_day_ahead,0.27731209993362427
metered_load_mw,forecast_load_mw_day_ahead,0.27588775753974915
metered_load_mw,gen_fuel_gas_mw,0.2742968499660492
total_gen,forecast_load_mw_day_ahead,0.2740193009376526
total_losses,gen_fuel_coal_pct,0.2728240191936493
total_gen,gen_fuel_gas_mw,0.2705461382865906
