target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,7,0.19497287273406982,0.16860805451869965,0.16525395214557648,0.2866649925708771,0.18450011312961578
gross_actual_interchange_mw,10,0.17134219408035278,0.17443831264972687,0.16663053631782532,0.3181861340999603,0.1694028079509735
total_gen,23,0.19208437204360962,0.19212083518505096,0.1907436102628708,0.23495689034461975,0.1900942623615265
metered_load_mw,21,0.19176247715950012,0.1875240057706833,0.19650523364543915,0.23506252467632294,0.1891457587480545
total_losses,14,0.19192573428153992,0.16024959087371826,0.15851056575775146,0.32862070202827454,0.1606934815645218
congestion_price_da,4,0.1449292153120041,0.12699131667613983,0.1265379935503006,0.30043405294418335,0.3011074662208557
congestion_price_rt,9,0.20386578142642975,0.19175253808498383,0.19638922810554504,0.19201166927814484,0.21598081290721893
marginal_loss_price_da,16,0.20939883589744568,0.18037696182727814,0.20366188883781433,0.2208508402109146,0.18571150302886963
total_lmp_da,25,0.18805143237113953,0.19239038228988647,0.2132570445537567,0.21969690918922424,0.18660415709018707
da_as_total_mw_primary_reserve,8,0.24714288115501404,0.18001389503479004,0.23150621354579926,0.16656211018562317,0.17477494478225708
da_as_total_mw_synchronized_reserve,7,0.17618386447429657,0.17056629061698914,0.1949682980775833,0.28355076909065247,0.17473076283931732
da_as_total_mw_thirty_minutes_reserve,15,0.1664859503507614,0.20920804142951965,0.1904652863740921,0.2560286521911621,0.1778121441602707
