target_idx,target_field,source_idx,source_field,source_type,dominant_metric,dominant_alpha,alpha_pearson,corr_pearson,alpha_spearman,corr_spearman,alpha_kendall,corr_kendall,alpha_nmi,corr_nmi,alpha_distance_corr,corr_distance_corr
49,congestion_price_da,1,gen_fuel_gas_mw,general,nmi,0.7619563937187195,0.04832824692130089,0.33504968881607056,0.0625777319073677,0.2437940090894699,0.08457022905349731,0.17732825875282288,0.7619563937187195,0.1270899772644043,0.04256746917963028,0.3957001566886902
49,congestion_price_da,38,system_energy_price_da,general,distance_corr,0.6442415118217468,0.11551494896411896,0.3317148983478546,0.08148757368326187,0.18383361399173737,0.07162482291460037,0.10419522225856781,0.08713123202323914,0.219191312789917,0.6442415118217468,0.4478509724140167
49,congestion_price_da,5,gen_fuel_oil_mw,general,distance_corr,0.2887270450592041,0.2205561399459839,0.34656307101249695,0.16872836649417877,0.15995657444000244,0.1584613174200058,0.10984385758638382,0.16352714598178864,0.13562051951885223,0.2887270450592041,0.45482492446899414
49,congestion_price_da,19,forecast_load_mw_latest_available,general,distance_corr,0.22889387607574463,0.19531753659248352,0.35791346430778503,0.1951715499162674,0.20353685319423676,0.1914956122636795,0.16338692605495453,0.18912141025066376,0.14353172481060028,0.22889387607574463,0.42032766342163086
50,congestion_price_rt,39,total_lmp_rt,general,distance_corr,0.5025393962860107,0.13729563355445862,0.5256344676017761,0.16219934821128845,0.597611665725708,0.11347782611846924,0.436840295791626,0.08448778092861176,0.23382802307605743,0.5025393962860107,0.6620169878005981
50,congestion_price_rt,38,system_energy_price_da,general,nmi,0.38144683837890625,0.15154802799224854,0.43597233295440674,0.14558862149715424,0.46427714824676514,0.17568710446357727,0.3479253947734833,0.38144683837890625,0.10832719504833221,0.1457294076681137,0.46357080340385437
50,congestion_price_rt,21,rmccp,general,pearson,0.36878272891044617,0.36878272891044617,0.2805345058441162,0.17957653105258942,0.36888736486434937,0.22993597388267517,0.305536150932312,0.07531054317951202,1.0,0.14639420807361603,0.45376378297805786
50,congestion_price_rt,40,marginal_loss_price_rt,general,nmi,0.35663315653800964,0.16718097031116486,0.4764525592327118,0.1407010704278946,0.574363112449646,0.1991952508687973,0.406827837228775,0.35663315653800964,0.285727322101593,0.13628961145877838,0.5954627394676208
50,congestion_price_rt,3,gen_fuel_multiple_fuels_mw,general,spearman,0.2920248210430145,0.20491880178451538,0.3361304998397827,0.2920248210430145,0.38790032267570496,0.16259931027889252,0.259620726108551,0.11634430289268494,0.09694968909025192,0.22411276400089264,0.3576793074607849
50,congestion_price_rt,27,total_pjm_rmccp_cr,general,kendall,0.29192501306533813,0.21352754533290863,0.3426927924156189,0.19780269265174866,0.37057605385780334,0.29192501306533813,0.2931496798992157,0.11666086316108704,0.7031575441360474,0.18008390069007874,0.4245091676712036
