target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,9,0.1989385187625885,0.19791294634342194,0.1988978534936905,0.20462185144424438,0.1996288299560547
gross_actual_interchange_mw,11,0.20003992319107056,0.19988936185836792,0.19998212158679962,0.20023900270462036,0.19984959065914154
total_gen,28,0.1910935342311859,0.1908320188522339,0.19017530977725983,0.23852887749671936,0.18937024474143982
metered_load_mw,27,0.19288098812103271,0.19078418612480164,0.19592885673046112,0.2290322631597519,0.19137373566627502
total_losses,19,0.18301986157894135,0.17539338767528534,0.1711443066596985,0.2962881624698639,0.17415432631969452
congestion_price_da,8,0.15317687392234802,0.15760859847068787,0.18537022173404694,0.2569069266319275,0.24693737924098969
congestion_price_rt,11,0.2100338488817215,0.20741239190101624,0.20118030905723572,0.1768878549337387,0.20448565483093262
marginal_loss_price_da,21,0.20200708508491516,0.19131019711494446,0.2040245682001114,0.21279382705688477,0.18986427783966064
total_lmp_da,32,0.1924043595790863,0.1834515929222107,0.20615367591381073,0.23599030077457428,0.1820000559091568
da_as_total_mw_primary_reserve,11,0.24825410544872284,0.1830877810716629,0.2097160965204239,0.17534618079662323,0.18359583616256714
da_as_total_mw_synchronized_reserve,8,0.1850949376821518,0.18348728120326996,0.1901886761188507,0.2580319344997406,0.18319715559482574
da_as_total_mw_thirty_minutes_reserve,18,0.19358116388320923,0.19325914978981018,0.19376419484615326,0.22311629354953766,0.19627921283245087
