source,target,raw_weight,normalized_weight,pearson,spearman,kendall,nmi,distance_corr
total_pjm_rmpcp_cr,rmpcp,0.9034589529037476,0.17296722531318665,0.8127589821815491,0.9551792144775391,0.8261728286743164,1.0,0.9219964742660522
rmpcp,total_pjm_rmpcp_cr,0.9034589529037476,0.17512382566928864,0.8127589821815491,0.9551792144775391,0.8261728286743164,1.0,0.9219964742660522
gen_fuel_hydro_pct,gen_fuel_hydro_mw,0.8997434973716736,0.09759481251239777,0.9646215438842773,0.9856676459312439,0.9000787734985352,0.6950598359107971,0.9713200330734253
gen_fuel_hydro_mw,gen_fuel_hydro_pct,0.8997434973716736,0.08299612253904343,0.9646215438842773,0.9856676459312439,0.9000787734985352,0.6950598359107971,0.9713200330734253
total_gen,forecast_load_mw_latest_available,0.8982869386672974,0.05345194414258003,0.9864805936813354,0.9818093776702881,0.8855521082878113,0.6766452193260193,0.9805634021759033
forecast_load_mw_latest_available,total_gen,0.8982869386672974,0.051922865211963654,0.9864805936813354,0.9818093776702881,0.8855521082878113,0.6766452193260193,0.9805634021759033
gen_fuel_wind_pct,gen_fuel_wind_mw,0.8866815567016602,0.1285674124956131,0.9727849364280701,0.9823023080825806,0.8923184871673584,0.6353738307952881,0.9721692204475403
gen_fuel_wind_mw,gen_fuel_wind_pct,0.8866815567016602,0.19151678681373596,0.9727849364280701,0.9823023080825806,0.8923184871673584,0.6353738307952881,0.9721692204475403
total_gen,forecast_load_mw_day_ahead,0.8850588798522949,0.05266481637954712,0.9832603335380554,0.9772771596908569,0.8720539212226868,0.6374911665916443,0.9770563840866089
forecast_load_mw_day_ahead,total_gen,0.8850588798522949,0.05416083335876465,0.9832603335380554,0.9772771596908569,0.8720539212226868,0.6374911665916443,0.9770563840866089
gen_fuel_multiple_fuels_mw,gen_fuel_multiple_fuels_pct,0.8684449195861816,0.07922684401273727,0.9503685832023621,0.9712304472923279,0.8702572584152222,0.6169739961624146,0.9553671479225159
gen_fuel_multiple_fuels_pct,gen_fuel_multiple_fuels_mw,0.8684449195861816,0.10304927825927734,0.9503685832023621,0.9712304472923279,0.8702572584152222,0.6169739961624146,0.9553671479225159
da_as_mcp_synchronized_reserve,da_as_mcp_primary_reserve,0.860836923122406,0.06685564666986465,0.9515500068664551,0.7545563578605652,0.7082342505455017,1.0,0.881663978099823
da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,0.860836923122406,0.07776552438735962,0.9515500068664551,0.7545563578605652,0.7082342505455017,1.0,0.881663978099823
system_energy_price_da,total_lmp_rt,0.7838026881217957,0.04841843992471695,0.6640160083770752,0.8282564878463745,0.652506411075592,1.0,0.7655943036079407
total_lmp_rt,system_energy_price_da,0.7838026881217957,0.04776941239833832,0.6640160083770752,0.8282564878463745,0.652506411075592,1.0,0.7655943036079407
gen_fuel_coal_mw,gen_fuel_coal_pct,0.7729282975196838,0.05486404523253441,0.9131218194961548,0.9237112998962402,0.755027174949646,0.4091017544269562,0.8959038257598877
gen_fuel_coal_pct,gen_fuel_coal_mw,0.7729282975196838,0.07508397847414017,0.9131218194961548,0.9237112998962402,0.755027174949646,0.4091017544269562,0.8959038257598877
total_lmp_da,total_lmp_rt,0.7664481997489929,0.04751354455947876,0.6094451546669006,0.8308123350143433,0.6392660737037659,1.0,0.7435865998268127
total_lmp_rt,total_lmp_da,0.7664481997489929,0.04671173170208931,0.6094451546669006,0.8308123350143433,0.6392660737037659,1.0,0.7435865998268127
gen_fuel_nuclear_pct,metered_load_mw,0.761864423751831,0.049205657094717026,0.9191251993179321,0.8975450396537781,0.7335317134857178,0.4055432975292206,0.8850018382072449
metered_load_mw,gen_fuel_nuclear_pct,0.761864423751831,0.04460857808589935,0.9191251993179321,0.8975450396537781,0.7335317134857178,0.4055432975292206,0.8850018382072449
gen_fuel_nuclear_pct,total_gen,0.7600193619728088,0.049086492508649826,0.9087503552436829,0.8878923654556274,0.7253170013427734,0.4259316921234131,0.8821243643760681
total_gen,gen_fuel_nuclear_pct,0.7600193619728088,0.04522442817687988,0.9087503552436829,0.8878923654556274,0.7253170013427734,0.4259316921234131,0.8821243643760681
forecast_load_mw_latest_available,gen_fuel_nuclear_pct,0.753628671169281,0.04356131702661514,0.9124497175216675,0.8915034532546997,0.7288187146186829,0.38760748505592346,0.879880964756012
gen_fuel_nuclear_pct,forecast_load_mw_latest_available,0.753628671169281,0.04867374524474144,0.9124497175216675,0.8915034532546997,0.7288187146186829,0.38760748505592346,0.879880964756012
total_gen,gen_fuel_gas_mw,0.7534358501434326,0.044832680374383926,0.9244139790534973,0.9045538306236267,0.7127827405929565,0.3715468645095825,0.8881171941757202
gen_fuel_gas_mw,total_gen,0.7534358501434326,0.046663809567689896,0.9244139790534973,0.9045538306236267,0.7127827405929565,0.3715468645095825,0.8881171941757202
marginal_loss_price_rt,system_energy_price_da,0.7501148581504822,0.04370378330349922,0.6101435422897339,0.8010601997375488,0.6070300936698914,1.0,0.7218753099441528
system_energy_price_da,marginal_loss_price_rt,0.7501148581504822,0.046337418258190155,0.6101435422897339,0.8010601997375488,0.6070300936698914,1.0,0.7218753099441528
da_as_total_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,0.7436321377754211,0.08718407154083252,0.6862150430679321,0.6917734742164612,0.5796951651573181,1.0,0.7472102046012878
da_as_as_req_mw_synchronized_reserve,da_as_total_mw_primary_reserve,0.7436321377754211,0.07673807442188263,0.6862150430679321,0.6917734742164612,0.5796951651573181,1.0,0.7472102046012878
marginal_loss_price_rt,total_lmp_da,0.7425471544265747,0.04326286539435387,0.6364543437957764,0.7935568690299988,0.5706549286842346,1.0,0.7013207077980042
total_lmp_da,marginal_loss_price_rt,0.7425471544265747,0.046031877398490906,0.6364543437957764,0.7935568690299988,0.5706549286842346,1.0,0.7013207077980042
da_as_as_req_mw_primary_reserve,da_as_total_mw_primary_reserve,0.7402665615081787,0.07593677937984467,0.6906494498252869,0.7012664675712585,0.5498009920120239,1.0,0.7473827004432678
da_as_total_mw_primary_reserve,da_as_as_req_mw_primary_reserve,0.7402665615081787,0.08678948879241943,0.6906494498252869,0.7012664675712585,0.5498009920120239,1.0,0.7473827004432678
forecast_load_mw_day_ahead,gen_fuel_nuclear_pct,0.73396897315979,0.04491494596004486,0.9010156393051147,0.8627932071685791,0.6968191266059875,0.37130096554756165,0.8701214790344238
gen_fuel_nuclear_pct,forecast_load_mw_day_ahead,0.73396897315979,0.047404006123542786,0.9010156393051147,0.8627932071685791,0.6968191266059875,0.37130096554756165,0.8701214790344238
da_as_as_req_mw_primary_reserve,da_as_total_mw_synchronized_reserve,0.7286195755004883,0.07474202662706375,0.7210520505905151,0.7305365204811096,0.560885488986969,0.8939070105552673,0.7309420704841614
da_as_total_mw_synchronized_reserve,da_as_as_req_mw_primary_reserve,0.7286195755004883,0.09972047060728073,0.7210520505905151,0.7305365204811096,0.560885488986969,0.8939070105552673,0.7309420704841614
da_as_total_mw_synchronized_reserve,da_as_as_req_mw_synchronized_reserve,0.7251253128051758,0.09924224019050598,0.7172951698303223,0.7385271787643433,0.5525603294372559,0.8818107843399048,0.7308501601219177
da_as_as_req_mw_synchronized_reserve,da_as_total_mw_synchronized_reserve,0.7251253128051758,0.07482828944921494,0.7172951698303223,0.7385271787643433,0.5525603294372559,0.8818107843399048,0.7308501601219177
metered_load_mw,gen_fuel_gas_mw,0.7192991375923157,0.042116302996873856,0.9011908769607544,0.871732771396637,0.6772506833076477,0.32554763555526733,0.8558554649353027
gen_fuel_gas_mw,metered_load_mw,0.7192991375923157,0.04454956576228142,0.9011908769607544,0.871732771396637,0.6772506833076477,0.32554763555526733,0.8558554649353027
forecast_load_mw_latest_available,gen_fuel_gas_mw,0.716070830821991,0.04139039292931557,0.8959009051322937,0.8690796494483948,0.6817360520362854,0.3132176101207733,0.8560114502906799
gen_fuel_gas_mw,forecast_load_mw_latest_available,0.716070830821991,0.04434962198138237,0.8959009051322937,0.8690796494483948,0.6817360520362854,0.3132176101207733,0.8560114502906799
gen_fuel_gas_mw,forecast_load_mw_day_ahead,0.7146158814430237,0.044259507209062576,0.8945258259773254,0.8681896924972534,0.6808853149414062,0.31184205412864685,0.8531811237335205
forecast_load_mw_day_ahead,gen_fuel_gas_mw,0.7146158814430237,0.043730638921260834,0.8945258259773254,0.8681896924972534,0.6808853149414062,0.31184205412864685,0.8531811237335205
total_pjm_assigned_reg,total_pjm_reg_purchases,0.7038424611091614,0.10215038061141968,0.8505139946937561,0.8505569100379944,0.67474764585495,0.30903592705726624,0.870094358921051
total_pjm_reg_purchases,total_pjm_assigned_reg,0.7038424611091614,0.07350462675094604,0.8505139946937561,0.8505569100379944,0.67474764585495,0.30903592705726624,0.870094358921051
da_as_total_mw_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,0.6986002922058105,0.08190450072288513,0.6734359264373779,0.6805638074874878,0.5869159698486328,0.803382158279419,0.7461156845092773
da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_primary_reserve,0.6986002922058105,0.07720006257295609,0.6734359264373779,0.6805638074874878,0.5869159698486328,0.803382158279419,0.7461156845092773
da_as_total_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,0.691437304019928,0.094631627202034,0.7184433341026306,0.7369913458824158,0.585679829120636,0.707157552242279,0.712951123714447
da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_synchronized_reserve,0.691437304019928,0.0764085054397583,0.7184433341026306,0.7369913458824158,0.585679829120636,0.707157552242279,0.712951123714447
da_as_mcp_synchronized_reserve,system_energy_price_da,0.6810681223869324,0.05289416015148163,0.8033626675605774,0.5767898559570312,0.43592995405197144,0.8999689817428589,0.6776795387268066
system_energy_price_da,da_as_mcp_synchronized_reserve,0.6810681223869324,0.04207213968038559,0.8033626675605774,0.5767898559570312,0.43592995405197144,0.8999689817428589,0.6776795387268066
gen_fuel_coal_mw,forecast_load_mw_day_ahead,0.6740735173225403,0.04784712940454483,0.8486400246620178,0.8330842852592468,0.6325019001960754,0.2593984305858612,0.8341758847236633
forecast_load_mw_day_ahead,gen_fuel_coal_mw,0.6740735173225403,0.04124966636300087,0.8486400246620178,0.8330842852592468,0.6325019001960754,0.2593984305858612,0.8341758847236633
total_gen,gen_fuel_coal_mw,0.6681551337242126,0.0397581085562706,0.8459862470626831,0.820529043674469,0.6237072944641113,0.2524888813495636,0.8356307148933411
gen_fuel_coal_mw,total_gen,0.6681551337242126,0.04742702841758728,0.8459862470626831,0.820529043674469,0.6237072944641113,0.2524888813495636,0.8356307148933411
gen_fuel_nuclear_pct,gen_fuel_gas_mw,0.6637534499168396,0.04286907613277435,0.8360920548439026,0.7910389304161072,0.6235408782958984,0.30053770542144775,0.7997986078262329
gen_fuel_gas_mw,gen_fuel_nuclear_pct,0.6637534499168396,0.0411093607544899,0.8360920548439026,0.7910389304161072,0.6235408782958984,0.30053770542144775,0.7997986078262329
da_as_mcp_synchronized_reserve,total_lmp_da,0.6598432660102844,0.05124576389789581,0.7743495106697083,0.5842136144638062,0.4278736710548401,0.8557129502296448,0.647304356098175
total_lmp_da,da_as_mcp_synchronized_reserve,0.6598432660102844,0.04090490937232971,0.7743495106697083,0.5842136144638062,0.4278736710548401,0.8557129502296448,0.647304356098175
metered_load_mw,gen_fuel_coal_mw,0.6586037874221802,0.03856247663497925,0.8475991487503052,0.8272120356559753,0.6033173203468323,0.24475060403347015,0.8078029155731201
gen_fuel_coal_mw,metered_load_mw,0.6586037874221802,0.0467490553855896,0.8475991487503052,0.8272120356559753,0.6033173203468323,0.24475060403347015,0.8078029155731201
total_lmp_rt,rmccp,0.6584249138832092,0.04012817516922951,0.6100955605506897,0.5858834385871887,0.4367770552635193,1.0,0.6407918334007263
rmccp,total_lmp_rt,0.6584249138832092,0.05871034786105156,0.6100955605506897,0.5858834385871887,0.4367770552635193,1.0,0.6407918334007263
forecast_load_mw_latest_available,gen_fuel_coal_mw,0.6562402248382568,0.03793206065893173,0.8324872851371765,0.8136475682258606,0.6196341514587402,0.23823706805706024,0.8145830035209656
gen_fuel_coal_mw,forecast_load_mw_latest_available,0.6562402248382568,0.04658128693699837,0.8324872851371765,0.8136475682258606,0.6196341514587402,0.23823706805706024,0.8145830035209656
total_pjm_rmccp_cr,marginal_loss_price_rt,0.6546476483345032,0.05334453284740448,0.5973499417304993,0.596730649471283,0.43268728256225586,1.0,0.6279203295707703
marginal_loss_price_rt,total_pjm_rmccp_cr,0.6546476483345032,0.03814159706234932,0.5973499417304993,0.596730649471283,0.43268728256225586,1.0,0.6279203295707703
total_pjm_rmccp_cr,total_lmp_rt,0.6428266763687134,0.05238129198551178,0.5490527153015137,0.5798356533050537,0.4452075958251953,1.0,0.6202079653739929
total_lmp_rt,total_pjm_rmccp_cr,0.6428266763687134,0.03917752951383591,0.5490527153015137,0.5798356533050537,0.4452075958251953,1.0,0.6202079653739929
da_as_nsr_mw_primary_reserve,da_as_total_mw_primary_reserve,0.6220815777778625,0.11655162274837494,0.6963306069374084,0.586138129234314,0.463265061378479,0.6937201619148254,0.6706814169883728
da_as_total_mw_primary_reserve,da_as_nsr_mw_primary_reserve,0.6220815777778625,0.0729333832859993,0.6963306069374084,0.586138129234314,0.463265061378479,0.6937201619148254,0.6706814169883728
total_lmp_rt,gen_fuel_oil_mw,0.6156420111656189,0.03752074018120766,0.5494322776794434,0.5208315253257751,0.3695121705532074,1.0,0.6177542805671692
gen_fuel_oil_mw,total_lmp_rt,0.6156420111656189,0.041662994772195816,0.5494322776794434,0.5208315253257751,0.3695121705532074,1.0,0.6177542805671692
marginal_loss_price_rt,rmccp,0.6154552698135376,0.035858139395713806,0.46713459491729736,0.568896472454071,0.4026530981063843,1.0,0.6191311478614807
rmccp,marginal_loss_price_rt,0.6154552698135376,0.0548788346350193,0.46713459491729736,0.568896472454071,0.4026530981063843,1.0,0.6191311478614807
gen_fuel_other_renewables_pct,gen_fuel_nuclear_pct,0.6073966026306152,0.04707866162061691,0.7492310404777527,0.7360340356826782,0.5996385812759399,0.2899739444255829,0.6889709830284119
gen_fuel_nuclear_pct,gen_fuel_other_renewables_pct,0.6073966026306152,0.039229221642017365,0.7492310404777527,0.7360340356826782,0.5996385812759399,0.2899739444255829,0.6889709830284119
gross_actual_interchange_mw,gross_inadv_interchange_mw,0.6050575375556946,0.07354028522968292,0.7919919490814209,0.7628524899482727,0.5690380930900574,0.2020963877439499,0.7347516417503357
gross_inadv_interchange_mw,gross_actual_interchange_mw,0.6050575375556946,0.06515337526798248,0.7919919490814209,0.7628524899482727,0.5690380930900574,0.2020963877439499,0.7347516417503357
forecast_load_mw_latest_available,marginal_loss_price_rt,0.6049445271492004,0.03496706113219261,0.3907965421676636,0.6364312171936035,0.43155133724212646,1.0,0.5457400679588318
marginal_loss_price_rt,forecast_load_mw_latest_available,0.6049445271492004,0.035245753824710846,0.3907965421676636,0.6364312171936035,0.43155133724212646,1.0,0.5457400679588318
forecast_load_mw_latest_available,total_lmp_rt,0.6004126071929932,0.03470510616898537,0.3860523998737335,0.5927892923355103,0.4429544508457184,1.0,0.5585415363311768
total_lmp_rt,forecast_load_mw_latest_available,0.6004126071929932,0.036592576652765274,0.3860523998737335,0.5927892923355103,0.4429544508457184,1.0,0.5585415363311768
gen_fuel_oil_mw,system_energy_price_da,0.5948984622955322,0.04025919362902641,0.7997593879699707,0.6224148869514465,0.47496914863586426,0.3531394898891449,0.747796356678009
system_energy_price_da,gen_fuel_oil_mw,0.5948984622955322,0.03674911707639694,0.7997593879699707,0.6224148869514465,0.47496914863586426,0.3531394898891449,0.747796356678009
gen_fuel_oil_mw,marginal_loss_price_rt,0.5908286571502686,0.03998377546668053,0.5425154566764832,0.46628251671791077,0.33933573961257935,1.0,0.5824285745620728
marginal_loss_price_rt,gen_fuel_oil_mw,0.5908286571502686,0.03442332521080971,0.5425154566764832,0.46628251671791077,0.33933573961257935,1.0,0.5824285745620728
gen_fuel_nuclear_pct,gen_fuel_coal_mw,0.5827232599258423,0.037635672837495804,0.7497802972793579,0.7190569639205933,0.5565855503082275,0.18466641008853912,0.7385894060134888
gen_fuel_coal_mw,gen_fuel_nuclear_pct,0.5827232599258423,0.04136290028691292,0.7497802972793579,0.7190569639205933,0.5565855503082275,0.18466641008853912,0.7385894060134888
total_gen,marginal_loss_price_rt,0.5807231664657593,0.03455553203821182,0.35652458667755127,0.5814114212989807,0.41223758459091187,1.0,0.5308412909507751
marginal_loss_price_rt,total_gen,0.5807231664657593,0.0338345505297184,0.35652458667755127,0.5814114212989807,0.41223758459091187,1.0,0.5308412909507751
da_as_total_mw_synchronized_reserve,da_as_nsr_mw_primary_reserve,0.5757539868354797,0.07879895716905594,0.48427826166152954,0.4701555371284485,0.3637272119522095,1.0,0.5348073244094849
da_as_nsr_mw_primary_reserve,da_as_total_mw_synchronized_reserve,0.5757539868354797,0.10787180066108704,0.48427826166152954,0.4701555371284485,0.3637272119522095,1.0,0.5348073244094849
total_lmp_rt,congestion_price_rt,0.5755876302719116,0.03507959842681885,0.5714579820632935,0.5821884870529175,0.4143887460231781,0.6358379125595093,0.6782107353210449
congestion_price_rt,total_lmp_rt,0.5755876302719116,0.07232409715652466,0.5714579820632935,0.5821884870529175,0.4143887460231781,0.6358379125595093,0.6782107353210449
gen_fuel_gas_mw,gen_fuel_coal_mw,0.5752553343772888,0.03562825545668602,0.7362577319145203,0.7096357941627502,0.5355896353721619,0.2009039670228958,0.7276601791381836
gen_fuel_coal_mw,gen_fuel_gas_mw,0.5752553343772888,0.04083281010389328,0.7362577319145203,0.7096357941627502,0.5355896353721619,0.2009039670228958,0.7276601791381836
marginal_loss_price_rt,gen_fuel_coal_mw,0.574885904788971,0.03349445387721062,0.33744746446609497,0.5849673748016357,0.41443368792533875,1.0,0.5144386291503906
gen_fuel_coal_mw,marginal_loss_price_rt,0.574885904788971,0.04080658778548241,0.33744746446609497,0.5849673748016357,0.41443368792533875,1.0,0.5144386291503906
gen_fuel_nuclear_pct,total_lmp_rt,0.5716149806976318,0.036918237805366516,0.4019937515258789,0.656193733215332,0.4723247289657593,0.7304351925849915,0.5942425727844238
total_lmp_rt,gen_fuel_nuclear_pct,0.5716149806976318,0.03483748435974121,0.4019937515258789,0.656193733215332,0.4723247289657593,0.7304351925849915,0.5942425727844238
gen_fuel_other_renewables_pct,forecast_load_mw_latest_available,0.571485161781311,0.04429520294070244,0.7052164077758789,0.6878645420074463,0.5631886720657349,0.26723596453666687,0.6597932577133179
forecast_load_mw_latest_available,gen_fuel_other_renewables_pct,0.571485161781311,0.033033039420843124,0.7052164077758789,0.6878645420074463,0.5631886720657349,0.26723596453666687,0.6597932577133179
gen_fuel_gas_pct,gen_fuel_gas_mw,0.5662269592285156,0.05789922550320625,0.7090871334075928,0.733742356300354,0.5434874296188354,0.18233443796634674,0.6969397068023682
gen_fuel_gas_mw,gen_fuel_gas_pct,0.5662269592285156,0.03506908938288689,0.7090871334075928,0.733742356300354,0.5434874296188354,0.18233443796634674,0.6969397068023682
total_lmp_da,gen_fuel_oil_mw,0.5641776919364929,0.03497442230582237,0.8091955184936523,0.5831556916236877,0.4312218427658081,0.3221926689147949,0.6979615092277527
gen_fuel_oil_mw,total_lmp_da,0.5641776919364929,0.03818019479513168,0.8091955184936523,0.5831556916236877,0.4312218427658081,0.3221926689147949,0.6979615092277527
forecast_load_mw_latest_available,total_lmp_da,0.5623796582221985,0.03250672295689583,0.6337050199508667,0.6841493844985962,0.49485817551612854,0.3776979148387909,0.6415594816207886
total_lmp_da,forecast_load_mw_latest_available,0.5623796582221985,0.034862957894802094,0.6337050199508667,0.6841493844985962,0.49485817551612854,0.3776979148387909,0.6415594816207886
gen_fuel_other_renewables_pct,metered_load_mw,0.5588696002960205,0.04331738501787186,0.7020806074142456,0.679836094379425,0.5311096906661987,0.28219759464263916,0.6231009364128113
metered_load_mw,gen_fuel_other_renewables_pct,0.5588696002960205,0.03272285684943199,0.7020806074142456,0.679836094379425,0.5311096906661987,0.28219759464263916,0.6231009364128113
total_lmp_da,gen_fuel_nuclear_pct,0.5582278966903687,0.03460558503866196,0.5979791879653931,0.7015689015388489,0.5102851390838623,0.36478713154792786,0.6375269293785095
gen_fuel_nuclear_pct,total_lmp_da,0.5582278966903687,0.0360536202788353,0.5979791879653931,0.7015689015388489,0.5102851390838623,0.36478713154792786,0.6375269293785095
total_lmp_da,marginal_loss_price_da,0.5579259991645813,0.034586869180202484,0.8119463920593262,0.5630751252174377,0.4214518070220947,0.30079329013824463,0.7165437936782837
marginal_loss_price_da,total_lmp_da,0.5579259991645813,0.04845085367560387,0.8119463920593262,0.5630751252174377,0.4214518070220947,0.30079329013824463,0.7165437936782837
system_energy_price_da,gen_fuel_nuclear_pct,0.5576710104942322,0.03444943577051163,0.6226356625556946,0.7126889824867249,0.523934006690979,0.2977777421474457,0.657109260559082
gen_fuel_nuclear_pct,system_energy_price_da,0.5576710104942322,0.03601765260100365,0.6226356625556946,0.7126889824867249,0.523934006690979,0.2977777421474457,0.657109260559082
total_lmp_da,metered_load_mw,0.5563311576843262,0.034487999975681305,0.642443835735321,0.6842512488365173,0.4872782826423645,0.35780900716781616,0.6308585405349731
metered_load_mw,total_lmp_da,0.5563311576843262,0.03257422521710396,0.642443835735321,0.6842512488365173,0.4872782826423645,0.35780900716781616,0.6308585405349731
da_as_mcp_primary_reserve,system_energy_price_da,0.5552793741226196,0.050162337720394135,0.7049466967582703,0.46010980010032654,0.3804355263710022,0.6309252381324768,0.5972346067428589
system_energy_price_da,da_as_mcp_primary_reserve,0.5552793741226196,0.034301694482564926,0.7049466967582703,0.46010980010032654,0.3804355263710022,0.6309252381324768,0.5972346067428589
gen_fuel_coal_mw,total_losses,0.5552314519882202,0.03941147401928902,0.721983790397644,0.7036230564117432,0.5201035141944885,0.16216476261615753,0.70344477891922
total_losses,gen_fuel_coal_mw,0.5552314519882202,0.04851812496781349,0.721983790397644,0.7036230564117432,0.5201035141944885,0.16216476261615753,0.70344477891922
total_gen,gen_fuel_other_renewables_pct,0.5527176856994629,0.03288908302783966,0.6888534426689148,0.6687641143798828,0.5422062277793884,0.2514325678348541,0.6379531621932983
gen_fuel_other_renewables_pct,total_gen,0.5527176856994629,0.04284055531024933,0.6888534426689148,0.6687641143798828,0.5422062277793884,0.2514325678348541,0.6379531621932983
forecast_load_mw_latest_available,system_energy_price_da,0.5525317788124084,0.03193749487400055,0.6390793323516846,0.6683050990104675,0.4868888854980469,0.36117857694625854,0.6272221803665161
system_energy_price_da,forecast_load_mw_latest_available,0.5525317788124084,0.0341319665312767,0.6390793323516846,0.6683050990104675,0.4868888854980469,0.36117857694625854,0.6272221803665161
gen_fuel_oil_pct,system_energy_price_da,0.5523406863212585,0.043641187250614166,0.7725975513458252,0.6028695702552795,0.4396410584449768,0.27532482147216797,0.6973763108253479
