confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9682604037225246,0.013724475167691708,True
da_as_total_mw_primary_reserve,0.9499291852116585,0.06923170387744904,True
total_lmp_da,0.9460479244589806,0.023431917652487755,True
da_as_total_mw_synchronized_reserve,0.9321172907948494,0.05717277526855469,True
total_gen,0.9312255084514618,0.031459737569093704,True
marginal_loss_price_da,0.4867503046989441,0.2811041474342346,True
congestion_price_rt,0.45117485523223877,0.896948516368866,True
total_losses,0.37115222215652466,0.552071750164032,True
da_as_total_mw_thirty_minutes_reserve,0.353985071182251,0.4636010229587555,True
congestion_price_da,0.1694832444190979,1.4076426029205322,True
gross_actual_interchange_mw,0.060216307640075684,0.5487016439437866,True
net_actual_interchange_mw,-1.0954740047454834,1.6294174194335938,True
