target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,7,1.9081475734710693,0.9805938750036446
gross_actual_interchange_mw,10,2.2846970558166504,0.992231324161777
total_gen,25,2.6675195693969727,0.828711548543876
metered_load_mw,26,2.5908262729644775,0.7951962879951334
total_losses,17,2.5165843963623047,0.8882438739185788
congestion_price_da,5,1.596797227859497,0.9921459010770503
congestion_price_rt,10,1.9315763711929321,0.8388729593837976
marginal_loss_price_da,20,2.7738900184631348,0.925947235989926
total_lmp_da,31,2.838684320449829,0.8266438257959176
da_as_total_mw_primary_reserve,9,1.6921814680099487,0.770144975376821
da_as_total_mw_synchronized_reserve,7,1.5793989896774292,0.8116505227356898
da_as_total_mw_thirty_minutes_reserve,18,2.6851890087127686,0.9290116405881492
