target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,9,0.20057013630867004,0.19577902555465698,0.19695055484771729,0.20840269327163696,0.1982976198196411
gross_actual_interchange_mw,11,0.19972538948059082,0.1998383104801178,0.20010508596897125,0.20020319521427155,0.20012803375720978
total_gen,28,0.18136468529701233,0.18158236145973206,0.1806650161743164,0.27914100885391235,0.17724689841270447
metered_load_mw,27,0.18686321377754211,0.18239238858222961,0.1886267513036728,0.2604949474334717,0.18162275850772858
total_losses,19,0.17613238096237183,0.13382822275161743,0.1299634575843811,0.42668232321739197,0.1333935409784317
congestion_price_da,8,0.1539769321680069,0.13732486963272095,0.14300495386123657,0.2681258022785187,0.2975674569606781
congestion_price_rt,11,0.14080557227134705,0.12894763052463531,0.1378333419561386,0.3891236484050751,0.20328976213932037
marginal_loss_price_da,21,0.18642647564411163,0.15732161700725555,0.1742192953824997,0.3243543803691864,0.1576782464981079
total_lmp_da,32,0.18266159296035767,0.1651068925857544,0.18583005666732788,0.3048833906650543,0.16151803731918335
da_as_total_mw_primary_reserve,11,0.25957247614860535,0.16241617500782013,0.21685615181922913,0.20327025651931763,0.15788494050502777
da_as_total_mw_synchronized_reserve,8,0.164796844124794,0.15967124700546265,0.18097814917564392,0.33636701107025146,0.15818673372268677
da_as_total_mw_thirty_minutes_reserve,18,0.16663794219493866,0.19568666815757751,0.1791028082370758,0.28848007321357727,0.17009252309799194
