target_field,rank,source_field,source_type,attention
net_actual_interchange_mw,1,gross_sched_interchange_mw,general,0.18061156570911407
net_actual_interchange_mw,2,da_as_total_mw_thirty_minutes_reserve,confidential,0.09805680811405182
net_actual_interchange_mw,3,gen_fuel_nuclear_mw,general,0.09721603989601135
net_actual_interchange_mw,4,da_as_as_req_mw_thirty_minutes_reserve,general,0.08749380707740784
net_actual_interchange_mw,5,da_as_as_req_mw_primary_reserve,general,0.08034436404705048
net_actual_interchange_mw,6,da_as_as_req_mw_synchronized_reserve,general,0.08027081191539764
net_actual_interchange_mw,7,gen_fuel_gas_mw,general,0.05977573245763779
net_actual_interchange_mw,8,gen_fuel_other_renewables_mw,general,0.0429941825568676
net_actual_interchange_mw,9,gen_fuel_multiple_fuels_pct,general,0.041112884879112244
net_actual_interchange_mw,10,total_gen,confidential,0.040477581322193146
net_actual_interchange_mw,11,marginal_loss_price_da,confidential,0.03666990250349045
net_actual_interchange_mw,12,gen_fuel_gas_pct,general,0.03497333824634552
gross_actual_interchange_mw,1,gross_inadv_interchange_mw,general,0.34303900599479675
gross_actual_interchange_mw,2,gen_fuel_nuclear_mw,general,0.07634572684764862
gross_actual_interchange_mw,3,total_losses,confidential,0.06438764929771423
gross_actual_interchange_mw,4,gross_sched_interchange_mw,general,0.06159060075879097
gross_actual_interchange_mw,5,total_gen,confidential,0.05009680241346359
gross_actual_interchange_mw,6,gen_fuel_solar_pct,general,0.04923170804977417
gross_actual_interchange_mw,7,total_pjm_reg_purchases,general,0.0473870113492012
gross_actual_interchange_mw,8,gen_fuel_gas_mw,general,0.046649809926748276
gross_actual_interchange_mw,9,metered_load_mw,confidential,0.04349283128976822
gross_actual_interchange_mw,10,gen_fuel_solar_mw,general,0.04234515130519867
gross_actual_interchange_mw,11,total_lmp_da,confidential,0.03710424527525902
gross_actual_interchange_mw,12,total_pjm_assigned_reg,general,0.037018343806266785
total_gen,1,forecast_load_mw_latest_available,general,0.10966622829437256
total_gen,2,metered_load_mw,confidential,0.10894718766212463
total_gen,3,forecast_load_mw_day_ahead,general,0.10621166229248047
total_gen,4,gen_fuel_gas_mw,general,0.08940969407558441
total_gen,5,gen_fuel_nuclear_pct,general,0.07737359404563904
total_gen,6,gen_fuel_coal_mw,general,0.05950642749667168
