P_g (unit 313 output),LMP_g (bus 313),LMP_near (bus 306),"LMP_far (bus 303, behind C6)",LMP_area2 (bus 223),System load,Area-3 load,Wind available,PV available,Congestion C6,P_comp (unit 316 output),Y_markup
61.666666955000004,23.875403060000032,23.875403060000036,23.875403060000046,23.875403060000025,3613.80352215,1456.8260460000001,935.30005,0.0,0.0,62.0,-0.006604556198040248
61.666666955000004,23.20670339999996,23.206703399999967,23.20670339999999,23.206703400000052,3364.497797258334,1316.5224914166668,1077.3167,0.0,0.0,62.0,0.0016025951275110417
61.666666955000004,23.184128329999893,23.184128329999893,23.18412832999988,23.18412832999991,3217.336164075,1229.0382195833333,1014.6417,0.0,0.0,62.0,-0.00014234299608102685
61.666666955000004,23.657662089999846,23.65766208999984,23.657662089999846,23.657662089999963,3152.364320416667,1181.1123781666668,719.26666,0.0,0.0,62.0,0.04995425335626305
61.666666955000004,23.737993709999994,23.737993709999984,23.737993710000012,23.737993709999998,3119.4776391083333,1147.0450615,636.6167,0.0,0.0,62.0,0.017122599973847658
61.666666955000004,23.737993709999994,23.737993709999984,23.737993710000012,23.737993709999998,3136.411951916667,1130.98262025,626.26666,0.0,0.0,62.0,-0.04848164691930468
61.666666955000004,23.184128329999893,23.184128329999893,23.18412832999988,23.18412832999991,3243.6750702416666,1138.6402956666668,1043.4083,0.0,0.0,62.0,-0.01315598500779832
61.666666955000004,23.184128329999893,23.184128329999893,23.18412832999988,23.18412832999991,3482.4944295,1206.2146114166667,1296.925,0.0,0.0,62.0,-0.0034033803698383033
61.666666955000004,23.44414909999996,23.44414909999994,23.44414909999994,23.444149099999997,3744.435195583333,1338.5243000833332,1311.625,0.33333334,0.0,62.0,0.031522047813524315
61.666666955000004,23.128958999999966,23.12895899999997,23.12895899999998,23.128958999999988,3758.1929044999997,1418.7244416666665,1288.2083,252.04164,0.0,62.0,-0.03265311452150875
61.666666955000004,20.846055389999968,20.846055389999968,20.846055389999982,20.846055389999986,3809.008957666667,1526.7536961666667,1443.3417,1002.8418,0.0,0.0,-0.008899672408305234
0.0,10.145810894719089,10.303741210817565,11.326215371921311,20.41902941,3857.059981583333,1608.37330925,1470.0583,1445.25,0.0,0.0,0.004702166379816575
0.0,5.536741877824603,5.622927142264681,6.180908713725213,11.143012265064485,3897.936543916667,1676.9561970833336,1436.0166,1745.2667,0.0,0.0,0.038288537841943804
0.0,5.536741877824603,5.622927142264681,6.180908713725213,11.143012265064485,3930.1724149166666,1723.9855300833333,1368.7917,1857.6417,0.0,0.0,-0.013712734272362304
14.481771156098603,15.620055197436074,15.620055197436113,15.620055197436251,15.620055197435981,3929.4901025,1744.1196130833332,1309.9834,1826.2421,0.0,0.0,-0.007089189213212568
61.666666955000004,18.86101878,18.861018779999995,18.86101878000001,18.86101878,3949.0230734999996,1774.1899969166668,1243.8584,1725.3252,0.0,0.0,0.037695576333335354
59.39565972682226,15.579395368314746,15.633510933148493,15.983866508461219,19.099561960443566,3934.6248050833333,1772.80788,1474.3083,1521.1748,0.0,0.0,-0.0096737885240996
61.666666955000004,20.419029409999908,20.419029409999908,20.419029409999926,20.41902941,3893.554800666666,1735.677493,1631.6667,1056.4413,0.0,0.0,0.045005680100493176
123.33333355499998,28.416277013055485,27.059835947346293,-0.0,22.444685164290178,4008.590804666667,1725.3302925,1821.2334,191.63338,1.0,62.0,0.029603679798897248
123.33333355499998,29.55650133767166,28.145632061774357,-0.0,23.34529490887114,4426.46437025,1878.5958635,2110.0833,0.0,1.0,62.0,-0.030123225711580118
123.33333355499998,29.207927621128185,27.81369738993506,-0.0,23.069972869999997,4405.400711333333,1850.3932053333335,2127.4417,0.0,1.0,62.0,-0.047508376679648995
123.33333355499998,29.058047299788253,27.670971553424863,-0.0,22.951589429999995,4285.301039916667,1765.6731678333333,2025.2168,0.0,1.0,62.0,-0.03584585335242864
123.33333355499998,28.545166833645435,27.182573257333956,-0.0,22.54648919170338,4123.859789,1685.8465712500001,2039.5416,0.0,1.0,62.0,0.04794130273533963
123.33333355499998,27.385437843924315,26.078203526182445,-0.0,21.630473626461256,3862.616335116666,1574.2686379166664,2108.5583,0.0,1.0,11.854986202993416,0.01590818003964728
61.666666955000004,26.490814077355893,25.280092736255963,1.127240322438908,21.160738282386802,3563.2387304916665,1430.3790500833331,1906.6416,0.0,1.0,0.0,0.04644990088711139
80.36225772626594,25.428263411439243,24.43433659983269,4.606349121675194,21.052603166034555,3321.985836783333,1301.7674584166666,1770.1667,0.0,1.0,0.0,-0.04961447837859791
61.666666955000004,25.208720627379144,24.005391146277255,-0.0,19.91118673343866,3183.019288966667,1213.013133,2088.6084,0.0,1.0,0.0,0.03297505933149984
61.666666955000004,25.683403094185643,24.457414811198774,-0.0,20.286116162637914,3107.9168369416666,1165.4608368333334,2092.5918,0.0,1.0,0.0,-0.006445777679431754
61.666666955000004,21.116646110000005,21.11664610999999,21.116646110000005,21.116646110000033,3081.804078575,1141.6660114166666,1717.1001,0.0,0.0,6.579054378790374,0.01747291461877057
61.666666955000004,21.84385866999985,21.843858669999864,21.843858669999854,21.843858669999964,3097.259682491667,1125.5662156666667,1503.7917,0.0,0.0,62.0,-0.01780379055606124
61.666666955000004,21.84385866999985,21.843858669999864,21.843858669999854,21.843858669999964,3190.744659483333,1125.1553160833334,1610.125,0.0,0.0,62.0,-0.006331090693448518
61.666666955000004,26.696496755611612,25.422148800274364,-0.0,21.086311355773397,3429.0138306666668,1184.7731203333333,2061.3167,0.0,1.0,0.0,0.03964657756067538
123.33333355499998,27.228281452410037,25.928548940168263,-0.0,21.506343159705423,3691.547791,1311.06873225,2067.2168,0.14166667,1.0,0.0,0.01716745247923826
61.666666955000004,26.571567083899655,25.30318260284013,-0.0,20.987635264321835,3724.8330404999997,1397.6938501666666,2005.4667,337.32498,1.0,0.0,-0.004977890689089638
0.0,3.1878425216475534,2.709401129293076,-0.0,19.03436596,3820.4999319999997,1536.57793325,1953.9417,1200.9752,1.0,0.0,0.017838100000013554
0.0,2.0264883280395507,1.7294904062165093,1.2230786780358178,14.85036099155625,3874.453230166667,1615.5080215,1850.575,1593.2166,0.0,0.0,0.008884294465489675
0.0,2.0264883280395507,1.7294904062165093,1.2230786780358178,14.85036099155625,3936.718085333333,1698.4350425,1736.9917,1771.2749,0.0,0.0,-0.040657557566373397
0.0,8.1035,8.103500000000004,8.103499999999997,8.103500000000011,3973.4240230833334,1761.190625916667,1637.0249,1838.5916,0.0,0.0,0.04156700161581582
0.0,9.558395550097881,9.102128874470814,-0.0,7.549728583344438,3973.6539538333336,1779.0834383333333,1691.5416,1823.0004,1.0,0.0,-0.03532354667888654
0.0,9.558395550097881,9.102128874470814,-0.0,7.549728583344438,3980.1245226666665,1806.3895879166666,1644.5417,1737.425,1.0,0.0,-0.03895179069118452
61.666666955000004,21.850649207777646,20.807616093896534,-0.0,17.258803532869194,3968.555568333333,1806.4642969999998,1539.8417,1539.1584,1.0,0.0,0.024092048026103957
61.666666955000004,24.216518293990095,23.060551244985945,-0.0,19.127492621012856,3925.9091503333334,1774.1526423333335,1606.3667,1076.4167,1.0,0.0,-0.03968638665311323
61.666666955000004,23.00232518999986,23.002325189999844,23.00232518999986,23.002325189999965,3872.8560232499995,1739.6744259166665,1609.1333,207.81668,0.0,62.0,-0.04953240323160268
61.666666955000004,23.875403060000032,23.875403060000036,23.875403060000046,23.875403060000025,4339.626817166667,1852.59712175,1723.6416,0.0,0.0,62.0,-0.0404287610826427
61.666666955000004,25.129447446603336,25.109301933476022,25.07495178026524,24.60576128856263,4260.5960848333325,1792.979317583333,1504.9667,0.0,0.0,117.14568834708577,-0.049770001228485274
61.666666955000004,26.20858538482318,26.166516405312187,26.094784507370928,25.11499486103979,4121.005142916667,1709.1931424166667,1170.2334,0.0,0.0,124.00000000000001,-0.004575248352328629
61.666666955000004,25.591962939999867,25.591962939999863,25.59196293999983,25.59196293999989,3968.280955166667,1613.7523593333333,891.525,0.0,0.0,124.00000000000001,-0.001517941527506006
61.666666955000004,25.90832129999993,25.90832129999993,25.908321299999958,25.908321300000082,3781.637009808333,1520.9637463333331,568.42505,0.0,0.0,124.00000000000001,0.003332261987338339
61.666666955000004,25.591962939999867,25.591962939999863,25.59196293999983,25.59196293999989,3548.3098230916667,1405.72507075,348.56665,0.0,0.0,124.00000000000001,-0.01437512747548332
107.11935613123936,25.5796325146201,25.57963251462015,25.57963251462037,25.579632514619952,3337.844360258333,1299.4514785833333,258.34167,0.0,0.0,124.00000000000001,-0.04395703328467983
93.4205719591155,25.55631103307017,25.55631103307022,25.5563110330704,25.556311033069974,3187.403902616667,1208.0823371666668,155.6,0.0,0.0,124.00000000000001,-0.044828677488186155
61.666666955000004,25.591962939999867,25.591962939999863,25.59196293999983,25.59196293999989,3111.93331535,1161.38919475,77.025,0.0,0.0,124.00000000000001,0.03583612384814208
61.666666955000004,25.04232554000003,25.042325540000043,25.042325540000032,25.042325539999972,3074.793934425,1123.7358445833333,95.075005,0.0,0.0,124.00000000000001,-0.0072326309620404095
61.666666955000004,25.042325539999986,25.042325539999975,25.042325539999993,25.042325540000093,3058.7772998083333,1100.4639824166668,132.425,0.0,0.0,120.95230294272052,0.026997624099097325
61.666666955000004,25.04232554000003,25.042325540000043,25.042325540000032,25.042325539999972,3107.9941421416665,1096.4296948333333,164.26666,0.0,0.0,124.00000000000001,-0.04614849091691381
61.666666955000004,25.591962939999867,25.591962939999863,25.59196293999983,25.59196293999989,3216.4360140999997,1121.0836740833333,146.99167,0.0,0.0,124.00000000000001,-0.0253931790302125
61.666666955000004,25.75896814999989,25.758968149999852,25.758968149999877,25.758968149999983,3334.645806583333,1158.69966975,146.89166,0.0,0.0,124.00000000000001,0.04203671981783995
61.666666955000004,25.04232554000003,25.042325540000043,25.042325540000032,25.042325539999972,3356.7473160833333,1180.7014785,152.64166,284.94162,0.0,62.0,0.029111473472699628
61.666666955000004,23.06997286999993,23.0699728699999,23.069972869999948,23.069972869999997,3446.374616166667,1264.599717,172.25,1099.6582,0.0,62.0,-0.03929086169706106
61.666666955000004,21.64725759999989,21.647257599999882,21.647257599999833,21.64725759999991,3523.1255665833332,1349.69329975,350.2667,1506.3912,0.0,62.0,0.032744122998189254
61.666666955000004,17.680904799880132,17.653573633327994,17.606971208631222,18.86101878,3549.6124435,1403.0729005,805.0333,1757.5752,0.0,0.0,0.03717461208110273
0.0,2.0264883280395507,1.7294904062165093,1.2230786780358178,14.85036099155625,3526.452434183333,1425.8217992500001,1191.5583,1839.9751,0.0,0.0,0.026559062450774842
0.0,2.0264883280395507,1.7294904062165093,1.2230786780358178,14.85036099155625,3516.3849353916667,1424.5517459166667,1666.625,1769.9916,0.0,0.0,0.0251176512492811
0.0,2.0264883280395507,1.7294904062165093,1.2230786780358178,14.85036099155625,3459.8489927166665,1400.7569203333333,1747.8916,1702.425,0.0,0.0,0.04208199413984852
0.0,2.0264883280395507,1.7294904062165093,1.2230786780358178,14.85036099155625,3426.303141275,1376.6632589166666,1729.0917,1489.3503,0.0,0.0,0.04736172879395825
0.0,3.187486935466345,2.7099837963996976,-0.0,18.86101878,3396.987412533333,1354.6240954166667,1709.6667,1037.3082,1.0,0.0,0.026825534931622902
123.33333355499998,26.725195238193496,25.449477370806207,-0.0,21.10897894188784,3543.3961097833335,1371.7324630833334,1795.4333,203.94173,1.0,0.0,-0.04276598175165981
123.33333355499998,29.058047299788253,27.670971553424863,-0.0,22.951589429999995,3963.8719264166666,1534.374017,1639.9834,0.0,1.0,62.0,-0.021476720694024277
123.33333355499998,29.058047299788253,27.670971553424863,-0.0,22.951589429999995,3987.006745666667,1578.7511796666668,1627.4751,0.0,1.0,62.0,-0.020242883765749578
123.33333355499998,28.416277013055485,27.059835947346293,-0.0,22.444685164290178,3904.80550575,1542.442592,1974.1167,0.0,1.0,62.0,0.006098524478974146
123.33333355499998,26.696496755611612,25.422148800274364,-0.0,21.086311355773397,3793.121899716667,1498.02807475,2367.4167,0.0,1.0,0.0,-0.03749751194780896
61.666666955000004,26.232640149207555,24.980434227087326,-0.0,20.719932766229967,3640.172992158333,1434.4133375000001,2433.7166,0.0,1.0,0.0,0.03511092209388614
123.33333355499998,26.725195238193496,25.449477370806207,-0.0,21.10897894188784,3451.7829205,1346.5555205,2082.9666,0.0,1.0,0.0,-0.01153114256642597
123.33333355499998,25.90557197871911,24.673090046604223,-0.0,20.86735423300574,3293.512068158333,1268.1110411666666,2081.8333,0.0,1.0,0.0,-0.03740400146144967
61.666666955000004,26.232640149207555,24.980434227087326,-0.0,20.719932766229967,3170.458654216667,1194.2238125833335,2102.3167,0.0,1.0,0.0,0.033941017236825174
61.666666955000004,25.857820181325803,24.623506159557234,-0.0,20.423880043752295,3102.1733143583333,1149.7719409166666,2102.6917,0.0,1.0,0.0,-0.011729234553883486
85.40810447049128,25.565239939177324,24.3478591258128,-0.0,20.48559197191414,3069.0397114666666,1127.8448409999999,2103.9583,0.0,1.0,0.0,-0.04449495815584919
61.666666955000004,24.486665127794414,23.32872762494386,-0.0,20.41902941,3069.79251545,1112.566845,2201.7832,0.0,1.0,0.0,0.015883016881789752
49.43464967315731,15.339829428989926,14.709695635599621,-0.0,22.193034744384097,3105.3607739833333,1108.4578483333332,2387.9917,0.0,1.0,0.0,-0.02490213490606045
26.13963624385451,15.68077155713308,15.031263508892042,-0.0,22.15644455000617,3182.971943658333,1108.9808115833332,2455.0752,0.0,1.0,0.0,-0.0032296682849720787
53.76807772653774,16.06345524141975,15.395994338285849,-0.0,22.489737741872762,3277.9233644999995,1128.2183861666665,2428.625,0.26666668,1.0,0.0,0.021096159148872154
0.0,13.498812709168972,12.953317964468216,-0.0,20.41902941,3270.7667520000005,1124.2588078333333,2392.5166,353.72498,1.0,0.0,-0.004107120732747549
0.0,2.3831219147483873,2.0155643952179507,-0.0,18.669995473731614,3317.9909258333328,1173.0438030833332,2379.8416,1214.7417,1.0,0.0,-0.0021781442156584632
0.0,-0.0,-0.0,-0.0,-0.0,3361.7642995,1223.24826975,2284.475,1571.7253,0.0,0.0,-0.032332619945064325
0.0,-0.0,-0.0,-0.0,-0.0,3371.3977494166666,1263.2175999166668,2193.3667,1745.1583,0.0,0.0,-0.04930250988332986
0.0,-0.0,-0.0,-0.0,-0.0,3367.1257637000003,1285.5929536666667,2197.625,1821.375,0.0,0.0,0.029560060639989658
0.0,-0.0,-0.0,-0.0,-0.0,3350.737021425,1295.0062911666666,2184.8252,1838.2584,0.0,0.0,-0.002138619853821022
0.0,-0.0,-0.0,-0.0,-0.0,3334.915255533333,1301.2444950833333,2241.1914,1774.6919,0.0,0.0,0.023645899486257477
0.0,-0.0,-0.0,-0.0,-0.0,3327.095356816667,1301.6553946666666,2286.5083,1587.1085,0.0,0.0,0.03308881499380249
0.0,2.3831219147483886,2.0155643952179525,-0.0,14.631521430218564,3321.4616766000004,1288.7680875,2346.9666,1102.1584,1.0,0.0,-0.005350277477532209
0.0,15.014063219295274,14.407336334554753,-0.0,22.71107874770095,3485.6798543083337,1316.0742371666668,2324.8916,236.85835,1.0,0.0,0.005126561055261568
123.33333355499998,27.385437843924315,26.078203526182445,-0.0,21.630473626461256,3926.588058833334,1493.6202421666667,2375.8833,0.0,1.0,8.683555262412483,0.0040730027029773005
123.33333355499998,27.833753439564433,26.505118933330426,-0.0,21.98457710010628,4003.3943394166668,1554.5081,2257.1084,0.0,1.0,62.0,-0.03975912876599391
123.33333355499998,27.60750416341152,26.289669587411847,-0.0,21.80587340258927,3950.1823985833335,1538.3709499166669,2174.4167,0.0,1.0,36.110571749365356,-0.029804585482391233
61.666666955000004,22.732462559999952,22.732462559999956,22.732462559999966,22.732462560000062,3811.2210110833335,1490.8933626666667,2024.0499,0.0,0.0,62.0,0.041735869553611055
123.23249114850299,25.462061539620972,24.42029020786059,3.637845585137846,20.875770730320358,3612.6197660166663,1416.0722711666667,2117.25,0.0,1.0,0.0,-0.04835126778642789
123.33333355499998,25.683403094185643,24.457414811198774,-0.0,20.286116162637914,3380.9443782749995,1314.7668293333334,2126.975,0.0,1.0,0.0,-0.048049257899204535
61.666666955000004,26.35783352542946,25.099651541188777,-0.0,20.818817145512494,3215.959661383333,1224.1447783333333,1872.3334,0.0,1.0,0.0,0.005620493520692181
61.666666955000004,26.696496755611612,25.422148800274364,-0.0,21.086311355773397,3108.548120075,1151.9758571666666,1717.5083,0.0,1.0,0.0,0.040130403665552886
61.666666955000004,25.851678996836526,24.61765812236623,-0.0,20.41902941,3070.8682612166667,1122.876691,1807.475,0.0,1.0,0.0,0.005962397956140862
61.666666955000004,25.851678996836526,24.61765812236623,-0.0,20.41902941,3052.6528310416666,1098.1853570833334,1941.7417,0.0,1.0,0.0,-0.031880773414192
61.666666955000004,26.35783352542946,25.099651541188777,-0.0,20.818817145512494,3093.6473315583335,1095.0849324166668,1788.1667,0.0,1.0,0.0,0.046893394874027244
61.666666955000004,27.385437843924315,26.078203526182445,-0.0,21.630473626461256,3241.403839758333,1113.874253,1628.1832,0.0,1.0,13.399018109600092,0.04468979790960828
123.33333355499998,28.545166833645435,27.182573257333956,-0.0,22.54648919170338,3528.6358453333332,1180.7014784166665,1569.7833,0.0,1.0,62.0,0.013081985999758322
123.33333355499998,28.749679012816166,27.37732311900836,-0.0,22.708023775267776,3830.8351101666667,1326.8323370833334,1778.5834,0.325,1.0,62.0,-0.042765916305938026
61.666666955000004,26.696496755611612,25.422148800274364,-0.0,21.086311355773397,3838.4899980833334,1427.2786254166667,2073.3416,347.50003,1.0,0.0,0.009468870165740904
0.0,3.0720050135228996,2.598198559993325,-0.0,18.86101878,3854.5851463333333,1517.3403585833332,2274.3916,1242.3501,1.0,0.0,0.022816916312005525
0.0,-0.0,-0.0,-0.0,-0.0,3889.9637959166666,1598.84790825,2308.6665,1662.8917,0.0,0.0,0.007403035871871633
0.0,-0.0,-0.0,-0.0,-0.0,3926.765447083333,1662.0891003333334,2217.1584,1852.5667,0.0,0.0,-0.022436222676206152
0.0,-0.0,-0.0,-0.0,-0.0,3935.7677551666666,1700.7136679166667,2070.0332,1934.4998,0.0,0.0,-0.007267143600775849
0.0,-0.0,-0.0,-0.0,-0.0,3888.1792605000005,1703.776737916667,1909.7917,1920.4666,0.0,0.0,-0.032446241273945714
0.0,-0.0,-0.0,-0.0,-0.0,3852.398998,1715.0951558333334,1766.4333,1807.0001,0.0,0.0,0.007027261873459513
0.0,2.0566997478265137,1.7629997382286975,1.2657488391271041,14.818453248402083,3851.5989387583336,1707.3627710833334,1764.0249,1578.4917,0.0,0.0,0.02631889226663174
0.0,12.468827724526918,11.964955262344501,-0.0,18.86101878,3822.9158755666667,1678.2636050833335,1790.7749,1106.9751,1.0,0.0,0.028246517979821834
123.33333355499998,27.385437843924315,26.078203526182445,-0.0,21.630473626461256,3943.440287916667,1667.5428593333334,1769.2417,256.15005,1.0,25.00014644641942,0.0024463381882943586
222.70336547391722,29.312751842412776,27.913517863601143,-0.0,23.152768608626804,4421.378554,1826.5983800833335,1701.9917,0.0,1.0,62.0,-0.04955875468927138
123.33333355499998,29.25680273735187,27.860239469543615,-0.0,23.10857703322315,4450.840157,1813.18810975,1726.3,0.0,1.0,62.0,-0.04960049071943854
123.33333355499998,29.058047299788253,27.670971553424863,-0.0,22.951589429999995,4338.963870166666,1738.7405629166667,1879.8251,0.0,1.0,62.0,-0.040679097920751195
123.33333355499998,28.402468880299217,27.04668694098799,-0.0,22.433778767499163,4186.8631325,1658.1295219166666,2176.6917,0.0,1.0,62.0,-0.02922776255577103
68.96646735589084,26.98742342193068,25.699188183712444,-0.0,21.316100691949558,3928.1803059083336,1553.64894625,2406.0916,0.0,1.0,0.0,0.00865938310718186
61.666666955000004,25.857820181325803,24.623506159557234,-0.0,20.423880043752295,3600.4394499916666,1404.8659169166667,2441.85,0.0,1.0,0.0,0.04813362225032673
61.666666955000004,21.351124373190807,20.367956166001996,-0.0,20.41902941,3382.915063433333,1289.6645959166667,2437.225,0.0,1.0,0.0,-0.039336289877314884
61.666666955000004,16.586640123482365,15.869035537270765,-0.0,20.41902941,3209.7296671583335,1194.1491035,2463.9248,0.0,1.0,0.0,-0.011130844665538764
46.96019610294343,16.30303594431085,15.602632234765096,-0.0,20.55653170848592,3152.919076158333,1149.6972316666668,2468.442,0.0,1.0,0.0,0.03632544399771952
23.095366083013232,16.133753801116477,15.443617222595655,-0.0,20.638606252831778,3138.322243366667,1121.9801824166668,2466.2417,0.0,1.0,0.0,0.02556478611742978
28.571669921553166,16.45499005299006,15.758648034954858,-0.0,21.793227376574954,3180.7320913666667,1118.8424031666666,2463.9084,0.0,1.0,0.0,0.04598462095605847
61.666666955000004,17.367118693792534,16.624207702964174,-0.0,22.214765020786036,3332.1535689166667,1130.9452658333332,2459.6416,0.0,1.0,0.0,-0.031846954395180496
61.666666955000004,24.4535336270591,23.30861750696654,-0.0,21.521840492846813,3625.6581544166665,1193.2525950833333,2463.9917,0.0,1.0,0.0,0.03999742122946795
96.26734050322037,26.781489241026428,25.506221020598026,-0.0,21.463010399023233,3936.662266583333,1349.73065425,2434.1833,0.36666667,1.0,0.0,0.0009625592709809894
61.666666955000004,22.47784586349692,21.440146663796185,-0.0,21.23522066685871,3932.7189165833333,1442.9301668333335,2303.325,342.00845,1.0,0.0,0.003563311238016044
0.0,2.056699747826509,1.7629997382286955,1.2657488391271017,19.03436596,3896.8549225833335,1533.514863,2154.7583,1202.7671,0.0,0.0,-0.009016527618117345
0.0,-0.0,-0.0,-0.0,-0.0,3883.6664147500005,1599.4082259166669,2294.025,1594.05,0.0,0.0,0.02109317133910811
0.0,-0.0,-0.0,-0.0,-0.0,3796.5889720833334,1662.64941825,2298.625,1791.0668,0.0,0.0,0.009753900493054059
0.0,-0.0,-0.0,-0.0,-0.0,3905.215755166667,1692.1594840833334,2309.1084,1853.3914,0.0,0.0,-0.0400689958718675
0.0,-0.0,-0.0,-0.0,-0.0,3893.3477636666667,1703.40319275,2335.4834,1856.6415,0.0,0.0,0.01930224466897612
0.0,-0.0,-0.0,-0.0,-0.0,3859.487885116667,1710.0896508333335,2356.9917,1771.692,0.0,0.0,-0.04326057178489119
0.0,-0.0,-0.0,-0.0,-0.0,3844.150653425,1716.36520925,2305.9917,1577.975,0.0,0.0,0.01265243977122256
0.0,6.902776878243965,6.623831715284102,-0.0,10.441511199854885,3825.4863054750003,1687.6769423333333,2214.975,1120.4998,1.0,0.0,0.0019505410293139541
123.33333355499998,26.35783352542946,25.099651541188777,-0.0,20.818817145512494,3955.9752566666666,1675.2005348333332,2126.6333,251.38332,1.0,0.0,-0.034463296557276084
123.33333355499998,29.058047299788253,27.670971553424863,-0.0,22.951589429999995,4407.772887,1813.1507548333332,2078.3083,0.0,1.0,62.0,0.041540305061727734
123.33333355499998,28.566077359652162,27.202485626679703,-0.0,22.56300543598912,4437.65618575,1805.5677884166669,2288.5,0.0,1.0,62.0,-0.03173829754420732
123.33333355499998,29.35841944998858,27.957005543867663,-0.0,23.188839311125122,4342.34801025,1735.6401384166666,1905.25,0.0,1.0,62.0,0.02307032586564481
123.33333355499998,29.058047299788253,27.670971553424863,-0.0,22.951589429999995,4200.087997166667,1667.5428594166667,2028.1333,0.0,1.0,62.0,-0.00922114998571083
123.33333355499998,27.228281452410037,25.928548940168263,-0.0,21.506343159705423,3935.5985132083333,1549.2411135833333,2398.3167,0.0,1.0,0.0,-0.005616077452866949
61.666666955000004,26.35783352542946,25.099651541188777,-0.0,20.818817145512494,3611.258124283333,1408.8254956666667,2290.8083,0.0,1.0,0.0,0.004436637111931166
61.666666955000004,24.486665127794414,23.32872762494386,-0.0,20.41902941,3390.7246690833335,1280.17654925,2174.192,0.0,1.0,0.0,-0.04788534670537873
61.666666955000004,20.944341359999875,20.944341359999868,20.94434135999984,20.944341359999825,3254.847158525,1195.9421203333334,1970.6417,0.0,0.0,0.0,-0.03687272997123521
