confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9857596158981323,0.014856805093586445,True
total_gen,0.9826849102973938,0.01824065111577511,True
total_lmp_da,0.9695020318031311,0.034864868968725204,True
da_as_total_mw_primary_reserve,0.9360579252243042,0.06716354191303253,True
da_as_total_mw_synchronized_reserve,0.9091964960098267,0.09368754923343658,True
da_as_total_mw_thirty_minutes_reserve,0.7895470857620239,0.2187938243150711,True
total_losses,0.7857612371444702,0.21389339864253998,True
net_actual_interchange_mw,0.7554041743278503,0.24805709719657898,True
marginal_loss_price_da,0.7220288515090942,0.27322667837142944,True
gross_actual_interchange_mw,0.7152154445648193,0.2967395782470703,True
congestion_price_rt,0.5323400497436523,0.5232027173042297,True
congestion_price_da,0.33919012546539307,0.7178955078125,True
