target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,19,0.19021764397621155,0.1922314167022705,0.20761696994304657,0.21275492012500763,0.19717904925346375
gross_actual_interchange_mw,19,0.19878050684928894,0.18303215503692627,0.2049255073070526,0.19855011999607086,0.21471169590950012
total_gen,27,0.21457833051681519,0.19806481897830963,0.19710220396518707,0.20230378210544586,0.18795081973075867
metered_load_mw,30,0.20654939115047455,0.18822383880615234,0.2190116047859192,0.19658228754997253,0.18963274359703064
total_losses,22,0.1992783397436142,0.20309139788150787,0.18837499618530273,0.20126394927501678,0.20799122750759125
congestion_price_da,20,0.19573049247264862,0.21017250418663025,0.18996044993400574,0.20086345076560974,0.20327313244342804
congestion_price_rt,19,0.1874939650297165,0.19883501529693604,0.22582432627677917,0.19685232639312744,0.19099435210227966
marginal_loss_price_da,23,0.19370880722999573,0.19838067889213562,0.20746001601219177,0.19574673473834991,0.20470376312732697
total_lmp_da,29,0.18575404584407806,0.1981404423713684,0.19198746979236603,0.21484225988388062,0.20927584171295166
da_as_total_mw_primary_reserve,18,0.1918233186006546,0.23256421089172363,0.19155685603618622,0.19132000207901,0.19273561239242554
da_as_total_mw_synchronized_reserve,15,0.19728022813796997,0.19708608090877533,0.20436526834964752,0.18771547079086304,0.21355293691158295
da_as_total_mw_thirty_minutes_reserve,24,0.19887469708919525,0.1960279494524002,0.19957904517650604,0.21651767194271088,0.18900062143802643
