target_idx,target_field,source_idx,source_field,source_type,prior,corr_pearson,corr_spearman,corr_kendall,corr_nmi,corr_distance_corr
44,marginal_loss_price_da,38,system_energy_price_da,general,0.6638555526733398,0.7955979108810425,0.5130783915519714,0.3624999523162842,0.2824428975582123,0.6914796233177185
44,marginal_loss_price_da,20,forecast_load_mw_day_ahead,general,0.48785698413848877,0.5302786827087402,0.5239863991737366,0.3592972159385681,0.14377231895923615,0.535950779914856
44,marginal_loss_price_da,5,gen_fuel_oil_mw,general,0.4754678010940552,0.6496634483337402,0.33836448192596436,0.23845748603343964,0.1077670231461525,0.49981385469436646
44,marginal_loss_price_da,19,forecast_load_mw_latest_available,general,0.46703144907951355,0.5196714401245117,0.5051891207695007,0.36064621806144714,0.19219805300235748,0.5456079244613647
44,marginal_loss_price_da,40,marginal_loss_price_rt,general,0.4516010880470276,0.5781142115592957,0.47878533601760864,0.31387776136398315,0.6297935843467712,0.5456192493438721
44,marginal_loss_price_da,15,gen_fuel_oil_pct,general,0.4110526144504547,0.599084734916687,0.3033123016357422,0.20631642639636993,0.10043882578611374,0.43698346614837646
44,marginal_loss_price_da,14,gen_fuel_nuclear_pct,general,0.3936317265033722,0.4522075653076172,0.4446195363998413,0.3265244662761688,0.13082827627658844,0.4725033938884735
44,marginal_loss_price_da,39,total_lmp_rt,general,0.38279175758361816,0.54356449842453,0.4195014536380768,0.3087744116783142,0.370233952999115,0.48846110701560974
44,marginal_loss_price_da,2,gen_fuel_hydro_mw,general,0.31626325845718384,0.3390713334083557,0.3789052665233612,0.2676372230052948,0.07376343756914139,0.3938261866569519
44,marginal_loss_price_da,30,da_as_mcp_synchronized_reserve,general,0.3088028132915497,0.5920321941375732,0.27965790033340454,0.2407563477754593,0.18530087172985077,0.4777064323425293
44,marginal_loss_price_da,12,gen_fuel_hydro_pct,general,0.26471659541130066,0.24536992609500885,0.316571980714798,0.20728027820587158,0.0546610988676548,0.30575457215309143
44,marginal_loss_price_da,1,gen_fuel_gas_mw,general,0.2525208592414856,0.4097398817539215,0.3844110071659088,0.25554513931274414,0.10150006413459778,0.38292890787124634
44,marginal_loss_price_da,0,gen_fuel_coal_mw,general,0.24900735914707184,0.47171086072921753,0.4555988013744354,0.3235938847064972,0.16973279416561127,0.48543232679367065
44,marginal_loss_price_da,29,da_as_mcp_primary_reserve,general,0.2341841459274292,0.47172242403030396,0.2558930218219757,0.17693354189395905,0.10499952733516693,0.34862491488456726
44,marginal_loss_price_da,21,rmccp,general,0.21935339272022247,0.21732784807682037,0.23438982665538788,0.1550847291946411,0.14527828991413116,0.3143949806690216
44,marginal_loss_price_da,27,total_pjm_rmccp_cr,general,0.20289385318756104,0.2962340712547302,0.18112246692180634,0.14140057563781738,0.07431052625179291,0.2852798402309418
44,marginal_loss_price_da,23,total_pjm_loc_credit,general,0.20048588514328003,0.3600904941558838,0.19353637099266052,0.13600899279117584,0.11613940447568893,0.2531641125679016
44,marginal_loss_price_da,3,gen_fuel_multiple_fuels_mw,general,0.1972237080335617,0.2860718369483948,0.21218109130859375,0.13766619563102722,0.06836628168821335,0.2768873870372772
44,marginal_loss_price_da,43,gross_inadv_interchange_mw,general,0.17800742387771606,0.28699013590812683,0.19861456751823425,0.14542396366596222,0.03587963432073593,0.259115993976593
44,marginal_loss_price_da,8,gen_fuel_storage_mw,general,0.17471778392791748,0.22926978766918182,0.24086128175258636,0.16886813938617706,0.02114925906062126,0.21568799018859863
44,marginal_loss_price_da,10,gen_fuel_coal_pct,general,0.17003761231899261,0.2917526364326477,0.35635876655578613,0.2324541211128235,0.11286816000938416,0.35741814970970154
44,marginal_loss_price_da,4,gen_fuel_nuclear_mw,general,0.1615697294473648,0.21592071652412415,0.2521221935749054,0.12473994493484497,0.09107624739408493,0.19645290076732635
44,marginal_loss_price_da,16,gen_fuel_other_renewables_pct,general,0.1381116360425949,0.35104086995124817,0.36475786566734314,0.29288923740386963,0.06471805274486542,0.3728719651699066
