confidential_field,test_r2,test_mse,used_in_loss
da_as_total_mw_primary_reserve,0.9730489514768124,0.037264563143253326,True
metered_load_mw,0.8930042535066605,0.04626588150858879,True
total_gen,0.8859748169779778,0.0521589033305645,True
da_as_total_mw_synchronized_reserve,0.8411269038915634,0.1338074952363968,True
total_lmp_da,0.8295756578445435,0.07401697337627411,True
total_losses,0.49554604291915894,0.44286516308784485,True
marginal_loss_price_da,0.4518609642982483,0.3002128601074219,True
congestion_price_rt,0.4223489761352539,0.9440588355064392,True
da_as_total_mw_thirty_minutes_reserve,0.21946364641189575,0.560137927532196,True
congestion_price_da,0.15161997079849243,1.437919020652771,True
gross_actual_interchange_mw,-0.5518689155578613,0.9060734510421753,False
net_actual_interchange_mw,-3.2269811630249023,3.286853551864624,False
