target_idx,target_field,source_idx,source_field,source_type,gate_lambda,prior
49,congestion_price_da,1,gen_fuel_gas_mw,general,0.04389683157205582,0.2400342971086502
49,congestion_price_da,51,marginal_loss_price_da,confidential,0.03742025047540665,0.2690008282661438
49,congestion_price_da,52,total_lmp_da,confidential,0.036178283393383026,0.27229195833206177
49,congestion_price_da,47,metered_load_mw,confidential,0.03580579534173012,0.2768031060695648
49,congestion_price_da,46,total_gen,confidential,0.03483796864748001,0.31864601373672485
49,congestion_price_da,5,gen_fuel_oil_mw,general,0.03031160496175289,0.31452906131744385
49,congestion_price_da,19,forecast_load_mw_latest_available,general,0.029333412647247314,0.1886243224143982
49,congestion_price_da,38,system_energy_price_da,general,0.015408054925501347,0.3215504288673401
50,congestion_price_rt,21,rmccp,general,0.048125334084033966,0.3804168403148651
50,congestion_price_rt,27,total_pjm_rmccp_cr,general,0.04523000121116638,0.36954331398010254
50,congestion_price_rt,52,total_lmp_da,confidential,0.03276984021067619,0.28684309124946594
50,congestion_price_rt,15,gen_fuel_oil_pct,general,0.03178375959396362,0.2701878845691681
50,congestion_price_rt,47,metered_load_mw,confidential,0.03124961070716381,0.23892195522785187
50,congestion_price_rt,3,gen_fuel_multiple_fuels_mw,general,0.028415540233254433,0.3149431645870209
50,congestion_price_rt,13,gen_fuel_multiple_fuels_pct,general,0.028233084827661514,0.28778204321861267
50,congestion_price_rt,39,total_lmp_rt,general,0.027222059667110443,0.5969376564025879
50,congestion_price_rt,5,gen_fuel_oil_mw,general,0.026762910187244415,0.26971134543418884
50,congestion_price_rt,40,marginal_loss_price_rt,general,0.018479587510228157,0.4838353991508484
50,congestion_price_rt,38,system_energy_price_da,general,0.013433393090963364,0.2507164478302002
53,da_as_total_mw_primary_reserve,44,net_actual_interchange_mw,confidential,0.04372856020927429,0.2858378291130066
53,da_as_total_mw_primary_reserve,31,da_as_as_req_mw_primary_reserve,general,0.03660760074853897,0.698711097240448
53,da_as_total_mw_primary_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.036560580134391785,0.7046740055084229
