epoch,train_loss,test_loss,test_mse_all,test_mse_excluded
1,0.5210072283106812,0.38632288575172424,0.38632288575172424,
2,0.40274214521164103,0.3456953465938568,0.3456953465938568,
3,0.3728529022368088,0.3335648477077484,0.3335648477077484,
4,0.35515472556568484,0.32230308651924133,0.32230308651924133,
5,0.3376822983888687,0.30950766801834106,0.30950766801834106,
6,0.33233269089238265,0.30848628282546997,0.30848628282546997,
7,0.341132869937888,0.31440111994743347,0.31440111994743347,
8,0.3255684905827344,0.3093670606613159,0.3093670606613159,
9,0.3229057160590723,0.30949562788009644,0.30949562788009644,
10,0.32532507781240516,0.301517128944397,0.301517128944397,
11,0.3134258931746642,0.2988991141319275,0.2988991141319275,
12,0.31520896579840524,0.30362436175346375,0.30362436175346375,
13,0.3185535181735071,0.29833710193634033,0.29833710193634033,
14,0.3101620096400767,0.3003981411457062,0.3003981411457062,
15,0.3128862601527723,0.29866254329681396,0.29866254329681396,
16,0.3126041384583908,0.2996639311313629,0.2996639311313629,
17,0.3096686974346417,0.29709312319755554,0.29709312319755554,
18,0.30666557416128265,0.3078824281692505,0.3078824281692505,
19,0.31052188078129467,0.29733484983444214,0.29733484983444214,
20,0.3036482400508664,0.30407992005348206,0.30407992005348206,
21,0.31325650296327623,0.2905760109424591,0.2905760109424591,
22,0.3092806891084211,0.29642486572265625,0.29642486572265625,
23,0.3040452161290386,0.29322394728660583,0.29322394728660583,
24,0.3018829540168312,0.29453811049461365,0.29453811049461365,
25,0.29861708972209366,0.28386494517326355,0.28386494517326355,
26,0.29600276405916776,0.28295227885246277,0.28295227885246277,
27,0.29184782282281063,0.2904510200023651,0.2904510200023651,
28,0.28909804342254936,0.2833954989910126,0.2833954989910126,
29,0.290273990687474,0.27563929557800293,0.27563929557800293,
30,0.28981543119163083,0.28442656993865967,0.28442656993865967,
31,0.2879044521112124,0.27629879117012024,0.27629879117012024,
32,0.28806113830499075,0.2709408104419708,0.2709408104419708,
33,0.285889753350559,0.2747966945171356,0.2747966945171356,
34,0.28262406061562767,0.27303746342658997,0.27303746342658997,
35,0.2831240457876961,0.2838423550128937,0.2838423550128937,
36,0.28537973197204247,0.27074363827705383,0.27074363827705383,
37,0.28835351272563475,0.2842879593372345,0.2842879593372345,
38,0.2871730995479558,0.2834698557853699,0.2834698557853699,
39,0.2827923395945943,0.2787492573261261,0.2787492573261261,
40,0.2823214060562996,0.27375197410583496,0.27375197410583496,
41,0.27925951033668284,0.2680134177207947,0.2680134177207947,
42,0.28156380230342937,0.26710882782936096,0.26710882782936096,
43,0.278168657885109,0.2671579420566559,0.2671579420566559,
44,0.27497413825251016,0.26733675599098206,0.26733675599098206,
45,0.2775091003958606,0.2658153474330902,0.2658153474330902,
46,0.27370486960974255,0.2617532014846802,0.2617532014846802,
47,0.2779215323974375,0.28147605061531067,0.28147605061531067,
48,0.274185377366534,0.27488553524017334,0.27488553524017334,
49,0.275525685806476,0.26250314712524414,0.26250314712524414,
50,0.2706359485560031,0.26286447048187256,0.26286447048187256,
51,0.26943716010020746,0.2610451281070709,0.2610451281070709,
52,0.2688417084195251,0.2734137177467346,0.2734137177467346,
53,0.2720793245547372,0.2588191032409668,0.2588191032409668,
54,0.26766140388166965,0.27232643961906433,0.27232643961906433,
55,0.2713801702348514,0.25502973794937134,0.25502973794937134,
56,0.27378647986334326,0.26086971163749695,0.26086971163749695,
57,0.26946024469727653,0.25567150115966797,0.25567150115966797,
58,0.26671122185971957,0.2583216726779938,0.2583216726779938,
59,0.2620766677188052,0.2625938653945923,0.2625938653945923,
60,0.2627703074757947,0.25619232654571533,0.25619232654571533,
61,0.26680658854126904,0.2519455552101135,0.2519455552101135,
62,0.2567419425662916,0.25161710381507874,0.25161710381507874,
63,0.2626836874479041,0.25052410364151,0.25052410364151,
64,0.2578960058475585,0.2507694661617279,0.2507694661617279,
65,0.2573045386574995,0.24754948914051056,0.24754948914051056,
66,0.25467086293892705,0.24992242455482483,0.24992242455482483,
67,0.2552638463846451,0.2518310844898224,0.2518310844898224,
68,0.2613686768414798,0.2536066174507141,0.2536066174507141,
69,0.25409977074073636,0.247310608625412,0.247310608625412,
70,0.25268411935739565,0.24619142711162567,0.24619142711162567,
71,0.25501087369950515,0.25015363097190857,0.25015363097190857,
72,0.2527499420921068,0.24767616391181946,0.24767616391181946,
73,0.25601981873799573,0.25361087918281555,0.25361087918281555,
74,0.2500579333637867,0.2455666959285736,0.2455666959285736,
75,0.2512229751608008,0.2526574432849884,0.2526574432849884,
76,0.24878214889036127,0.2411894053220749,0.2411894053220749,
77,0.24663572567016842,0.24338401854038239,0.24338401854038239,
78,0.24407134433215052,0.24452155828475952,0.24452155828475952,
79,0.24794397428615547,0.2421567142009735,0.2421567142009735,
80,0.2512256514275352,0.24581459164619446,0.24581459164619446,
81,0.24933640439997679,0.23941560089588165,0.23941560089588165,
82,0.2484386202737796,0.23878973722457886,0.23878973722457886,
83,0.24765601389858555,0.24802429974079132,0.24802429974079132,
84,0.24083861391719427,0.244347482919693,0.244347482919693,
85,0.24565423002531908,0.2344037890434265,0.2344037890434265,
86,0.23939980712947984,0.23699913918972015,0.23699913918972015,
