rank,field,sensitivity,masked_loss,loss_increase
1,system_energy_price_da,1.4431073592704,0.3445395231246948,0.20351439714431763
2,da_as_nsr_mw_primary_reserve,0.7018065020040076,0.2399974763393402,0.09897235035896301
3,gen_fuel_nuclear_mw,0.4439473814343056,0.20363286137580872,0.06260773539543152
4,gross_inadv_interchange_mw,0.4157271802431859,0.19965310394763947,0.05862797796726227
5,total_lmp_rt,0.33931865855117205,0.18887758255004883,0.04785245656967163
6,marginal_loss_price_rt,0.2871018242111505,0.1815136969089508,0.04048857092857361
7,gen_fuel_gas_mw,0.2776883984803101,0.1801861673593521,0.039161041378974915
8,forecast_load_mw_latest_available,0.2637784767513564,0.17822451889514923,0.037199392914772034
9,da_as_as_req_mw_synchronized_reserve,0.22616334088331871,0.1729198396205902,0.03189471364021301
10,da_as_as_req_mw_primary_reserve,0.2184540506819712,0.1718326359987259,0.030807510018348694
11,forecast_load_mw_day_ahead,0.21527781593392079,0.17138470709323883,0.030359581112861633
12,gross_sched_interchange_mw,0.1764285342955162,0.16590598225593567,0.02488085627555847
13,da_as_as_req_mw_thirty_minutes_reserve,0.1657516940975288,0.16440027952194214,0.02337515354156494
14,gen_fuel_coal_mw,0.1630769367318552,0.16402307152748108,0.022997945547103882
15,gen_fuel_nuclear_pct,0.11740096931161294,0.1575816124677658,0.01655648648738861
16,gen_fuel_oil_mw,0.07206830151533658,0.15118856728076935,0.010163441300392151
17,gen_fuel_multiple_fuels_mw,0.06677225234561661,0.15044169127941132,0.009416565299034119
18,gen_fuel_coal_pct,0.04201273114345719,0.14694997668266296,0.005924850702285767
19,gen_fuel_wind_mw,0.04034230216368577,0.14671440422534943,0.005689278244972229
20,gen_fuel_other_renewables_mw,0.03453304700024387,0.14589515328407288,0.004870027303695679
21,gen_fuel_multiple_fuels_pct,0.03086251996505508,0.145377516746521,0.004352390766143799
22,gen_fuel_other_renewables_pct,0.026830836230969535,0.14480894804000854,0.0037838220596313477
23,gen_fuel_gas_pct,0.02162428376223421,0.1440746933221817,0.0030495673418045044
24,gen_fuel_oil_pct,0.01687704907293252,0.14340521395206451,0.002380087971687317
25,gen_fuel_wind_pct,0.016479332918851956,0.14334912598133087,0.0023240000009536743
26,gen_fuel_hydro_mw,0.014407066921554398,0.14305688440799713,0.002031758427619934
27,rmccp,0.012620197133654183,0.14280489087104797,0.0017797648906707764
28,da_as_mcp_synchronized_reserve,0.011617348032065811,0.14266346395015717,0.0016383379697799683
29,total_pjm_reg_purchases,0.008252715860336964,0.14218896627426147,0.0011638402938842773
30,total_pjm_rmccp_cr,0.006494480790225228,0.14194101095199585,0.0009158849716186523
31,gen_fuel_hydro_pct,0.004350152514212753,0.1416386067867279,0.000613480806350708
32,total_pjm_assigned_reg,0.004314227038020565,0.141633540391922,0.0006084144115447998
33,da_as_mcp_primary_reserve,0.003841490036597494,0.14156687259674072,0.0005417466163635254
34,gen_fuel_storage_mw,0.0033243745057605443,0.14149394631385803,0.00046882033348083496
35,gen_fuel_solar_mw,0.002321842393667987,0.1413525640964508,0.0003274381160736084
36,gen_fuel_solar_pct,0.0016249938187048317,0.14125429093837738,0.0002291649580001831
37,total_pjm_loc_credit,0.0011257353627987044,0.14118388295173645,0.00015875697135925293
38,net_inadv_interchange_mw,0.0006312317493297786,0.14111414551734924,8.90195369720459e-05
39,da_as_ss_mw_thirty_minutes_reserve,0.0005867475567506294,0.14110787212848663,8.274614810943604e-05
40,da_as_ss_mw_synchronized_reserve,0.00046470660086246504,0.14109066128730774,6.553530693054199e-05
41,da_as_ss_mw_primary_reserve,0.00018237462325798422,0.14105084538459778,2.5719404220581055e-05
42,total_pjm_rmpcp_cr,-0.00032248398040751324,0.14097964763641357,-4.547834396362305e-05
43,rmpcp,-0.00037806280534013185,0.1409718096256256,-5.3316354751586914e-05
44,total_pjm_self_sched_reg,-0.0015620185722032335,0.14080484211444855,-0.0002202838659286499
