target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,9,0.17641553282737732,0.171250581741333,0.16845817863941193,0.2903556227684021,0.19352005422115326
gross_actual_interchange_mw,13,0.1993100941181183,0.19775189459323883,0.19642917811870575,0.20901557803153992,0.19749325513839722
total_gen,24,0.1976223587989807,0.1976204663515091,0.19762694835662842,0.20929937064647675,0.19783081114292145
metered_load_mw,23,0.19419792294502258,0.19573135673999786,0.1975724846124649,0.21699634194374084,0.19550195336341858
total_losses,16,0.1897694617509842,0.1880171000957489,0.19061154127120972,0.2394355982542038,0.19216632843017578
congestion_price_da,7,0.16193461418151855,0.16902686655521393,0.19301389157772064,0.21550849080085754,0.26051610708236694
congestion_price_rt,10,0.2064473181962967,0.19711318612098694,0.1982021927833557,0.1823422610759735,0.21589501202106476
marginal_loss_price_da,17,0.19232125580310822,0.1948508620262146,0.22543326020240784,0.18184460699558258,0.20555002987384796
total_lmp_da,31,0.19669292867183685,0.19422048330307007,0.2101803421974182,0.20495393872261047,0.1939523071050644
da_as_total_mw_primary_reserve,11,0.22200565040111542,0.19122058153152466,0.21688280999660492,0.179152250289917,0.19073867797851562
da_as_total_mw_synchronized_reserve,9,0.19161617755889893,0.19047465920448303,0.19650934636592865,0.22889158129692078,0.19250822067260742
da_as_total_mw_thirty_minutes_reserve,18,0.2032279372215271,0.19304732978343964,0.20256415009498596,0.20730151236057281,0.19385913014411926
