target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,7,1.9229381084442139,0.9881947064091055
gross_actual_interchange_mw,10,2.10939359664917,0.9160979991867881
total_gen,23,2.964221715927124,0.9453762347473277
metered_load_mw,21,2.9140567779541016,0.957147413941584
total_losses,14,2.470905065536499,0.9362832090869077
congestion_price_da,4,1.2676392793655396,0.9144084509883617
congestion_price_rt,9,2.053595542907715,0.9346316093903192
marginal_loss_price_da,16,2.4707469940185547,0.8911336088904706
total_lmp_da,25,3.1041460037231445,0.9643571770434003
da_as_total_mw_primary_reserve,8,1.9714581966400146,0.9480709878708161
da_as_total_mw_synchronized_reserve,7,1.8967292308807373,0.9747260076738631
da_as_total_mw_thirty_minutes_reserve,15,2.3727798461914062,0.8761949262335149
