target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,9,0.2001829296350479,0.19920028746128082,0.1983877271413803,0.2023708075284958,0.19985821843147278
gross_actual_interchange_mw,11,0.2001250833272934,0.20019327104091644,0.19960401952266693,0.20002049207687378,0.20005708932876587
total_gen,28,0.19302764534950256,0.19213128089904785,0.19129547476768494,0.235764279961586,0.18778125941753387
metered_load_mw,27,0.19153335690498352,0.18917597830295563,0.1955530047416687,0.23399482667446136,0.1897428333759308
total_losses,19,0.1670103222131729,0.15029378235340118,0.15640930831432343,0.37440434098243713,0.15188229084014893
congestion_price_da,8,0.17628926038742065,0.15614931285381317,0.1694117784500122,0.23147974908351898,0.266669899225235
congestion_price_rt,11,0.19613805413246155,0.18654967844486237,0.19515520334243774,0.19924665987491608,0.22291040420532227
marginal_loss_price_da,21,0.20118629932403564,0.18249572813510895,0.192559152841568,0.24212777614593506,0.18163101375102997
total_lmp_da,32,0.19145368039608002,0.18594291806221008,0.20341548323631287,0.23597411811351776,0.18321388959884644
da_as_total_mw_primary_reserve,11,0.24996352195739746,0.17775548994541168,0.23402871191501617,0.16624391078948975,0.17200841009616852
da_as_total_mw_synchronized_reserve,8,0.17703886330127716,0.16971705853939056,0.194047749042511,0.28695496916770935,0.17224133014678955
da_as_total_mw_thirty_minutes_reserve,18,0.18323291838169098,0.1995718628168106,0.18600629270076752,0.2488299459218979,0.18235896527767181
