confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9739060271531343,0.01128325890749693,True
total_gen,0.9670776724815369,0.015059765428304672,True
da_as_total_mw_synchronized_reserve,0.941545020788908,0.049232468008995056,True
da_as_total_mw_primary_reserve,0.9286043420433998,0.09871704131364822,True
total_lmp_da,0.8391186743974686,0.06987234205007553,True
total_losses,0.527929812669754,0.41443514823913574,True
congestion_price_rt,0.4535067677497864,0.8931373953819275,True
marginal_loss_price_da,0.4163667559623718,0.31965288519859314,True
da_as_total_mw_thirty_minutes_reserve,0.3761903643608093,0.4476657807826996,True
gross_actual_interchange_mw,0.2780550718307495,0.4215143918991089,True
congestion_price_da,0.06903201341629028,1.577897310256958,True
net_actual_interchange_mw,-0.8671523332595825,1.4518768787384033,True
