rank,field,sensitivity,masked_loss,loss_increase
1,da_as_nsr_mw_primary_reserve,0.20254311257573476,0.5442882180213928,0.09167391061782837
2,system_energy_price_da,0.15328668532797585,0.5219940543174744,0.06937974691390991
3,gen_fuel_nuclear_mw,0.06426418113760943,0.48170119524002075,0.0290868878364563
4,gross_inadv_interchange_mw,0.06360421817928974,0.4814024865627289,0.02878817915916443
5,marginal_loss_price_rt,0.05928538844775764,0.47944772243499756,0.026833415031433105
6,total_lmp_rt,0.044639847092449336,0.47281894087791443,0.020204633474349976
7,gen_fuel_other_renewables_pct,0.03152098449116678,0.4668811559677124,0.01426684856414795
8,gen_fuel_nuclear_pct,0.028779797429627656,0.46564045548439026,0.013026148080825806
9,da_as_as_req_mw_thirty_minutes_reserve,0.02707270377928384,0.46486780047416687,0.012253493070602417
10,gen_fuel_coal_mw,0.02541321595742103,0.4641166925430298,0.011502385139465332
11,da_as_as_req_mw_synchronized_reserve,0.020180327981112536,0.4617482125759125,0.009133905172348022
12,da_as_as_req_mw_primary_reserve,0.019796452490041624,0.4615744650363922,0.008960157632827759
13,gen_fuel_wind_mw,0.013930400410450473,0.4589194059371948,0.006305098533630371
14,gen_fuel_other_renewables_mw,0.013770990022134406,0.4588472545146942,0.006232947111129761
15,gen_fuel_coal_pct,0.012666376773728642,0.45834729075431824,0.005732983350753784
16,gen_fuel_oil_pct,0.011631164000037927,0.4578787386417389,0.0052644312381744385
17,forecast_load_mw_latest_available,0.008379284261183879,0.4564068913459778,0.00379258394241333
18,forecast_load_mw_day_ahead,0.007051522807076689,0.4558059275150299,0.003191620111465454
19,gen_fuel_oil_mw,0.006556040290728728,0.4555816650390625,0.002967357635498047
20,total_pjm_reg_purchases,0.00418490130119964,0.4545084536075592,0.001894146203994751
21,total_pjm_rmpcp_cr,0.004117344482359374,0.45447787642478943,0.0018635690212249756
22,da_as_ss_mw_primary_reserve,0.003330827717206366,0.4541218876838684,0.001507580280303955
23,rmccp,0.003202825323614282,0.45406395196914673,0.0014496445655822754
24,total_pjm_assigned_reg,0.0018776976636139238,0.45346418023109436,0.0008498728275299072
25,da_as_ss_mw_synchronized_reserve,0.0011681535312331108,0.45314303040504456,0.0005287230014801025
26,da_as_ss_mw_thirty_minutes_reserve,0.0011379965887098728,0.453129380941391,0.0005150735378265381
27,total_pjm_loc_credit,0.0008886421316454576,0.4530165195465088,0.00040221214294433594
28,net_inadv_interchange_mw,-0.00016408537285569653,0.4525400400161743,-7.426738739013672e-05
29,gen_fuel_wind_pct,-0.00023585626226689605,0.45250755548477173,-0.00010675191879272461
30,gen_fuel_solar_mw,-0.0013563381201663293,0.4520004093647003,-0.0006138980388641357
31,rmpcp,-0.0014387100308575318,0.4519631266593933,-0.0006511807441711426
32,da_as_mcp_primary_reserve,-0.0016981387503805833,0.4518457055091858,-0.0007686018943786621
33,da_as_mcp_synchronized_reserve,-0.0024234198025497233,0.4515174329280853,-0.001096874475479126
34,gen_fuel_solar_pct,-0.0025711756519430553,0.45145055651664734,-0.0011637508869171143
35,gen_fuel_gas_pct,-0.0027143882065021,0.4513857364654541,-0.0012285709381103516
36,gen_fuel_storage_mw,-0.0030190523398100086,0.45124784111976624,-0.0013664662837982178
37,gen_fuel_gas_mw,-0.003943777450719078,0.45082929730415344,-0.0017850100994110107
38,gen_fuel_hydro_pct,-0.005632368697462392,0.450065016746521,-0.002549290657043457
39,total_pjm_self_sched_reg,-0.006952755528070451,0.44946739077568054,-0.003146916627883911
40,gen_fuel_hydro_mw,-0.007835274088417521,0.44906795024871826,-0.0035463571548461914
41,total_pjm_rmccp_cr,-0.009654962436828448,0.4482443332672119,-0.004369974136352539
42,gen_fuel_multiple_fuels_mw,-0.011676201879264771,0.44732949137687683,-0.005284816026687622
43,gen_fuel_multiple_fuels_pct,-0.020014069728118703,0.44355565309524536,-0.009058654308319092
44,gross_sched_interchange_mw,-0.05997919566035013,0.4254668653011322,-0.02714744210243225
