target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,19,0.19998538494110107,0.20019996166229248,0.19994443655014038,0.19977587461471558,0.20009437203407288
gross_actual_interchange_mw,19,0.20015084743499756,0.2000584602355957,0.19994528591632843,0.1997223049402237,0.20012308657169342
total_gen,27,0.1999543309211731,0.19998443126678467,0.20000289380550385,0.20007875561714172,0.19997961819171906
metered_load_mw,30,0.199822798371315,0.1998891532421112,0.20003972947597504,0.20037724077701569,0.19987112283706665
total_losses,22,0.19957636296749115,0.19971515238285065,0.1997084766626358,0.20133179426193237,0.19966822862625122
congestion_price_da,20,0.20007069408893585,0.19904349744319916,0.19888044893741608,0.20098371803760529,0.20102164149284363
congestion_price_rt,19,0.20014919340610504,0.2002958208322525,0.20016421377658844,0.19885827600955963,0.20053242146968842
marginal_loss_price_da,23,0.20117080211639404,0.19999414682388306,0.20046648383140564,0.19779188930988312,0.20057672262191772
total_lmp_da,29,0.20028819143772125,0.19986222684383392,0.20007577538490295,0.19973339140415192,0.20004047453403473
da_as_total_mw_primary_reserve,18,0.20035332441329956,0.19996458292007446,0.19978772103786469,0.19987605512142181,0.20001834630966187
da_as_total_mw_synchronized_reserve,15,0.1993408054113388,0.19913224875926971,0.19959869980812073,0.20236359536647797,0.19956469535827637
da_as_total_mw_thirty_minutes_reserve,24,0.2000703662633896,0.200125053524971,0.20004822313785553,0.19974076747894287,0.20001555979251862
