target,source,gate
marginal_loss_price_da,gen_fuel_nuclear_mw,0.4643501043319702
net_actual_interchange_mw,gen_fuel_nuclear_mw,0.46335697174072266
da_as_total_mw_synchronized_reserve,gen_fuel_nuclear_mw,0.4563635587692261
total_losses,gen_fuel_wind_mw,0.4560878276824951
congestion_price_da,gen_fuel_nuclear_mw,0.45394250750541687
da_as_total_mw_primary_reserve,gen_fuel_nuclear_mw,0.44668614864349365
gross_actual_interchange_mw,gen_fuel_nuclear_mw,0.443841814994812
metered_load_mw,gen_fuel_nuclear_mw,0.44245728850364685
net_actual_interchange_mw,da_as_as_req_mw_thirty_minutes_reserve,0.4405248165130615
total_gen,gen_fuel_nuclear_mw,0.44046831130981445
net_actual_interchange_mw,gen_fuel_other_renewables_mw,0.4372040033340454
da_as_total_mw_thirty_minutes_reserve,gen_fuel_nuclear_mw,0.43535345792770386
net_actual_interchange_mw,gen_fuel_gas_mw,0.43354442715644836
marginal_loss_price_da,gen_fuel_coal_mw,0.4330243170261383
marginal_loss_price_da,gen_fuel_coal_pct,0.4326356053352356
total_losses,gen_fuel_nuclear_mw,0.4311735928058624
net_actual_interchange_mw,total_pjm_reg_purchases,0.4310488700866699
marginal_loss_price_da,gen_fuel_gas_mw,0.4307968020439148
marginal_loss_price_da,total_pjm_loc_credit,0.42937055230140686
da_as_total_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,0.4286600351333618
da_as_total_mw_synchronized_reserve,gen_fuel_coal_mw,0.4261459708213806
congestion_price_da,da_as_as_req_mw_thirty_minutes_reserve,0.42518311738967896
da_as_total_mw_synchronized_reserve,gen_fuel_gas_mw,0.4244939684867859
marginal_loss_price_da,gen_fuel_hydro_pct,0.4232558012008667
metered_load_mw,da_as_as_req_mw_thirty_minutes_reserve,0.4210682809352875
congestion_price_da,gen_fuel_coal_mw,0.4204486012458801
congestion_price_rt,gen_fuel_coal_mw,0.420304536819458
da_as_total_mw_primary_reserve,gen_fuel_other_renewables_mw,0.4200286567211151
da_as_total_mw_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,0.42002159357070923
total_gen,da_as_as_req_mw_thirty_minutes_reserve,0.4192855954170227
congestion_price_rt,gen_fuel_gas_mw,0.4182424545288086
da_as_total_mw_primary_reserve,gen_fuel_coal_mw,0.41822579503059387
metered_load_mw,gen_fuel_other_renewables_mw,0.41753360629081726
congestion_price_da,gen_fuel_gas_mw,0.4169232249259949
da_as_total_mw_primary_reserve,gen_fuel_gas_mw,0.41654467582702637
total_gen,gen_fuel_other_renewables_mw,0.4162767231464386
net_actual_interchange_mw,da_as_as_req_mw_synchronized_reserve,0.41579222679138184
gross_actual_interchange_mw,da_as_ss_mw_primary_reserve,0.4156970679759979
net_actual_interchange_mw,da_as_as_req_mw_primary_reserve,0.41466665267944336
net_actual_interchange_mw,total_pjm_rmpcp_cr,0.41465336084365845
gross_actual_interchange_mw,gen_fuel_coal_mw,0.4140314757823944
da_as_total_mw_thirty_minutes_reserve,da_as_as_req_mw_thirty_minutes_reserve,0.41354408860206604
gross_actual_interchange_mw,gen_fuel_gas_mw,0.41199222207069397
total_losses,da_as_as_req_mw_thirty_minutes_reserve,0.41135987639427185
metered_load_mw,gen_fuel_coal_mw,0.4113505482673645
da_as_total_mw_thirty_minutes_reserve,gen_fuel_other_renewables_mw,0.41132426261901855
total_gen,gen_fuel_coal_mw,0.40952062606811523
net_actual_interchange_mw,gen_fuel_gas_pct,0.4092779755592346
gross_actual_interchange_mw,gen_fuel_coal_pct,0.4085100591182709
da_as_total_mw_primary_reserve,gen_fuel_hydro_pct,0.4082590341567993
metered_load_mw,gen_fuel_gas_mw,0.40822023153305054
congestion_price_da,gen_fuel_hydro_pct,0.40710318088531494
total_losses,gen_fuel_other_renewables_mw,0.4069262444972992
total_lmp_da,gen_fuel_coal_mw,0.40629544854164124
total_gen,gen_fuel_gas_mw,0.40597206354141235
metered_load_mw,gen_fuel_hydro_pct,0.4053325355052948
metered_load_mw,gen_fuel_coal_pct,0.4045274555683136
da_as_total_mw_thirty_minutes_reserve,total_pjm_reg_purchases,0.4045121967792511
total_gen,gen_fuel_hydro_pct,0.40409737825393677
total_lmp_da,gen_fuel_coal_pct,0.4038151800632477
total_lmp_da,gen_fuel_gas_mw,0.4036397337913513
total_lmp_da,total_pjm_loc_credit,0.403482586145401
gross_actual_interchange_mw,total_pjm_reg_purchases,0.4026421010494232
total_gen,gen_fuel_coal_pct,0.40217599272727966
total_lmp_da,total_pjm_reg_purchases,0.400870680809021
