target_idx,target_field,source_idx,source_field,source_type,gate_lambda,prior
49,congestion_price_da,4,gen_fuel_nuclear_mw,general,0.5336107611656189,0.16439421474933624
49,congestion_price_da,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.5099306702613831,0.20507562160491943
49,congestion_price_da,31,da_as_as_req_mw_primary_reserve,general,0.5096973180770874,0.206638365983963
49,congestion_price_da,32,da_as_as_req_mw_synchronized_reserve,general,0.5093002319335938,0.20820686221122742
49,congestion_price_da,43,gross_inadv_interchange_mw,general,0.502738893032074,0.18909591436386108
49,congestion_price_da,16,gen_fuel_other_renewables_pct,general,0.49161970615386963,0.18869957327842712
49,congestion_price_da,29,da_as_mcp_primary_reserve,general,0.4849846363067627,0.2102910429239273
49,congestion_price_da,12,gen_fuel_hydro_pct,general,0.48234063386917114,0.1822204887866974
49,congestion_price_da,30,da_as_mcp_synchronized_reserve,general,0.47949114441871643,0.2082785665988922
49,congestion_price_da,19,forecast_load_mw_latest_available,general,0.46967044472694397,0.25667551159858704
49,congestion_price_da,14,gen_fuel_nuclear_pct,general,0.46950119733810425,0.21650198101997375
49,congestion_price_da,20,forecast_load_mw_day_ahead,general,0.4647049903869629,0.23943758010864258
49,congestion_price_da,0,gen_fuel_coal_mw,general,0.4529407322406769,0.22381410002708435
49,congestion_price_da,2,gen_fuel_hydro_mw,general,0.4484846591949463,0.2012246549129486
49,congestion_price_da,1,gen_fuel_gas_mw,general,0.4411771297454834,0.2599213421344757
49,congestion_price_da,40,marginal_loss_price_rt,general,0.43705451488494873,0.19881021976470947
49,congestion_price_da,39,total_lmp_rt,general,0.4016258120536804,0.19807495176792145
49,congestion_price_da,38,system_energy_price_da,general,0.3836164176464081,0.26914912462234497
49,congestion_price_da,5,gen_fuel_oil_mw,general,0.35453760623931885,0.2355859875679016
49,congestion_price_da,15,gen_fuel_oil_pct,general,0.34078967571258545,0.19915416836738586
50,congestion_price_rt,21,rmccp,general,0.608620285987854,0.4888826012611389
50,congestion_price_rt,27,total_pjm_rmccp_cr,general,0.6083250045776367,0.42801445722579956
50,congestion_price_rt,16,gen_fuel_other_renewables_pct,general,0.5848344564437866,0.1968773752450943
50,congestion_price_rt,29,da_as_mcp_primary_reserve,general,0.5715219378471375,0.17304527759552002
50,congestion_price_rt,11,gen_fuel_gas_pct,general,0.5710119605064392,0.15908604860305786
50,congestion_price_rt,14,gen_fuel_nuclear_pct,general,0.5603383183479309,0.205874502658844
50,congestion_price_rt,19,forecast_load_mw_latest_available,general,0.5596907734870911,0.23564425110816956
50,congestion_price_rt,20,forecast_load_mw_day_ahead,general,0.557508111000061,0.24014535546302795
50,congestion_price_rt,8,gen_fuel_storage_mw,general,0.5547952651977539,0.18473242223262787
50,congestion_price_rt,40,marginal_loss_price_rt,general,0.554570734500885,0.4673853814601898
50,congestion_price_rt,0,gen_fuel_coal_mw,general,0.5380544662475586,0.17324447631835938
50,congestion_price_rt,2,gen_fuel_hydro_mw,general,0.5356485843658447,0.16535450518131256
50,congestion_price_rt,1,gen_fuel_gas_mw,general,0.5293274521827698,0.22983400523662567
50,congestion_price_rt,39,total_lmp_rt,general,0.521786630153656,0.4932112395763397
50,congestion_price_rt,13,gen_fuel_multiple_fuels_pct,general,0.49918803572654724,0.2710545063018799
50,congestion_price_rt,3,gen_fuel_multiple_fuels_mw,general,0.49611106514930725,0.2856919467449188
50,congestion_price_rt,38,system_energy_price_da,general,0.48357927799224854,0.3577081561088562
50,congestion_price_rt,5,gen_fuel_oil_mw,general,0.44809848070144653,0.2724291682243347
50,congestion_price_rt,15,gen_fuel_oil_pct,general,0.43801575899124146,0.2729021906852722
53,da_as_total_mw_primary_reserve,4,gen_fuel_nuclear_mw,general,0.6031348705291748,0.37333059310913086
53,da_as_total_mw_primary_reserve,31,da_as_as_req_mw_primary_reserve,general,0.5968670845031738,0.7468565702438354
53,da_as_total_mw_primary_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.5965484976768494,0.7523312568664551
53,da_as_total_mw_primary_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.5947176218032837,0.6819364428520203
53,da_as_total_mw_primary_reserve,29,da_as_mcp_primary_reserve,general,0.546287477016449,0.27659884095191956
53,da_as_total_mw_primary_reserve,28,total_pjm_rmpcp_cr,general,0.5390855073928833,0.1715952754020691
