target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,7,0.1750659942626953,0.14047057926654816,0.1664043813943863,0.358094722032547,0.15996433794498444
gross_actual_interchange_mw,10,0.1688900738954544,0.16779328882694244,0.16252531111240387,0.3371317684650421,0.16365960240364075
total_gen,23,0.19092246890068054,0.19290298223495483,0.1917603462934494,0.23317022621631622,0.19124391674995422
metered_load_mw,21,0.18710379302501678,0.1869686245918274,0.19524027407169342,0.24316337704658508,0.18752393126487732
total_losses,14,0.19217826426029205,0.1632811576128006,0.16410361230373383,0.31555843353271484,0.16487853229045868
congestion_price_da,4,0.16971996426582336,0.14016348123550415,0.13887619972229004,0.2928282618522644,0.25841212272644043
congestion_price_rt,9,0.2128792405128479,0.19339773058891296,0.20404091477394104,0.18263450264930725,0.20704762637615204
marginal_loss_price_da,16,0.20253607630729675,0.18341541290283203,0.20390844345092773,0.22558556497097015,0.18455447256565094
total_lmp_da,25,0.19202570617198944,0.19429044425487518,0.21288256347179413,0.21049654483795166,0.1903047412633896
da_as_total_mw_primary_reserve,8,0.24964451789855957,0.181822270154953,0.23228509724140167,0.15922686457633972,0.17702126502990723
da_as_total_mw_synchronized_reserve,7,0.17491313815116882,0.1690979301929474,0.19120772182941437,0.2922824025154114,0.17249883711338043
da_as_total_mw_thirty_minutes_reserve,15,0.16741818189620972,0.20644548535346985,0.20620903372764587,0.24556493759155273,0.17436236143112183
