target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,9,0.188556507229805,0.15874864161014557,0.1788157820701599,0.304837167263031,0.16904185712337494
gross_actual_interchange_mw,11,0.19975070655345917,0.19866223633289337,0.19807377457618713,0.20475216209888458,0.19876116514205933
total_gen,28,0.19478987157344818,0.19171850383281708,0.19226248562335968,0.23010239005088806,0.1911267787218094
metered_load_mw,27,0.1979788988828659,0.19273032248020172,0.19978056848049164,0.21650874614715576,0.19300152361392975
total_losses,19,0.18073239922523499,0.15234056115150452,0.1437210589647293,0.3729567229747772,0.15024928748607635
congestion_price_da,8,0.1445792317390442,0.10465650260448456,0.13219913840293884,0.3256644904613495,0.29290062189102173
congestion_price_rt,11,0.2053098827600479,0.20055752992630005,0.19018150866031647,0.19052009284496307,0.2134309709072113
marginal_loss_price_da,21,0.19643834233283997,0.17141294479370117,0.19996647536754608,0.2635014057159424,0.1686808317899704
total_lmp_da,32,0.19732104241847992,0.19034409523010254,0.20255419611930847,0.22098225355148315,0.1887984424829483
da_as_total_mw_primary_reserve,11,0.2518801987171173,0.17685869336128235,0.23593655228614807,0.16083605587482452,0.17448848485946655
da_as_total_mw_synchronized_reserve,8,0.1783326268196106,0.17478670179843903,0.19091172516345978,0.2776615619659424,0.17830729484558105
da_as_total_mw_thirty_minutes_reserve,18,0.17437432706356049,0.1847500056028366,0.18451151251792908,0.27241382002830505,0.18395033478736877
