epoch,loss,test_r2
1,0.8766389200676522,0.16049659009169281
2,0.7158802144195391,0.14163049874636346
3,0.6694282684560235,0.013645847318090376
4,0.6133432954753915,-0.11219906774050559
5,0.5763015095229562,-0.09997588416883252
6,0.5367279302447898,-0.053965830830308814
7,0.4871460257191636,-0.20189386256519648
8,0.46708390062258126,-0.16959170006515412
9,0.42286316914373334,-0.06467028892795601
10,0.38548547165578906,-0.393597096297043
11,0.4073822206422074,0.0435184785975693
12,0.3463908290345919,-0.2035971506652916
13,0.3437870849757434,-0.2594882196674957
14,0.31434774963550915,-0.3064244494718207
15,0.30071287163316385,-0.1645699820239066
16,0.27814111902833527,-0.151453004986575
17,0.26335810757663153,-0.2729153953670398
18,0.25904399864205485,-0.1904440100022453
19,0.24676218972494612,-0.16028725901836283
20,0.24239708694148826,-0.266990427239002
21,0.24134623977147282,-0.4453959170838968
22,0.22084710610919892,-0.23438710770690552
23,0.21142859124157526,-0.10518525267368295
24,0.2090314339557195,-0.35837986887626805
25,0.2142529776787649,-0.28093374251036507
26,0.1948784091020828,-0.05916641666085809
27,0.20692041978988474,-0.40085816902386173
28,0.22249915828443553,-0.14139919719943972
29,0.1904641171092312,-0.36770520581297994
30,0.1919278013583732,-0.2055517620932208
31,0.19304720492667804,-0.2606913634345489
32,0.16815882186367087,-0.5493682464655762
33,0.1631789999805629,-0.26068391864150553
34,0.1603537360078668,-0.3823355039427099
35,0.15581931952880398,-0.3198967787202365
36,0.1591495713686834,-0.4666793754820222
37,0.15045203887708655,-0.4437347972444694
38,0.154555937368848,-0.1783431862389786
39,0.14766275300963283,-0.352715850105056
40,0.14450219790685123,-0.26113381555376325
41,0.14046511931778632,-0.23692422652573875
42,0.16588861049582423,-0.27743897332948264
43,0.15332437354271813,-0.30061491430483867
44,0.13443509499504142,-0.34971886678284747
45,0.13020684614301273,-0.2728855254889684
46,0.13058946050329295,-0.33385691615543145
47,0.1494050934638607,-0.1975849936797558
48,0.1373254872484294,-0.1922669281312579
49,0.13587203492584837,-0.38115849954699454
50,0.15467120305588256,-0.2020834532341893
51,0.14943802176409116,-0.20515908386921522
52,0.12905200747730525,-0.22683771129342345
53,0.13949986377127094,-0.39325705786404996
54,0.12428846887257546,-0.31142754201407596
55,0.11838263576025287,-0.30273965089887556
56,0.12269700779558317,-0.2100310180042857
57,0.114102844063822,-0.2927047033721464
58,0.11695480292246221,-0.22187251347169124
59,0.117854145053587,-0.23425197228329586
60,0.11527292556278237,-0.21384811343832477
61,0.12443835577463995,-0.21323931908509053
62,0.11476900568019309,-0.29883028393810385
63,0.12249388760083342,-0.20787582246071268
64,0.12373376940483372,-0.21173488444538702
65,0.12294066534058688,-0.3136411792076257
66,0.10932905179316595,-0.2140106449808894
67,0.1098583107601562,-0.3287815569436874
68,0.10640000953385818,-0.17958629418614813
69,0.10346582450278818,-0.19779328547403274
70,0.09946556459074696,-0.26335509945872704
71,0.09782178400586185,-0.4115018697464765
72,0.10390028078534287,-0.2310193678215713
73,0.09677369782029221,-0.28079332258861056
74,0.10202640723692227,-0.303061845020163
75,0.10532052403307396,-0.45146907360490807
76,0.11052094376114406,-0.21558626911409684
77,0.10443462496070557,-0.2692756581528375
78,0.1009188276039411,-0.31760689235696327
79,0.09363413421802869,-0.19538946654506217
80,0.09414666112019046,-0.28248810763162235
81,0.09874298022081864,-0.0836590639362167
82,0.10177337912391854,-0.24590411375367194
83,0.08940378474454357,-0.3925204614713662
84,0.09016170570431235,-0.37412860888136534
85,0.09248381230520876,-0.24268487495380375
86,0.09109813080394649,-0.2890667619150995
87,0.10289089177569298,-0.26375707516452973
88,0.09551370416057708,-0.2502925619502627
89,0.09108921028163335,-0.2568479522167495
90,0.08490156800779577,-0.24744914552491215
91,0.08899544130109216,-0.26290560588041556
92,0.08876456638381361,-0.2640692223568013
93,0.11391084882766689,-0.1911633935850272
94,0.10632765987148024,-0.24322699687889915
95,0.09880459621616694,-0.06187434120140556
96,0.1028279858603053,-0.292990011820081
97,0.09370558630658067,-0.19104476815833626
98,0.08517556525256535,-0.23775627133808186
99,0.08050420516293887,-0.30119371872236567
100,0.0802795548995608,-0.2360800324963075
101,0.08152506605947399,-0.3172820549274591
102,0.08771865617602928,-0.19273104912250272
103,0.0801801963551948,-0.3430822344106479
104,0.09409290552139282,-0.10893310874270812
105,0.08447853271683602,-0.2582640871246613
106,0.08400872870259089,-0.2590997730128799
107,0.09229057237982205,-0.2398437328617009
108,0.08363115670133943,-0.24218513227426053
109,0.07521634926534679,-0.28739235034454524
110,0.08291883462163956,-0.24582333141555157
