target_idx,target_field,source_idx,source_field,source_type,prior,corr_pearson,corr_spearman,corr_kendall,corr_nmi,corr_distance_corr
55,gross_actual_interchange_mw,54,gross_inadv_interchange_mw,general,0.7338431477546692,0.7934765815734863,0.7669215202331543,0.5538198351860046,0.1833840161561966,0.7165499925613403
55,gross_actual_interchange_mw,53,gross_sched_interchange_mw,general,0.3192228674888611,0.47674453258514404,0.4580235183238983,0.32184043526649475,0.07186632603406906,0.4504407048225403
55,gross_actual_interchange_mw,1,total_losses,general,0.2824583649635315,0.4039568603038788,0.39044004678726196,0.2444070428609848,0.0416228286921978,0.3597891628742218
55,gross_actual_interchange_mw,27,total_pjm_reg_purchases,general,0.20137174427509308,0.32566139101982117,0.3384970426559448,0.236580491065979,0.05153295025229454,0.33489248156547546
55,gross_actual_interchange_mw,12,gen_fuel_coal_pct,general,0.19596613943576813,0.32054489850997925,0.3062891960144043,0.23669585585594177,0.04930012673139572,0.34232452511787415
55,gross_actual_interchange_mw,6,gen_fuel_nuclear_mw,general,0.1911606788635254,0.34490323066711426,0.3528277277946472,0.25146007537841797,0.04242776706814766,0.3485725224018097
55,gross_actual_interchange_mw,40,da_as_ss_mw_primary_reserve,general,0.1490369439125061,0.19377891719341278,0.21393081545829773,0.14885789155960083,0.025498056784272194,0.19839215278625488
55,gross_actual_interchange_mw,19,gen_fuel_solar_pct,general,0.13039618730545044,0.39625829458236694,0.381806343793869,0.27399855852127075,0.045810941606760025,0.37222835421562195
55,gross_actual_interchange_mw,2,gen_fuel_coal_mw,general,0.08429232239723206,0.3550856411457062,0.34417295455932617,0.2383161038160324,0.03460685908794403,0.33999326825141907
55,gross_actual_interchange_mw,9,gen_fuel_solar_mw,general,0.08417066931724548,0.3814810514450073,0.36496081948280334,0.24833080172538757,0.027841586619615555,0.35159674286842346
55,gross_actual_interchange_mw,29,total_pjm_assigned_reg,general,0.06583141535520554,0.2816079556941986,0.298738032579422,0.2168753743171692,0.028209317475557327,0.3085613250732422
