confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9647969417273998,0.015249929390847683,True
da_as_total_mw_primary_reserve,0.9588488228619099,0.057036351412534714,True
total_gen,0.9523578137159348,0.021807488054037094,True
da_as_total_mw_synchronized_reserve,0.9298408105969429,0.0588032603263855,True
total_lmp_da,0.8842418566346169,0.050378065556287766,True
total_losses,0.6606353521347046,0.29822641611099243,True
marginal_loss_price_da,0.48752015829086304,0.28125298023223877,True
congestion_price_rt,0.4196891188621521,0.9503552317619324,True
da_as_total_mw_thirty_minutes_reserve,0.3762255311012268,0.4486317038536072,True
congestion_price_da,0.26510047912597656,1.2486474514007568,True
gross_actual_interchange_mw,0.03166300058364868,0.5660461187362671,True
net_actual_interchange_mw,-0.8185704946517944,1.3993806838989258,True
