experiment,run_dir,architecture,best_test_loss_targets,final_test_mse_targets,final_test_mse_all,final_test_mse_excluded,excluded_targets,target_loss_weighting,r2_net_actual_interchange_mw,r2_gross_actual_interchange_mw,r2_congestion_price_da,r2_congestion_price_rt,r2_total_losses,r2_marginal_loss_price_da,r2_da_as_total_mw_thirty_minutes_reserve
source_expand_allloss_netgross16,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation20/outputs_source_expand/run_20260524_061242_source_expand_allloss_netgross16,hybrid_bilinear_gated,0.462765634059906,0.462765634059906,0.462765634059906,,,static,-1.0553605556488037,0.10618716478347778,0.19845420122146606,0.47634804248809814,0.6527906358242035,0.46887296438217163,0.4169427156448364
source_expand_maskloss,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation20/outputs_source_expand/run_20260524_060820_source_expand_maskloss,hybrid_bilinear_gated,0.3559691905975342,0.3559691905975342,0.5619465708732605,1.5918333530426025,"net_actual_interchange_mw,gross_actual_interchange_mw",static,-1.9254083633422852,-0.5567127466201782,0.2226455807685852,0.46167415380477905,0.568503201007843,0.5002242922782898,0.31843477487564087
