target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,7,1.717778205871582,0.8827633725562903
gross_actual_interchange_mw,10,1.6993296146392822,0.7380094745726196
total_gen,23,2.6934473514556885,0.8590184404653834
metered_load_mw,21,2.655441999435425,0.8722031299664398
total_losses,14,2.5078752040863037,0.9502920516137179
congestion_price_da,4,1.290669560432434,0.9310212871311054
congestion_price_rt,9,2.037137269973755,0.9271411265768087
marginal_loss_price_da,16,2.5415515899658203,0.9166709687517873
total_lmp_da,25,2.927882671356201,0.9095978940026633
da_as_total_mw_primary_reserve,8,1.6903871297836304,0.8129043764404574
da_as_total_mw_synchronized_reserve,7,1.629750370979309,0.8375260141227532
da_as_total_mw_thirty_minutes_reserve,15,2.5354931354522705,0.9362799605488455
