epoch,train_loss,test_loss,test_mse_all,test_mse_excluded
1,0.6181218666847456,0.5051243305206299,0.5051243305206299,
2,0.48603095376925365,0.4828406572341919,0.4828406572341919,
3,0.4689100691502742,0.473651260137558,0.473651260137558,
4,0.4484542954991549,0.4406919777393341,0.4406919777393341,
5,0.40348120159405615,0.39073753356933594,0.39073753356933594,
6,0.37718875338943414,0.36671361327171326,0.36671361327171326,
7,0.34376986542670757,0.3334742486476898,0.3334742486476898,
8,0.3211520711342788,0.31692758202552795,0.31692758202552795,
9,0.3102044980817954,0.32410651445388794,0.32410651445388794,
10,0.30787639610516426,0.3095117211341858,0.3095117211341858,
11,0.29833502901564185,0.29663020372390747,0.29663020372390747,
12,0.29863586597100766,0.2960681915283203,0.2960681915283203,
13,0.2932656828446387,0.28322312235832214,0.28322312235832214,
14,0.2834700595438935,0.2907862961292267,0.2907862961292267,
15,0.28076891437429413,0.2785607576370239,0.2785607576370239,
16,0.2750634159182484,0.2727642059326172,0.2727642059326172,
17,0.2749228642692907,0.2763824164867401,0.2763824164867401,
18,0.2715561670801379,0.2710767388343811,0.2710767388343811,
19,0.267784771462182,0.2794959247112274,0.2794959247112274,
20,0.2664980279721318,0.2725202739238739,0.2725202739238739,
21,0.26132130673519277,0.26363876461982727,0.26363876461982727,
22,0.260667396438592,0.27173542976379395,0.27173542976379395,
23,0.2582850792317589,0.261413037776947,0.261413037776947,
24,0.25814498047873874,0.260082483291626,0.260082483291626,
25,0.2551408844670586,0.26456695795059204,0.26456695795059204,
26,0.2524747433005711,0.26060569286346436,0.26060569286346436,
27,0.2546082787275782,0.2635159194469452,0.2635159194469452,
28,0.25625342883025154,0.25409963726997375,0.25409963726997375,
29,0.25105168449772186,0.26283809542655945,0.26283809542655945,
30,0.25610575464380203,0.259400337934494,0.259400337934494,
31,0.25123557402927077,0.26069027185440063,0.26069027185440063,
32,0.24723448790893962,0.24545250833034515,0.24545250833034515,
33,0.24370793066634724,0.2395665943622589,0.2395665943622589,
34,0.24413374064404555,0.2500927150249481,0.2500927150249481,
35,0.2409065383942877,0.239379420876503,0.239379420876503,
36,0.2406596927295767,0.24289025366306305,0.24289025366306305,
37,0.23838226762465284,0.23943500220775604,0.23943500220775604,
38,0.2378033087076406,0.25155189633369446,0.25155189633369446,
39,0.2403191598081516,0.23862627148628235,0.23862627148628235,
40,0.23920460481429626,0.23631352186203003,0.23631352186203003,
41,0.23808999954160456,0.23695264756679535,0.23695264756679535,
42,0.2345401619638745,0.23445217311382294,0.23445217311382294,
43,0.2355838451777234,0.2418629676103592,0.2418629676103592,
44,0.2351005983576065,0.23161812126636505,0.23161812126636505,
45,0.23205351578848998,0.23474746942520142,0.23474746942520142,
46,0.23941235879091533,0.23715545237064362,0.23715545237064362,
47,0.23442118263733,0.23296815156936646,0.23296815156936646,
48,0.23003905312470502,0.23502421379089355,0.23502421379089355,
49,0.23069965930955555,0.23130948841571808,0.23130948841571808,
50,0.23218951887179368,0.2304631471633911,0.2304631471633911,
51,0.23093096403728566,0.22904790937900543,0.22904790937900543,
52,0.22606517588502573,0.2314113825559616,0.2314113825559616,
53,0.2254979964252338,0.22666269540786743,0.22666269540786743,
54,0.22566782215707154,0.24413329362869263,0.24413329362869263,
55,0.2296196442396975,0.23687922954559326,0.23687922954559326,
56,0.22774229075789684,0.22284215688705444,0.22284215688705444,
57,0.22448793569598796,0.2255449742078781,0.2255449742078781,
58,0.2284864482925878,0.22697138786315918,0.22697138786315918,
59,0.2227599129135974,0.222767636179924,0.222767636179924,
60,0.22030576826518697,0.228474959731102,0.228474959731102,
61,0.2254028174288264,0.22782345116138458,0.22782345116138458,
62,0.22042491966133987,0.22590450942516327,0.22590450942516327,
63,0.21984242704549006,0.23089982569217682,0.23089982569217682,
64,0.22225567658214065,0.22320537269115448,0.22320537269115448,
65,0.22133433274270456,0.22304999828338623,0.22304999828338623,
66,0.2201969473612389,0.23295070230960846,0.23295070230960846,
67,0.22237565310127622,0.22386743128299713,0.22386743128299713,
68,0.2219134199253015,0.22105643153190613,0.22105643153190613,
69,0.2147386796783845,0.22127661108970642,0.22127661108970642,
70,0.2200307652279556,0.21956855058670044,0.21956855058670044,
71,0.2196557832182454,0.24219301342964172,0.24219301342964172,
72,0.21827986304550603,0.22184160351753235,0.22184160351753235,
73,0.22359388846539546,0.23737668991088867,0.23737668991088867,
74,0.2189727512598817,0.22024907171726227,0.22024907171726227,
75,0.2153836818828799,0.21868036687374115,0.21868036687374115,
76,0.21031096755263332,0.21421337127685547,0.21421337127685547,
77,0.21293410191247084,0.2166212648153305,0.2166212648153305,
78,0.21483924605340368,0.2198200672864914,0.2198200672864914,
79,0.2162189191853878,0.22066354751586914,0.22066354751586914,
80,0.21104088050590722,0.21439795196056366,0.21439795196056366,
81,0.21063593766753724,0.21806325018405914,0.21806325018405914,
82,0.20984904921686084,0.21896857023239136,0.21896857023239136,
83,0.21245394936117581,0.2221740484237671,0.2221740484237671,
84,0.21281117724616377,0.2211056798696518,0.2211056798696518,
85,0.21841932756562044,0.22470751404762268,0.22470751404762268,
86,0.20908278200225805,0.21953298151493073,0.21953298151493073,
87,0.2081002944122085,0.21021541953086853,0.21021541953086853,
88,0.20851885043709698,0.21662546694278717,0.21662546694278717,
89,0.21524180992414915,0.21757203340530396,0.21757203340530396,
90,0.2075622164461446,0.21286313235759735,0.21286313235759735,
91,0.20457271611048886,0.22162072360515594,0.22162072360515594,
92,0.20611259051594347,0.21713736653327942,0.21713736653327942,
93,0.2031107617894869,0.20921117067337036,0.20921117067337036,
94,0.20457755389310198,0.21752360463142395,0.21752360463142395,
95,0.2068214758006439,0.20728617906570435,0.20728617906570435,
96,0.20887221145614296,0.21639129519462585,0.21639129519462585,
97,0.20987485597909836,0.22086000442504883,0.22086000442504883,
98,0.20556232705955854,0.21196649968624115,0.21196649968624115,
99,0.20695366199485718,0.21122992038726807,0.21122992038726807,
100,0.20641807939367737,0.21097511053085327,0.21097511053085327,
101,0.2050236421691018,0.20832660794258118,0.20832660794258118,
102,0.20266459427983394,0.2173640877008438,0.2173640877008438,
103,0.20383039328898186,0.20837882161140442,0.20837882161140442,
104,0.20114091788145627,0.2121870368719101,0.2121870368719101,
105,0.20516078094883822,0.2084612399339676,0.2084612399339676,
106,0.2066357382426051,0.2091759741306305,0.2091759741306305,
107,0.2033842951708771,0.21682769060134888,0.21682769060134888,
108,0.20357459659513033,0.21103641390800476,0.21103641390800476,
109,0.2029533175068448,0.21806520223617554,0.21806520223617554,
110,0.20041382393303922,0.20857436954975128,0.20857436954975128,
111,0.20344123572572226,0.2124129682779312,0.2124129682779312,
112,0.20241983096878574,0.21500414609909058,0.21500414609909058,
113,0.20889106511381306,0.20504140853881836,0.20504140853881836,
114,0.1997842578378527,0.2153540849685669,0.2153540849685669,
115,0.20320429743687088,0.20814241468906403,0.20814241468906403,
116,0.2018368930358413,0.20428438484668732,0.20428438484668732,
117,0.20465809096760623,0.2146369218826294,0.2146369218826294,
118,0.19896781580605052,0.206095352768898,0.206095352768898,
119,0.19923837414089696,0.21723051369190216,0.21723051369190216,
120,0.20257559727806754,0.20734019577503204,0.20734019577503204,
121,0.20187687799805362,0.20605939626693726,0.20605939626693726,
122,0.2025195244422897,0.212965190410614,0.212965190410614,
123,0.19915516048468493,0.21424317359924316,0.21424317359924316,
124,0.20418803887082537,0.20437772572040558,0.20437772572040558,
125,0.19612916484134185,0.20520451664924622,0.20520451664924622,
126,0.1954705158845613,0.205137237906456,0.205137237906456,
127,0.19367139996085247,0.20658966898918152,0.20658966898918152,
128,0.19580238348363818,0.20410433411598206,0.20410433411598206,
129,0.19806119955477047,0.21528780460357666,0.21528780460357666,
130,0.19427874798633404,0.20968526601791382,0.20968526601791382,
131,0.2019775690343235,0.2130996435880661,0.2130996435880661,
132,0.20191203583479186,0.20680899918079376,0.20680899918079376,
133,0.1949999344832083,0.20731526613235474,0.20731526613235474,
134,0.2007425335510075,0.22379006445407867,0.22379006445407867,
135,0.1974112063282636,0.20510447025299072,0.20510447025299072,
136,0.19436930944442127,0.2078421264886856,0.2078421264886856,
137,0.19534234235647277,0.20826101303100586,0.20826101303100586,
138,0.19460918321656775,0.20831099152565002,0.20831099152565002,
139,0.19384241964944854,0.20290812849998474,0.20290812849998474,
140,0.19833725828196025,0.21413564682006836,0.21413564682006836,
141,0.19618900182603569,0.20804917812347412,0.20804917812347412,
142,0.20031966449232969,0.20528486371040344,0.20528486371040344,
143,0.19886963762380272,0.2037724405527115,0.2037724405527115,
144,0.19610072662300937,0.20358261466026306,0.20358261466026306,
145,0.19541662875591317,0.2041068971157074,0.2041068971157074,
146,0.19067961568210504,0.2193143665790558,0.2193143665790558,
147,0.19354080849936597,0.21128705143928528,0.21128705143928528,
148,0.1907299252591847,0.204594686627388,0.204594686627388,
149,0.19019978639086652,0.207039937376976,0.207039937376976,
150,0.19279654233459295,0.22102747857570648,0.22102747857570648,
151,0.19440515145195106,0.19836470484733582,0.19836470484733582,
152,0.19226714950822021,0.2052081972360611,0.2052081972360611,
153,0.1927028099425246,0.20381298661231995,0.20381298661231995,
154,0.1956538131980497,0.2201584130525589,0.2201584130525589,
155,0.19365720279104026,0.21609634160995483,0.21609634160995483,
156,0.1951300064952162,0.20178377628326416,0.20178377628326416,
157,0.19209181988361382,0.2054004967212677,0.2054004967212677,
158,0.190865009318486,0.20875363051891327,0.20875363051891327,
159,0.18566980337130268,0.2036796361207962,0.2036796361207962,
160,0.19577299365942244,0.21060346066951752,0.21060346066951752,
161,0.19172341611798902,0.20437519252300262,0.20437519252300262,
162,0.1946103047586833,0.20118498802185059,0.20118498802185059,
163,0.19016974659157257,0.2011418342590332,0.2011418342590332,
164,0.18647728618465756,0.20619502663612366,0.20619502663612366,
165,0.18658085997378965,0.20040898025035858,0.20040898025035858,
166,0.1915150608410371,0.20270119607448578,0.20270119607448578,
167,0.18892261092375504,0.19823163747787476,0.19823163747787476,
168,0.1985000196327231,0.19864149391651154,0.19864149391651154,
169,0.19086344300479666,0.20217441022396088,0.20217441022396088,
170,0.1912862285013733,0.2021787166595459,0.2021787166595459,
171,0.18944054124700294,0.2007981538772583,0.2007981538772583,
172,0.18837167839256863,0.20407290756702423,0.20407290756702423,
173,0.1895279333881886,0.20321153104305267,0.20321153104305267,
174,0.18810204806658248,0.20034807920455933,0.20034807920455933,
175,0.1882247428250848,0.19942335784435272,0.19942335784435272,
176,0.1874849019155286,0.20317178964614868,0.20317178964614868,
177,0.18878944380840826,0.20100224018096924,0.20100224018096924,
178,0.1901352044140547,0.19878561794757843,0.19878561794757843,
179,0.19040615396851365,0.20655231177806854,0.20655231177806854,
180,0.19061414177873914,0.2034609019756317,0.2034609019756317,
181,0.18568877836189698,0.19962018728256226,0.19962018728256226,
182,0.18686287731458273,0.20166584849357605,0.20166584849357605,
183,0.187567419181932,0.20481978356838226,0.20481978356838226,
184,0.18747262826839234,0.20072299242019653,0.20072299242019653,
185,0.1873389254256151,0.19669109582901,0.19669109582901,
186,0.18873104595311926,0.2030244618654251,0.2030244618654251,
187,0.18267953714388704,0.20134985446929932,0.20134985446929932,
188,0.18307335035074612,0.20040225982666016,0.20040225982666016,
189,0.1824188223589633,0.19900742173194885,0.19900742173194885,
190,0.18772088674437534,0.20827198028564453,0.20827198028564453,
191,0.18485089134782923,0.20475199818611145,0.20475199818611145,
192,0.18526834698577,0.19570760428905487,0.19570760428905487,
193,0.18622741562968428,0.19739575684070587,0.19739575684070587,
194,0.18361662521123834,0.1995885819196701,0.1995885819196701,
