confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9899954795837402,0.01043077651411295,True
total_gen,0.9873287081718445,0.013337681069970131,True
total_lmp_da,0.9806898236274719,0.02205391600728035,True
da_as_total_mw_primary_reserve,0.9512091875076294,0.05131926387548447,True
da_as_total_mw_synchronized_reserve,0.9157768487930298,0.08685538917779922,True
total_losses,0.8571928143501282,0.14243850111961365,True
da_as_total_mw_thirty_minutes_reserve,0.8555606007575989,0.1501157581806183,True
net_actual_interchange_mw,0.8178632259368896,0.18481691181659698,True
marginal_loss_price_da,0.7789023518562317,0.2171488255262375,True
gross_actual_interchange_mw,0.7562280297279358,0.2536677420139313,True
congestion_price_rt,0.6324379444122314,0.41072937846183777,True
congestion_price_da,0.4886564612388611,0.5546755194664001,True
