target_idx,target_field,source_idx,source_field,source_type,gate_lambda,prior
44,net_actual_interchange_mw,3,gen_fuel_multiple_fuels_mw,general,0.8250043392181396,0.13817933201789856
44,net_actual_interchange_mw,20,forecast_load_mw_day_ahead,general,0.8106071949005127,0.13975875079631805
44,net_actual_interchange_mw,19,forecast_load_mw_latest_available,general,0.8080962300300598,0.1479877531528473
44,net_actual_interchange_mw,11,gen_fuel_gas_pct,general,0.7902601957321167,0.1381283700466156
44,net_actual_interchange_mw,38,system_energy_price_da,general,0.785265326499939,0.1609712839126587
44,net_actual_interchange_mw,13,gen_fuel_multiple_fuels_pct,general,0.7840476036071777,0.22102458775043488
44,net_actual_interchange_mw,24,total_pjm_reg_purchases,general,0.7794907093048096,0.12971967458724976
44,net_actual_interchange_mw,26,total_pjm_assigned_reg,general,0.778854489326477,0.16342858970165253
44,net_actual_interchange_mw,28,total_pjm_rmpcp_cr,general,0.7727899551391602,0.1524258852005005
44,net_actual_interchange_mw,40,marginal_loss_price_rt,general,0.7704266309738159,0.14913025498390198
44,net_actual_interchange_mw,18,gen_fuel_wind_pct,general,0.7555471658706665,0.12715983390808105
44,net_actual_interchange_mw,6,gen_fuel_other_renewables_mw,general,0.7514415979385376,0.21332919597625732
44,net_actual_interchange_mw,31,da_as_as_req_mw_primary_reserve,general,0.7508466839790344,0.2854694128036499
44,net_actual_interchange_mw,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.7500938177108765,0.2687171697616577
44,net_actual_interchange_mw,4,gen_fuel_nuclear_mw,general,0.7490903735160828,0.19188809394836426
44,net_actual_interchange_mw,32,da_as_as_req_mw_synchronized_reserve,general,0.7425058484077454,0.2960642874240875
44,net_actual_interchange_mw,1,gen_fuel_gas_mw,general,0.7353473901748657,0.14235317707061768
44,net_actual_interchange_mw,27,total_pjm_rmccp_cr,general,0.6866495609283447,0.1439843624830246
44,net_actual_interchange_mw,42,gross_sched_interchange_mw,general,0.553447961807251,0.4090740382671356
