target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,16,0.1405906230211258,0.13969315588474274,0.14940114319324493,0.3962281048297882,0.17408691346645355
gross_actual_interchange_mw,17,0.1685306429862976,0.17156708240509033,0.15952499210834503,0.33522889018058777,0.16514837741851807
total_gen,28,0.19715838134288788,0.19836391508579254,0.1956270933151245,0.21441450715065002,0.19443602859973907
metered_load_mw,27,0.19455324113368988,0.19307926297187805,0.19834840297698975,0.22010551393032074,0.19391359388828278
total_losses,19,0.1724144071340561,0.15922009944915771,0.1653977632522583,0.3412353992462158,0.16173234581947327
congestion_price_da,8,0.17757940292358398,0.1675959974527359,0.18249857425689697,0.22830700874328613,0.2440190464258194
congestion_price_rt,11,0.18913878500461578,0.19529932737350464,0.18978732824325562,0.21903343498706818,0.2067410945892334
marginal_loss_price_da,21,0.20258356630802155,0.19116540253162384,0.20212584733963013,0.2108430564403534,0.1932821273803711
total_lmp_da,32,0.19855521619319916,0.19015629589557648,0.2025924026966095,0.21855288743972778,0.1901431828737259
da_as_total_mw_primary_reserve,11,0.23455549776554108,0.18600648641586304,0.21615195274353027,0.17911341786384583,0.18417267501354218
da_as_total_mw_synchronized_reserve,8,0.18372011184692383,0.1796543002128601,0.1939350664615631,0.26301485300064087,0.1796756237745285
da_as_total_mw_thirty_minutes_reserve,18,0.18300099670886993,0.20049089193344116,0.18970520794391632,0.24467645585536957,0.18212643265724182
