target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,19,0.1875966638326645,0.18835461139678955,0.19114603102207184,0.23516035079956055,0.19774234294891357
gross_actual_interchange_mw,19,0.1954730749130249,0.19604335725307465,0.19385525584220886,0.21888986229896545,0.19573849439620972
total_gen,27,0.19602279365062714,0.19606086611747742,0.19668301939964294,0.21519623696804047,0.19603709876537323
metered_load_mw,30,0.19591112434864044,0.19650258123874664,0.19825486838817596,0.21277755498886108,0.19655391573905945
total_losses,22,0.19675621390342712,0.19279290735721588,0.19364894926548004,0.22186940908432007,0.1949325054883957
congestion_price_da,20,0.18711569905281067,0.18231430649757385,0.18878206610679626,0.22500582039356232,0.2167821228504181
congestion_price_rt,19,0.20972010493278503,0.1992192417383194,0.19121289253234863,0.206404447555542,0.19344332814216614
marginal_loss_price_da,23,0.21121768653392792,0.19037799537181854,0.21014182269573212,0.18670329451560974,0.2015591710805893
total_lmp_da,29,0.19562754034996033,0.19307896494865417,0.21319271624088287,0.20538531243801117,0.19271548092365265
da_as_total_mw_primary_reserve,18,0.2174769639968872,0.19122496247291565,0.2196303904056549,0.1811748594045639,0.19049283862113953
da_as_total_mw_synchronized_reserve,15,0.195338636636734,0.19460901618003845,0.19738386571407318,0.21666279435157776,0.1960056722164154
da_as_total_mw_thirty_minutes_reserve,24,0.20123207569122314,0.19185280799865723,0.20510362088680267,0.2116767317056656,0.19013476371765137
