target_idx,target_field,source_idx,source_field,source_type,prior,corr_pearson,corr_spearman,corr_kendall,corr_nmi,corr_distance_corr
55,total_losses,11,gen_fuel_coal_pct,general,0.6350288987159729,0.6714083552360535,0.6310040354728699,0.43896135687828064,0.1281626969575882,0.6256412863731384
55,total_losses,49,marginal_loss_price_rt,general,0.6191428899765015,0.3194541931152344,0.502086341381073,0.3375702202320099,0.765329897403717,0.4488166272640228
55,total_losses,1,gen_fuel_coal_mw,general,0.5755341649055481,0.7112588286399841,0.7027062773704529,0.48655766248703003,0.14158016443252563,0.6787320375442505
55,total_losses,22,metered_load_mw,general,0.539574146270752,0.643539547920227,0.701331377029419,0.47736290097236633,0.1478131264448166,0.6185518503189087
55,total_losses,5,gen_fuel_nuclear_mw,general,0.49139752984046936,0.5567207932472229,0.5610763430595398,0.4109610617160797,0.15071013569831848,0.551908016204834
55,total_losses,15,gen_fuel_nuclear_pct,general,0.42400357127189636,0.4747708737850189,0.5027824640274048,0.33008167147636414,0.07616429030895233,0.4390082359313965
55,total_losses,46,marginal_loss_price_da,general,0.40535277128219604,0.5044039487838745,0.585629940032959,0.4006328284740448,0.18801575899124146,0.57383131980896
55,total_losses,20,forecast_load_mw_latest_available,general,0.35243159532546997,0.6212561726570129,0.6792038679122925,0.48826971650123596,0.14482948184013367,0.6527342796325684
55,total_losses,21,forecast_load_mw_day_ahead,general,0.28637951612472534,0.6203699707984924,0.6762753129005432,0.47921180725097656,0.13177873194217682,0.6448049545288086
55,total_losses,52,gross_actual_interchange_mw,general,0.2723873257637024,0.4039568603038788,0.39044004678726196,0.2444070428609848,0.0416228286921978,0.3597891628742218
55,total_losses,47,total_lmp_rt,general,0.26538366079330444,0.2980805039405823,0.3768174350261688,0.2609671354293823,0.23931269347667694,0.33351945877075195
55,total_losses,43,system_energy_price_da,general,0.22262035310268402,0.4057462811470032,0.4178274869918823,0.3420768678188324,0.1588299721479416,0.4498901069164276
55,total_losses,10,gen_fuel_wind_mw,general,0.21835245192050934,0.2633323669433594,0.2532065808773041,0.16355225443840027,0.020166227594017982,0.2575392425060272
55,total_losses,0,total_gen,general,0.20888493955135345,0.6076956987380981,0.6603257656097412,0.4613034129142761,0.13168637454509735,0.6051936149597168
55,total_losses,17,gen_fuel_other_renewables_pct,general,0.18950910866260529,0.3566189706325531,0.35994216799736023,0.25673794746398926,0.07570693641901016,0.30588415265083313
55,total_losses,44,total_lmp_da,general,0.15570807456970215,0.4205409586429596,0.45348718762397766,0.29312896728515625,0.07800882309675217,0.40495631098747253
55,total_losses,2,gen_fuel_gas_mw,general,0.15238739550113678,0.45622149109840393,0.5083706974983215,0.3507571816444397,0.10013128817081451,0.45193982124328613
55,total_losses,18,gen_fuel_solar_pct,general,0.14984053373336792,0.32719117403030396,0.3012579381465912,0.23775342106819153,0.0760980024933815,0.3267461657524109
55,total_losses,54,gross_inadv_interchange_mw,general,0.14259395003318787,0.4877455532550812,0.4259268045425415,0.32286229729652405,0.07718181610107422,0.4854363799095154
