target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,19,0.19908060133457184,0.20048236846923828,0.2002606838941574,0.2001667320728302,0.20000962913036346
gross_actual_interchange_mw,19,0.20002631843090057,0.1998557448387146,0.19980458915233612,0.20011663436889648,0.20019669830799103
total_gen,27,0.1999315321445465,0.19993816316127777,0.19999495148658752,0.2001832276582718,0.19995218515396118
metered_load_mw,30,0.19987668097019196,0.1999363750219345,0.2000049501657486,0.20026108622550964,0.19992095232009888
total_losses,22,0.1989307552576065,0.1993080973625183,0.1995614916086197,0.20275403559207916,0.19944559037685394
congestion_price_da,20,0.19975674152374268,0.2003721445798874,0.2002973109483719,0.19985440373420715,0.1997193992137909
congestion_price_rt,19,0.1995983123779297,0.19971293210983276,0.1997266560792923,0.20130567252635956,0.1996564269065857
marginal_loss_price_da,23,0.20087841153144836,0.200485959649086,0.2004343569278717,0.19756826758384705,0.20063303411006927
total_lmp_da,29,0.20040833950042725,0.19980257749557495,0.20012953877449036,0.19962701201438904,0.20003245770931244
da_as_total_mw_primary_reserve,18,0.20027919113636017,0.2000407725572586,0.19992166757583618,0.19968165457248688,0.20007669925689697
da_as_total_mw_synchronized_reserve,15,0.19946151971817017,0.19924448430538177,0.1995789259672165,0.20198871195316315,0.19972634315490723
da_as_total_mw_thirty_minutes_reserve,24,0.1998385787010193,0.2001800388097763,0.20001231133937836,0.20001399517059326,0.19995509088039398
