target_idx,target_field,source_idx,source_field,source_type,gate_lambda,prior
49,congestion_price_da,47,metered_load_mw,confidential,0.08715151995420456,0.2723318636417389
49,congestion_price_da,46,total_gen,confidential,0.08174705505371094,0.3471277356147766
49,congestion_price_da,51,marginal_loss_price_da,confidential,0.07542724907398224,0.2586597204208374
49,congestion_price_da,52,total_lmp_da,confidential,0.06918607652187347,0.2542094588279724
49,congestion_price_da,1,gen_fuel_gas_mw,general,0.05872861295938492,0.22291889786720276
49,congestion_price_da,19,forecast_load_mw_latest_available,general,0.026400621980428696,0.18980130553245544
49,congestion_price_da,5,gen_fuel_oil_mw,general,0.02313147485256195,0.2723482847213745
49,congestion_price_da,38,system_energy_price_da,general,0.010583721101284027,0.3260094225406647
50,congestion_price_rt,47,metered_load_mw,confidential,0.10062260180711746,0.2635821998119354
50,congestion_price_rt,21,rmccp,general,0.10025565326213837,0.47011154890060425
50,congestion_price_rt,27,total_pjm_rmccp_cr,general,0.09672795236110687,0.4215331971645355
50,congestion_price_rt,52,total_lmp_da,confidential,0.08064426481723785,0.226312518119812
50,congestion_price_rt,15,gen_fuel_oil_pct,general,0.04941103607416153,0.23875875771045685
50,congestion_price_rt,39,total_lmp_rt,general,0.030791940167546272,0.5336426496505737
50,congestion_price_rt,5,gen_fuel_oil_mw,general,0.028331361711025238,0.2771499454975128
50,congestion_price_rt,13,gen_fuel_multiple_fuels_pct,general,0.021543536335229874,0.26811331510543823
50,congestion_price_rt,3,gen_fuel_multiple_fuels_mw,general,0.019653283059597015,0.3218255043029785
50,congestion_price_rt,40,marginal_loss_price_rt,general,0.012573270127177238,0.47237175703048706
50,congestion_price_rt,38,system_energy_price_da,general,0.011686434969305992,0.2353409230709076
53,da_as_total_mw_primary_reserve,44,net_actual_interchange_mw,confidential,0.13493508100509644,0.2875420153141022
53,da_as_total_mw_primary_reserve,55,da_as_total_mw_thirty_minutes_reserve,confidential,0.1004263386130333,0.41342994570732117
53,da_as_total_mw_primary_reserve,28,total_pjm_rmpcp_cr,general,0.09584267437458038,0.16917136311531067
53,da_as_total_mw_primary_reserve,25,total_pjm_self_sched_reg,general,0.08640367537736893,0.1301853060722351
53,da_as_total_mw_primary_reserve,54,da_as_total_mw_synchronized_reserve,confidential,0.07857607305049896,0.3563339114189148
53,da_as_total_mw_primary_reserve,4,gen_fuel_nuclear_mw,general,0.06692292541265488,0.3719998300075531
53,da_as_total_mw_primary_reserve,31,da_as_as_req_mw_primary_reserve,general,0.05895901098847389,0.7090554237365723
53,da_as_total_mw_primary_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.05848042666912079,0.7144501209259033
53,da_as_total_mw_primary_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.04860318452119827,0.6688511371612549
53,da_as_total_mw_primary_reserve,29,da_as_mcp_primary_reserve,general,0.04451698064804077,0.25559261441230774
53,da_as_total_mw_primary_reserve,37,da_as_nsr_mw_primary_reserve,general,0.026064753532409668,0.6976392865180969
54,da_as_total_mw_synchronized_reserve,16,gen_fuel_other_renewables_pct,general,0.09891802072525024,0.23998430371284485
54,da_as_total_mw_synchronized_reserve,1,gen_fuel_gas_mw,general,0.06927614659070969,0.21741068363189697
54,da_as_total_mw_synchronized_reserve,53,da_as_total_mw_primary_reserve,confidential,0.06378725171089172,0.3475583791732788
54,da_as_total_mw_synchronized_reserve,31,da_as_as_req_mw_primary_reserve,general,0.059301331639289856,0.7215777635574341
54,da_as_total_mw_synchronized_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.05886512249708176,0.7258607745170593
54,da_as_total_mw_synchronized_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.04891622066497803,0.700128436088562
54,da_as_total_mw_synchronized_reserve,29,da_as_mcp_primary_reserve,general,0.04442104697227478,0.280605673789978
54,da_as_total_mw_synchronized_reserve,37,da_as_nsr_mw_primary_reserve,general,0.02589557319879532,0.8024940490722656
55,da_as_total_mw_thirty_minutes_reserve,44,net_actual_interchange_mw,confidential,0.12004689872264862,0.28924986720085144
55,da_as_total_mw_thirty_minutes_reserve,28,total_pjm_rmpcp_cr,general,0.08660043776035309,0.22873638570308685
55,da_as_total_mw_thirty_minutes_reserve,22,rmpcp,general,0.08554190397262573,0.18543538451194763
55,da_as_total_mw_thirty_minutes_reserve,52,total_lmp_da,confidential,0.07295475900173187,0.30245181918144226
55,da_as_total_mw_thirty_minutes_reserve,4,gen_fuel_nuclear_mw,general,0.059291791170835495,0.5175087451934814
55,da_as_total_mw_thirty_minutes_reserve,53,da_as_total_mw_primary_reserve,confidential,0.05671548843383789,0.45055633783340454
55,da_as_total_mw_thirty_minutes_reserve,31,da_as_as_req_mw_primary_reserve,general,0.04859141260385513,0.27207592129707336
55,da_as_total_mw_thirty_minutes_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.04821990802884102,0.2765655815601349
55,da_as_total_mw_thirty_minutes_reserve,15,gen_fuel_oil_pct,general,0.045163869857788086,0.344190388917923
55,da_as_total_mw_thirty_minutes_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.040147677063941956,0.2755419611930847
55,da_as_total_mw_thirty_minutes_reserve,29,da_as_mcp_primary_reserve,general,0.040051043033599854,0.40289923548698425
