confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9864377975463867,0.014149237424135208,True
total_gen,0.9822465777397156,0.018702415749430656,True
total_lmp_da,0.9757066369056702,0.027771851047873497,True
da_as_total_mw_primary_reserve,0.9442599415779114,0.058548346161842346,True
da_as_total_mw_synchronized_reserve,0.9082551598548889,0.09465878456830978,True
da_as_total_mw_thirty_minutes_reserve,0.7909173965454102,0.2173692137002945,True
total_losses,0.7882311344146729,0.2114275097846985,True
marginal_loss_price_da,0.7138603329658508,0.2812557518482208,True
gross_actual_interchange_mw,0.7103664875030518,0.30179205536842346,True
net_actual_interchange_mw,0.6456228494644165,0.3593918979167938,True
congestion_price_rt,0.548061728477478,0.5056138634681702,True
congestion_price_da,0.3139934539794922,0.7452688217163086,True
